xml_id	midi_id	track	channel	pitch	onset
n1471-1	n1260	0	0	72	81.15242953124745
n1467-1	n1253	0	0	73	80.87598749999746
n1469-1	n1257	0	0	73	81.04292109374745
n1465-1	n1252	0	0	74	80.78384015624748
n1455-1	n1249	0	0	76	80.76914999999748
n1456-1	n1259	0	0	76	81.04425656249745
n1502-1	n1268	0	0	41	81.56909578124738
n1501-1	deletion
n1503-1	deletion
n1500-1	n1263	0	0	60	81.30467296874743
n1490-1	n1269	0	0	67	81.59313421874738
n1486-1	deletion
n1488-1	n1276	0	0	68	81.93634968749733
n1484-1	n1264	0	0	69	81.32871140624742
n1491-1	n1271	0	0	70	81.70531359374736
n1487-1	n1265	0	0	71	81.4382198437474
n1489-1	deletion
n1485-1	deletion
n1480-1	n1262	0	0	76	81.29666015624743
n1481-1	n1267	0	0	76	81.56776031249738
n1506-1	n1277	0	0	41	82.06188374999732
n1505-1	deletion
n1507-1	n1282	0	0	53	82.1914242187473
n1504-1	n1273	0	0	60	81.80814468749735
n1498-1	n1281	0	0	65	82.1900887499973
n1494-1	deletion
n1496-1	deletion
n1492-1	deletion
n1499-1	n1280	0	0	68	82.1753985937473
n1495-1	n1270	0	0	69	81.61183078124738
n1497-1	n1272	0	0	69	81.77208703124735
n1493-1	deletion
n1482-1	n1274	0	0	76	81.83084765624734
n1483-1	n1278	0	0	77	82.06321921874732
n1537-1	n1286	0	0	24	82.54131703124727
n1538-1	n1296	0	0	26	82.81508812499725
n1529-1	n1283	0	0	31	82.51994953124728
n1530-1	n1289	0	0	32	82.66017374999727
n1531-1	n1294	0	0	33	82.80173343749725
n1532-1	n1297	0	0	34	82.91791921874723
n1519-1	n1298	0	0	88	82.92726749999723
n1528-1	n1301	0	0	88	83.0621498437472
n1542-1	n1321	0	0	88	83.85274734374711
n1543-1	n1326	0	0	88	84.10515093749707
insertion	n1335	0	0	88	84.37892203124703
n1517-1	deletion
n1524-1	n1306	0	0	90	83.18234203124719
n1515-1	deletion
n1513-1	n1285	0	0	91	82.53330421874728
n1520-1	n1299	0	0	92	82.92993843749723
n1518-1	n1308	0	0	93	83.31989531249717
n1511-1	n1314	0	0	93	83.47347421874716
n1516-1	n1290	0	0	94	82.66150921874727
n1510-1	n1300	0	0	95	83.05547249999721
n1514-1	deletion
n1508-1	n1284	0	0	100	82.52128499999728
n1509-1	n1293	0	0	101	82.79906249999725
n1539-1	n1303	0	0	28	83.0821818749972
n1540-1	n1311	0	0	29	83.34259828124716
n1533-1	n1302	0	0	35	83.0741690624972
n1534-1	n1307	0	0	36	83.19836765624719
n1535-1	n1309	0	0	37	83.32657265624717
n1536-1	n1313	0	0	38	83.44542937499716
n1527-1	deletion
n1525-1	deletion
n1523-1	deletion
n1521-1	deletion
n1526-1	deletion
n1522-1	n1310	0	0	91	83.32924359374717
n1512-1	n1312	0	0	95	83.44409390624716
n1569-1	n1317	0	0	31	83.59633734374714
n1570-1	n1322	0	0	33	83.86743749999711
n1561-1	n1315	0	0	39	83.57630531249714
n1562-1	n1319	0	0	40	83.72721328124713
n1563-1	n1320	0	0	41	83.84606999999711
n1564-1	n1323	0	0	42	83.9662621874971
n1551-1	deletion
n1549-1	deletion
n1547-1	deletion
n1554-1	n1325	0	0	83	83.98095234374709
n1545-1	deletion
n1552-1	n1324	0	0	84	83.97561046874709
n1550-1	deletion
n1548-1	n1318	0	0	86	83.70718124999713
n1546-1	deletion
n1541-1	n1316	0	0	93	83.58031171874714
n1572-1	n1336	0	0	31	84.39094124999703
n1571-1	n1329	0	0	35	84.12518296874707
n1565-1	n1328	0	0	43	84.11449921874707
n1566-1	n1331	0	0	44	84.23068499999705
n1568-1	n1340	0	0	44	84.51914624999701
n1567-1	n1332	0	0	45	84.37224468749703
n1557-1	n1333	0	0	77	84.37758656249703
n1555-1	deletion
n1559-1	deletion
n1553-1	n1327	0	0	79	84.11049281249707
n1558-1	deletion
n1556-1	n1330	0	0	82	84.22934953124705
n1560-1	n1339	0	0	82	84.48709499999701
n1544-1	n1334	0	0	86	84.37758656249703
n1602-1	deletion
n1603-1	n1351	0	0	38	84.94916718749697
n1594-1	n1344	0	0	43	84.678067031247
n1595-1	n1348	0	0	44	84.79024640624698
n1596-1	n1350	0	0	45	84.93714796874697
n1597-1	n1354	0	0	46	85.04532093749695
n1584-1	n1355	0	0	76	85.04932734374695
n1582-1	deletion
n1580-1	deletion
n1578-1	n1342	0	0	79	84.651357656247
n1585-1	n1353	0	0	80	85.03063078124696
n1576-1	n1362	0	0	81	85.4259295312469
n1606-1	n1368	0	0	81	85.69702968749685
n1583-1	deletion
n1581-1	n1347	0	0	82	84.77956265624698
n1579-1	n1343	0	0	83	84.670054218747
n1573-1	n1341	0	0	88	84.638002968747
n1574-1	n1349	0	0	89	84.91043859374697
n1604-1	n1358	0	0	40	85.21091906249693
n1605-1	n1364	0	0	41	85.46866453124689
n1598-1	n1357	0	0	47	85.19889984374693
n1599-1	n1361	0	0	48	85.30306640624691
n1600-1	n1363	0	0	49	85.43928421874689
n1601-1	n1365	0	0	50	85.54077984374688
n1592-1	deletion
n1590-1	deletion
n1588-1	deletion
n1586-1	deletion
n1593-1	n1372	0	0	76	85.82790562499683
n1591-1	deletion
n1589-1	n1360	0	0	78	85.28169890624692
n1587-1	n1370	0	0	79	85.75311937499684
n1575-1	n1356	0	0	83	85.16951953124693
n1577-1	n1366	0	0	83	85.55012812499687
n1634-1	n1369	0	0	43	85.72240359374685
n1635-1	n1375	0	0	45	85.97614265624681
n1626-1	n1367	0	0	51	85.68901687499685
n1627-1	n1371	0	0	52	85.80920906249683
n1628-1	n1374	0	0	53	85.96011703124681
n1629-1	n1376	0	0	54	86.07363187499679
n1616-1	deletion
n1614-1	deletion
n1612-1	n1377	0	0	70	86.09232843749679
n1610-1	deletion
n1617-1	deletion
n1615-1	deletion
n1613-1	deletion
n1611-1	deletion
n1607-1	n1373	0	0	76	85.95343968749681
n1637-1	deletion
n1636-1	n1380	0	0	47	86.23922999999678
n1630-1	n1379	0	0	55	86.22587531249678
n1631-1	n1382	0	0	56	86.34072562499676
n1633-1	deletion
n1632-1	n1385	0	0	57	86.47293703124676
n1622-1	n1386	0	0	65	86.47961437499676
n1620-1	deletion
n1624-1	deletion
n1618-1	n1381	0	0	67	86.24323640624678
n1640-1	deletion
n1623-1	deletion
n1621-1	n1383	0	0	70	86.34206109374676
n1625-1	n1387	0	0	70	86.59446468749674
n1619-1	deletion
n1609-1	n1384	0	0	74	86.47160156249676
n1608-1	n1378	0	0	76	86.21652703124678
n1658-1	n1391	0	0	36	86.75739187499673
n1659-1	n1392	0	0	37	86.88292593749672
n1660-1	n1394	0	0	38	87.01513734374672
n1661-1	n1396	0	0	39	87.13800046874671
n1655-1	deletion
n1644-1	deletion
n1642-1	deletion
n1638-1	n1389	0	0	68	86.75338546874673
n1645-1	n1397	0	0	68	87.15936796874671
n1643-1	n1395	0	0	69	87.03116296874671
n1641-1	n1393	0	0	70	86.88559687499672
n1639-1	n1390	0	0	71	86.75338546874673
n1654-1	n1388	0	0	76	86.75204999999673
n1665-1	n1404	0	0	49	87.70023281249667
n1664-1	n1403	0	0	50	87.57870515624667
n1663-1	n1401	0	0	51	87.44515828124668
n1662-1	n1399	0	0	52	87.3102759374967
n1684-1	n1418	0	0	52	88.37597999999663
n1690-1	deletion
n1656-1	deletion
n1646-1	deletion
n1657-1	deletion
n1648-1	deletion
n1650-1	deletion
n1647-1	n1398	0	0	67	87.2982567187467
n1652-1	deletion
n1649-1	n1400	0	0	68	87.43180359374668
n1651-1	n1402	0	0	69	87.53864109374668
n1653-1	deletion
n1686-1	n1407	0	0	36	87.84846984374666
n1687-1	n1412	0	0	37	87.94328812499664
n1688-1	n1413	0	0	38	88.08751874999665
n1689-1	n1415	0	0	39	88.19702718749664
n1683-1	deletion
n1672-1	deletion
n1670-1	deletion
n1668-1	n1410	0	0	67	87.88986937499665
n1666-1	n1406	0	0	68	87.82710234374666
n1673-1	n1416	0	0	68	88.22907843749664
n1671-1	n1408	0	0	69	87.87517921874665
n1679-1	n1414	0	0	69	88.10087343749665
n1695-1	n1421	0	0	69	88.62571265624659
n1669-1	n1411	0	0	70	87.93393984374664
n1667-1	deletion
n1682-1	n1405	0	0	76	87.82576687499666
n1693-1	n1423	0	0	49	88.76727234374658
n1692-1	n1422	0	0	50	88.66844765624658
n1691-1	n1420	0	0	51	88.52421703124661
n1674-1	deletion
n1685-1	deletion
n1676-1	deletion
n1678-1	deletion
n1675-1	n1417	0	0	67	88.37464453124663
n1680-1	deletion
n1677-1	n1419	0	0	68	88.50819140624661
n1681-1	n1424	0	0	70	88.78596890624658
n1714-1	n1427	0	0	34	88.92619312499656
n1715-1	n1430	0	0	35	89.04237890624655
n1716-1	n1431	0	0	36	89.16524203124654
n1717-1	n1433	0	0	37	89.27341499999653
n1711-1	deletion
n1700-1	deletion
n1698-1	deletion
n1696-1	deletion
n1694-1	n1426	0	0	66	88.91150296874656
n1701-1	n1434	0	0	66	89.31614999999653
n1699-1	n1432	0	0	67	89.19328687499653
n1697-1	n1429	0	0	68	89.01433406249656
n1710-1	n1425	0	0	74	88.91016749999656
n1721-1	n1441	0	0	47	89.84900203124646
n1720-1	n1440	0	0	48	89.72079703124648
n1719-1	n1438	0	0	49	89.5805728124965
n1718-1	n1436	0	0	50	89.45103234374652
n1712-1	deletion
n1702-1	deletion
n1713-1	deletion
n1704-1	deletion
n1706-1	deletion
n1703-1	n1435	0	0	65	89.44702593749652
n1708-1	deletion
n1705-1	n1437	0	0	66	89.5765664062465
n1707-1	n1439	0	0	67	89.70744234374648
n1709-1	n1442	0	0	68	89.85567937499646
n1736-1	n1444	0	0	34	89.98922624999645
n1738-1	n1449	0	0	35	90.13212140624644
n1740-1	n1452	0	0	36	90.26032640624642
n1742-1	n1456	0	0	37	90.39253781249641
n1737-1	n1445	0	0	38	90.00258093749645
n1739-1	n1447	0	0	39	90.06134156249644
n1741-1	n1453	0	0	40	90.26433281249642
n1743-1	n1455	0	0	41	90.39120234374641
n1722-1	n1446	0	0	62	90.00925828124645
n1723-1	n1443	0	0	68	89.98388437499645
n1724-1	n1448	0	0	69	90.10808296874644
n1727-1	n1454	0	0	69	90.37784765624642
n1725-1	n1451	0	0	70	90.25899093749642
n1726-1	n1450	0	0	74	90.25631999999642
n1744-1	n1457	0	0	38	90.52608468749641
n1746-1	n1466	0	0	39	90.68500546874638
n1748-1	n1469	0	0	40	90.81321046874638
n1750-1	n1472	0	0	41	90.91604156249637
n1745-1	n1458	0	0	42	90.5287556249964
n1747-1	n1470	0	0	43	90.83324249999637
n1749-1	deletion
n1751-1	deletion
n1728-1	n1459	0	0	68	90.5340974999964
n1732-1	n1467	0	0	74	90.80119124999638
n1729-1	deletion
n1730-1	n1460	0	0	80	90.5407748437464
n1731-1	n1465	0	0	81	90.65829609374639
n1735-1	n1471	0	0	81	90.90802874999638
n1733-1	deletion
n1734-1	n1468	0	0	86	90.80920406249638
n1772-1	n1477	0	0	36	91.08431062499636
n1774-1	n1483	0	0	37	91.23788953124634
n1776-1	n1485	0	0	38	91.26726984374633
n1778-1	deletion
n1773-1	n1473	0	0	48	91.07095593749636
n1775-1	n1482	0	0	49	91.21118015624634
n1777-1	n1484	0	0	50	91.24323140624634
n1779-1	n1495	0	0	51	91.73468390624629
n1782-1	n1499	0	0	51	91.85888249999627
n1769-1	deletion
n1758-1	deletion
n1756-1	n1462	0	0	78	90.5768324999964
n1754-1	n1479	0	0	79	91.12170374999636
n1752-1	n1476	0	0	80	91.07229140624636
n1759-1	n1488	0	0	80	91.44088078124632
n1757-1	n1487	0	0	81	91.33003687499632
n1755-1	n1481	0	0	82	91.18714171874635
n1753-1	n1474	0	0	83	91.07095593749636
n1768-1	n1475	0	0	88	91.07095593749636
n1786-1	deletion
n1784-1	n1497	0	0	50	91.76940609374628
n1780-1	n1491	0	0	52	91.58377593749631
n1787-1	deletion
n1785-1	n1496	0	0	62	91.74002578124629
n1783-1	deletion
n1781-1	n1489	0	0	64	91.58110499999631
n1817-1	n1519	0	0	64	92.61342234374621
n1770-1	deletion
n1760-1	deletion
n1771-1	deletion
n1762-1	deletion
n1764-1	deletion
n1761-1	n1490	0	0	79	91.58110499999631
n1766-1	deletion
n1763-1	n1494	0	0	80	91.7053035937463
n1765-1	n1498	0	0	81	91.82015390624628
n1767-1	deletion
n1808-1	n1507	0	0	36	92.13532453124624
n1810-1	n1511	0	0	37	92.28623249999623
insertion	n1508	0	0	37	92.16470484374624
n1812-1	n1513	0	0	38	92.36235421874622
n1814-1	n1512	0	0	39	92.30492906249623
n1809-1	n1506	0	0	48	92.11796343749624
n1811-1	n1510	0	0	49	92.26887140624623
n1813-1	n1515	0	0	50	92.38505718749622
n1815-1	n1526	0	0	51	92.7790204687462
n1818-1	n1532	0	0	51	92.91256734374618
n1805-1	deletion
n1794-1	deletion
n1792-1	deletion
n1790-1	deletion
n1788-1	n1504	0	0	80	92.10060234374625
n1795-1	n1518	0	0	80	92.4838818749962
n1793-1	n1514	0	0	81	92.36636062499622
n1791-1	n1509	0	0	82	92.21545265624624
n1789-1	deletion
n1804-1	n1505	0	0	88	92.10327328124625
n1822-1	deletion
n1820-1	n1531	0	0	50	92.91256734374618
n1816-1	n1521	0	0	52	92.61876421874621
n1823-1	n1527	0	0	61	92.7870332812462
n1821-1	n1530	0	0	62	92.90588999999618
n1819-1	n1525	0	0	63	92.7750140624962
n1806-1	deletion
n1796-1	deletion
n1807-1	deletion
n1798-1	deletion
n1800-1	deletion
n1797-1	n1520	0	0	79	92.61742874999621
n1802-1	deletion
n1799-1	n1524	0	0	80	92.7523110937462
n1801-1	n1529	0	0	81	92.88185156249618
n1803-1	n1535	0	0	82	93.00738562499616
n1844-1	n1538	0	0	32	93.14493890624615
n1846-1	deletion
n1848-1	n1544	0	0	34	93.42538734374614
n1850-1	deletion
n1845-1	n1536	0	0	44	93.13826156249615
n1847-1	n1542	0	0	45	93.27982124999613
n1849-1	n1545	0	0	46	93.42805828124614
n1851-1	deletion
n1841-1	deletion
n1830-1	deletion
n1828-1	deletion
n1826-1	deletion
n1824-1	n1539	0	0	76	93.15295171874615
n1831-1	n1546	0	0	76	93.53222484374614
n1829-1	n1543	0	0	77	93.42004546874614
n1827-1	n1541	0	0	78	93.26780203124613
n1825-1	deletion
n1840-1	n1537	0	0	84	93.13959703124615
n1858-1	deletion
n1856-1	n1557	0	0	46	93.9582393749961
n1854-1	n1550	0	0	47	93.69381656249612
n1852-1	n1549	0	0	48	93.68580374999613
n1859-1	deletion
n1857-1	n1556	0	0	58	93.9528974999961
n1855-1	n1552	0	0	59	93.81400874999612
n1853-1	n1534	0	0	60	92.93660578124617
n1842-1	n1547	0	0	60	93.66844265624613
n1832-1	deletion
n1843-1	deletion
n1834-1	deletion
n1836-1	deletion
n1833-1	n1548	0	0	75	93.67511999999613
n1838-1	deletion
n1835-1	n1551	0	0	76	93.80332499999612
n1837-1	n1555	0	0	77	93.9208462499961
n1839-1	n1558	0	0	78	94.04905124999608
n1880-1	n1573	0	0	41	94.67805703124603
n1878-1	n1570	0	0	42	94.52714906249604
n1876-1	n1566	0	0	43	94.37223468749606
n1874-1	n1561	0	0	44	94.18927546874609
n1881-1	n1572	0	0	45	94.67271515624603
n1879-1	n1569	0	0	46	94.48708499999604
n1877-1	n1565	0	0	47	94.36822828124606
n1875-1	n1559	0	0	48	94.18393359374609
n1860-1	n1563	0	0	72	94.25471343749608
n1861-1	n1560	0	0	78	94.18660453124609
n1862-1	n1564	0	0	79	94.30145484374607
n1865-1	n1571	0	0	79	94.55920031249603
n1863-1	n1568	0	0	80	94.45904015624605
n1864-1	n1567	0	0	84	94.44434999999605
n1888-1	deletion
n1886-1	n1586	0	0	38	94.99856953124599
n1884-1	n1582	0	0	39	94.974531093746
n1882-1	n1579	0	0	40	94.806262031246
n1889-1	deletion
n1887-1	deletion
n1885-1	n1581	0	0	43	94.962511874996
n1883-1	n1578	0	0	44	94.79157187499601
n1866-1	n1574	0	0	78	94.71277921874602
n1870-1	n1583	0	0	84	94.974531093746
n1867-1	deletion
n1868-1	n1575	0	0	90	94.71945656249602
n1869-1	n1580	0	0	91	94.826294062496
n1873-1	n1587	0	0	91	95.10273609374599
n1871-1	deletion
n1872-1	n1584	0	0	96	94.974531093746
n1919-1	n1590	0	0	36	95.26699874999598
n1920-1	n1598	0	0	38	95.55412453124593
n1911-1	n1588	0	0	43	95.24563124999598
n1912-1	n1593	0	0	44	95.39520374999596
n1913-1	n1597	0	0	45	95.55011812499593
n1914-1	n1601	0	0	46	95.68232953124591
n1901-1	n1602	0	0	88	95.68232953124591
n1899-1	deletion
n1897-1	deletion
n1895-1	n1592	0	0	91	95.27100515624598
n1902-1	n1600	0	0	92	95.67965859374591
n1893-1	n1610	0	0	93	96.06293812499585
n1923-1	n1617	0	0	93	96.32602546874581
n1900-1	deletion
n1898-1	n1595	0	0	94	95.40588749999596
n1896-1	n1604	0	0	95	95.81587640624589
n1892-1	n1613	0	0	95	96.18847218749583
n1894-1	n1616	0	0	95	96.32335453124581
n1890-1	n1591	0	0	100	95.26833421874598
n1891-1	n1596	0	0	101	95.54477624999593
n1921-1	n1607	0	0	40	95.83991484374589
n1922-1	n1612	0	0	41	96.10433765624585
n1915-1	n1605	0	0	47	95.81721187499589
n1916-1	n1609	0	0	48	95.94408140624587
n1917-1	n1611	0	0	49	96.08029921874585
n1918-1	n1614	0	0	50	96.19114312499583
n1909-1	deletion
n1907-1	deletion
n1905-1	deletion
n1903-1	n1577	0	0	87	94.75284328124602
n1910-1	n1621	0	0	88	96.45556593749579
n1924-1	n1622	0	0	88	96.58109999999577
n1925-1	n1630	0	0	88	96.85220015624573
n1957-1	deletion
n1908-1	deletion
n1906-1	n1608	0	0	90	95.92404937499587
n1904-1	n1603	0	0	91	95.7571157812459
n1951-1	n1618	0	0	43	96.35006390624581
n1952-1	n1625	0	0	45	96.59846109374577
n1943-1	n1615	0	0	51	96.31934812499581
n1944-1	n1620	0	0	52	96.44621765624579
n1945-1	n1623	0	0	53	96.59311921874577
n1946-1	n1627	0	0	54	96.70262765624575
n1933-1	deletion
n1931-1	deletion
n1929-1	deletion
n1936-1	n1628	0	0	83	96.75604640624574
n1927-1	deletion
n1934-1	n1648	0	0	84	97.40909062499566
n1932-1	n1647	0	0	85	97.39974234374566
n1930-1	n1636	0	0	86	97.09926187499569
n1926-1	n1646	0	0	86	97.38772312499566
n1928-1	deletion
n1979-1	n1641	0	0	43	97.34231718749567
n2023-1	n1674	0	0	43	98.43606609374558
n1954-1	deletion
n1953-1	n1632	0	0	47	96.86555484374573
n1947-1	n1629	0	0	55	96.84819374999573
n1948-1	n1633	0	0	56	96.97105687499571
n1950-1	n1639	0	0	56	97.17538359374568
n1949-1	n1635	0	0	57	97.08991359374569
n1939-1	n1637	0	0	77	97.10593921874569
n1937-1	deletion
n1941-1	deletion
n1935-1	n1631	0	0	79	96.86421937499573
n1940-1	deletion
n1938-1	n1634	0	0	82	96.98040515624571
n1942-1	n1640	0	0	82	97.21144124999567
n1987-1	n1643	0	0	36	97.35700734374566
n1988-1	n1655	0	0	38	97.65882328124563
n1980-1	n1651	0	0	44	97.49856703124564
n1981-1	n1653	0	0	45	97.63077843749564
n1982-1	n1657	0	0	46	97.76031890624562
n1964-1	deletion
n1961-1	deletion
n1958-1	deletion
n1955-1	n1644	0	0	79	97.36234921874566
n1965-1	n1656	0	0	80	97.75631249999562
n1975-1	n1666	0	0	81	98.16763687499561
n1993-1	n1673	0	0	81	98.42271140624558
n1962-1	deletion
n1959-1	n1649	0	0	82	97.48120593749564
n1956-1	n1645	0	0	83	97.36902656249566
n1960-1	n1642	0	0	88	97.35567187499566
n1963-1	n1652	0	0	89	97.62009468749564
n1966-1	deletion
n1989-1	n1661	0	0	40	97.9192396874956
n1990-1	n1668	0	0	41	98.1930107812456
n1983-1	n1658	0	0	47	97.89920765624561
n1984-1	n1663	0	0	48	98.0153934374956
n1985-1	n1665	0	0	49	98.14359843749561
n1986-1	n1669	0	0	50	98.2624551562456
n1976-1	deletion
n1973-1	deletion
n1970-1	deletion
n1967-1	deletion
n1977-1	deletion
n1974-1	deletion
n1971-1	n1664	0	0	78	98.0167289062456
n1968-1	n1654	0	0	79	97.63344937499564
n1969-1	n1660	0	0	83	97.9058849999956
n1972-1	n1667	0	0	83	98.17030781249561
n1978-1	n1670	0	0	83	98.28248718749559
n2024-1	n1679	0	0	45	98.69915343749554
n2015-1	n1671	0	0	51	98.40000843749559
n2016-1	n1675	0	0	52	98.51619421874557
n2017-1	n1678	0	0	53	98.68713421874554
n2018-1	n1681	0	0	54	98.79797812499552
n2000-1	deletion
n1997-1	deletion
n1994-1	n1682	0	0	70	98.84739046874552
n1991-1	deletion
n2001-1	n1700	0	0	72	99.49108640624547
n1998-1	deletion
n1995-1	deletion
n1992-1	deletion
n1999-1	n1676	0	0	76	98.52821343749557
n2002-1	n1677	0	0	76	98.67778593749554
n1996-1	deletion
n2026-1	deletion
n2025-1	n1685	0	0	47	98.9568989062455
n2019-1	n1684	0	0	55	98.9515570312455
n2020-1	n1687	0	0	56	99.0717492187455
n2022-1	n1692	0	0	56	99.29210156249547
n2021-1	n1690	0	0	57	99.19728328124548
n2009-1	n1691	0	0	65	99.20529609374547
n2006-1	deletion
n2012-1	deletion
n2003-1	n1686	0	0	67	99.0116531249955
n2032-1	n1697	0	0	67	99.46971890624548
n2041-1	deletion
n2010-1	deletion
n2007-1	n1688	0	0	70	99.0797620312455
n2013-1	n1693	0	0	70	99.30946265624547
n2004-1	deletion
n2011-1	n1689	0	0	74	99.19594781249548
n2014-1	n1707	0	0	74	99.78088312499546
n2005-1	n1683	0	0	76	98.9462151562455
n2027-1	n1694	0	0	76	99.45502874999548
n2008-1	deletion
n2056-1	n1699	0	0	36	99.48707999999547
n2057-1	n1706	0	0	38	99.75951562499546
n2048-1	n1696	0	0	43	99.46170609374548
n2049-1	n1702	0	0	44	99.57522093749546
n2050-1	n1705	0	0	45	99.74616093749546
n2051-1	n1709	0	0	46	99.86101124999544
n2038-1	n1710	0	0	64	99.89439796874544
n2036-1	deletion
n2034-1	deletion
n2039-1	n1708	0	0	68	99.85700484374544
n2030-1	n1716	0	0	69	100.25230359374538
n2060-1	n1722	0	0	69	100.50737812499537
n2037-1	deletion
n2035-1	n1703	0	0	70	99.58991109374546
n2033-1	n1695	0	0	71	99.46037062499548
n2028-1	n1704	0	0	77	99.73280624999546
n2058-1	n1713	0	0	40	100.02393843749542
n2059-1	n1718	0	0	41	100.29103218749538
n2052-1	n1712	0	0	47	100.00524187499542
n2053-1	n1715	0	0	48	100.1214276562454
n2054-1	n1717	0	0	49	100.25363906249538
n2055-1	n1719	0	0	50	100.36581843749538
n2046-1	deletion
n2044-1	deletion
n2042-1	deletion
n2040-1	deletion
n2047-1	deletion
n2045-1	deletion
n2043-1	n1714	0	0	66	100.1147503124954
n2029-1	n1711	0	0	71	99.99322265624542
n2031-1	n1720	0	0	71	100.37383124999538
n2087-1	n1723	0	0	43	100.52607468749537
n2088-1	n1727	0	0	45	100.79183296874534
n2079-1	n1721	0	0	51	100.50470718749537
n2080-1	n1725	0	0	52	100.62356390624535
n2081-1	n1726	0	0	53	100.77714281249534
n2082-1	n1730	0	0	54	100.88531578124532
n2070-1	deletion
n2068-1	n1729	0	0	57	100.83456796874533
n2066-1	deletion
n2064-1	deletion
n2071-1	n1741	0	0	60	101.33803968749527
n2069-1	n1749	0	0	61	101.61448171874524
n2067-1	deletion
n2065-1	deletion
n2061-1	n1728	0	0	64	100.79316843749534
n2090-1	n1739	0	0	43	101.31400124999527
n2089-1	n1733	0	0	47	101.0535848437453
n2085-1	n1737	0	0	53	101.30198203124527
n2084-1	n1735	0	0	54	101.15508046874528
n2074-1	deletion
n2086-1	deletion
n2083-1	n1732	0	0	55	101.0402301562453
n2072-1	deletion
n2077-1	deletion
n2076-1	n1740	0	0	57	101.31533671874527
n2075-1	n1736	0	0	58	101.19647999999528
n2078-1	n1743	0	0	58	101.43018703124525
n2073-1	deletion
n2063-1	n1738	0	0	62	101.30331749999527
n2062-1	n1731	0	0	64	101.0322173437453
n2109-1	n1747	0	0	36	101.58109499999524
n2110-1	n1746	0	0	43	101.57842406249524
n2111-1	n1750	0	0	44	101.69995171874524
n2113-1	n1755	0	0	47	101.97772921874522
n2112-1	n1752	0	0	48	101.86554984374523
n2096-1	deletion
n2098-1	n1754	0	0	50	101.87623359374523
n2097-1	n1753	0	0	53	101.87356265624523
n2099-1	n1756	0	0	54	101.99375484374522
n2094-1	deletion
n2091-1	n1745	0	0	55	101.57708859374524
n2095-1	n1751	0	0	58	101.71197093749524
n2092-1	n1748	0	0	59	101.58109499999524
n2093-1	n1744	0	0	64	101.57308218749525
n2114-1	n1758	0	0	36	102.13531453124521
n2115-1	deletion
n2116-1	n1763	0	0	47	102.30625453124519
n2118-1	n1766	0	0	47	102.53461968749517
n2117-1	n1764	0	0	48	102.41709843749517
n2105-1	deletion
n2107-1	deletion
n2106-1	n1765	0	0	53	102.43713046874517
n2108-1	n1767	0	0	54	102.56399999999516
n2100-1	deletion
n2103-1	deletion
n2104-1	n1762	0	0	59	102.2701968749952
n2101-1	n1759	0	0	60	102.14065640624521
n2102-1	n1757	0	0	65	102.13397906249521
n2134-1	n1770	0	0	36	102.71891437499515
n2135-1	n1771	0	0	43	102.71891437499515
n2136-1	n1775	0	0	44	102.81640359374514
n2138-1	n1779	0	0	47	103.0928456249951
n2137-1	n1777	0	0	48	102.98467265624511
n2124-1	deletion
n2126-1	n1792	0	0	50	103.94220374999507
n2125-1	n1778	0	0	53	103.0033692187451
n2127-1	n1780	0	0	54	103.1289032812451
n2122-1	deletion
n2119-1	n1769	0	0	55	102.70823062499515
n2123-1	n1776	0	0	58	102.86314499999513
n2120-1	n1774	0	0	59	102.75897843749514
n2121-1	n1768	0	0	64	102.70422421874515
n2139-1	n1785	0	0	36	103.28515312499509
n2143-1	n1789	0	0	37	103.67110359374507
n2140-1	n1782	0	0	43	103.2664565624951
n2141-1	n1786	0	0	44	103.36127484374508
n2144-1	n1788	0	0	49	103.65374249999508
n2167-1	n1805	0	0	54	104.89439296874505
n2131-1	deletion
n2128-1	n1783	0	0	55	103.2691274999951
n2132-1	deletion
n2129-1	n1784	0	0	59	103.2704629687451
n2133-1	n1787	0	0	63	103.51084734374508
n2130-1	n1781	0	0	64	103.2611146874951
n2154-1	n1793	0	0	38	103.95422296874507
n2157-1	n1796	0	0	38	104.23600687499507
n2145-1	n1790	0	0	39	103.80598593749507
n2147-1	n1794	0	0	50	104.08509890624508
n2166-1	n1803	0	0	51	104.89305749999505
n2155-1	deletion
n2158-1	deletion
n2160-1	n1799	0	0	38	104.53648734374507
n2163-1	n1802	0	0	38	104.76618796874507
n2149-1	n1795	0	0	50	104.22799406249507
n2161-1	n1797	0	0	50	104.37756656249508
n2151-1	n1798	0	0	50	104.50710703124507
n2164-1	n1800	0	0	50	104.63130562499506
n2177-1	n1801	0	0	50	104.76351703124507
n2176-1	n1806	0	0	38	104.99722406249505
n2179-1	n1810	0	0	38	105.33509765624504
n2165-1	n1804	0	0	48	104.89439296874505
n2169-1	n1808	0	0	50	105.18018328124505
n2180-1	n1809	0	0	50	105.32975578124504
n2182-1	n1813	0	0	38	105.60753328124504
n2185-1	n1816	0	0	38	105.85993687499503
n2171-1	n1811	0	0	50	105.46330265624505
n2183-1	n1812	0	0	50	105.59551406249504
n2173-1	n1814	0	0	50	105.72505453124504
n2186-1	n1815	0	0	50	105.84791765624503
n2187-1	n1817	0	0	38	105.98947734374502
n2196-1	n1820	0	0	38	106.12836609374502
n2189-1	n1821	0	0	38	106.26725484374501
