xml_id	midi_id	track	channel	pitch	onset
n707-1	n622	1	0	67	101.9895833333326
n717-1	n629	1	0	70	102.71093749999926
n727-1	n638	1	0	48	103.10937499999925
n728-1	n637	1	0	52	103.10156249999925
n729-1	n641	1	0	52	103.49999999999922
n749-1	n648	1	0	53	103.97265624999922
n730-1	n644	1	0	55	103.52343749999922
n754-1	n647	1	0	57	103.97005208333255
n712-1	n636	1	0	60	103.09895833333258
n733-1	n643	1	0	60	103.51562499999922
n713-1	n635	1	0	64	103.0807291666659
n714-1	n642	1	0	64	103.50781249999922
n734-1	n646	1	0	65	103.96874999999922
n715-1	n640	1	0	67	103.49739583333256
n748-1	n645	1	0	69	103.94531249999922
n718-1	n639	1	0	72	103.48046874999923
n750-1	n652	1	0	53	104.51692708333253
n751-1	n657	1	0	53	104.92447916666585
n752-1	n660	1	0	53	105.28776041666585
n755-1	n651	1	0	60	104.5117187499992
n756-1	n654	1	0	60	104.90624999999919
n758-1	n661	1	0	64	105.28776041666585
n757-1	n658	1	0	65	104.92838541666585
n759-1	n664	1	0	67	105.32031249999918
n735-1	n650	1	0	69	104.49479166666588
n737-1	n656	1	0	69	104.91927083333252
n740-1	n663	1	0	70	105.30078124999918
n736-1	n649	1	0	72	104.48697916666588
n738-1	n655	1	0	72	104.90755208333252
n741-1	n662	1	0	73	105.29557291666585
n742-1	n659	1	0	79	105.27213541666585
n739-1	n653	1	0	81	104.88671874999919
n753-1	n674	1	0	53	105.94791666666582
n760-1	n668	1	0	62	105.60807291666583
n762-1	n673	1	0	62	105.93229166666582
n786-1	n678	1	0	62	106.24869791666582
n761-1	n669	1	0	65	105.61197916666583
n746-1	n672	1	0	65	105.90364583333249
n787-1	n679	1	0	65	106.25651041666582
n763-1	n677	1	0	68	106.23307291666582
n743-1	n667	1	0	70	105.60546874999916
n747-1	n671	1	0	70	105.89062499999916
n764-1	n676	1	0	71	106.22526041666582
n744-1	n666	1	0	74	105.59635416666583
n745-1	n665	1	0	77	105.58463541666583
n765-1	n675	1	0	77	106.21874999999915
n781-1	n682	1	0	53	106.55208333333249
n782-1	n690	1	0	53	106.85937499999918
n783-1	n696	1	0	53	107.18749999999916
n790-1	n691	1	0	58	106.85937499999918
n792-1	n695	1	0	58	107.1653645833325
n788-1	n684	1	0	60	106.55598958333249
n791-1	n692	1	0	62	106.85937499999918
n772-1	n694	1	0	62	107.15494791666583
n789-1	n685	1	0	64	106.55598958333249
n769-1	n689	1	0	65	106.84244791666583
n773-1	n693	1	0	65	107.1458333333325
n766-1	n683	1	0	69	106.55208333333249
n770-1	n688	1	0	70	106.82552083333249
n767-1	n686	1	0	72	106.55598958333249
n771-1	n687	1	0	74	106.81901041666582
n768-1	n681	1	0	76	106.53645833333249
n784-1	n702	1	0	53	107.51171874999915
n785-1	n707	1	0	53	107.80989583333248
n812-1	n712	1	0	53	108.16015624999912
n813-1	n713	1	0	56	108.16015624999912
n795-1	n708	1	0	57	107.80989583333248
n793-1	n700	1	0	58	107.49479166666582
n824-1	n711	1	0	59	108.15624999999912
n796-1	n705	1	0	60	107.78515624999915
n794-1	n701	1	0	62	107.49479166666582
n774-1	n699	1	0	65	107.47916666666582
n777-1	n706	1	0	65	107.78645833333248
n797-1	n714	1	0	65	108.16015624999912
n798-1	n710	1	0	68	108.13802083333245
n778-1	n704	1	0	69	107.76692708333248
n775-1	n698	1	0	70	107.46354166666582
n809-1	n709	1	0	71	108.11588541666579
n779-1	n703	1	0	72	107.7565104166658
n776-1	n697	1	0	74	107.45833333333249
n818-1	n729	1	0	49	109.18619791666575
n816-1	n723	1	0	50	108.75651041666578
n814-1	n717	1	0	52	108.41536458333246
n817-1	n721	1	0	53	108.74739583333243
n819-1	n725	1	0	53	109.14713541666575
n815-1	n716	1	0	55	108.38541666666579
n825-1	n726	1	0	58	109.17578124999908
n803-1	n728	1	0	61	109.18359374999908
n801-1	n722	1	0	62	108.75260416666578
n799-1	n719	1	0	64	108.42317708333246
n802-1	n720	1	0	65	108.72526041666576
n804-1	n727	1	0	65	109.17968749999908
n800-1	n718	1	0	67	108.41536458333246
n810-1	n724	1	0	70	109.14192708333242
n820-1	n732	1	0	48	109.52864583333242
n821-1	n731	1	0	52	109.52343749999909
n822-1	n736	1	0	52	109.98697916666575
n844-1	n742	1	0	53	110.59244791666573
n823-1	n738	1	0	55	110.00390624999908
n855-1	n743	1	0	57	110.59374999999906
n805-1	n733	1	0	60	109.54296874999909
n826-1	n737	1	0	60	109.99088541666575
n806-1	n730	1	0	64	109.50260416666575
n807-1	n739	1	0	64	110.00911458333242
n827-1	n741	1	0	65	110.5833333333324
n808-1	n735	1	0	67	109.97916666666575
n838-1	n740	1	0	69	110.56510416666573
n811-1	n734	1	0	72	109.96874999999908
n845-1	n747	1	0	45	111.49609374999903
n847-1	n750	1	0	45	112.06119791666568
n849-1	n757	1	0	45	112.47916666666566
n846-1	n746	1	0	57	111.4947916666657
n848-1	n751	1	0	57	112.06380208333235
n850-1	n755	1	0	57	112.45703124999899
n832-1	n756	1	0	62	112.46484374999899
n830-1	n752	1	0	64	112.07291666666568
n828-1	n745	1	0	66	111.4752604166657
n833-1	n754	1	0	66	112.43489583333232
n831-1	n749	1	0	67	112.04557291666568
n829-1	n744	1	0	69	111.4596354166657
n839-1	n748	1	0	69	112.02864583333235
n841-1	n753	1	0	69	112.42317708333232
n842-1	n758	1	0	69	112.77213541666565
n840-1	deletion
n851-1	n762	1	0	45	112.81901041666566
n853-1	n767	1	0	45	113.17447916666566
n872-1	n772	1	0	45	113.52604166666563
n852-1	n761	1	0	57	112.81249999999899
n854-1	n766	1	0	57	113.13671874999899
n873-1	n770	1	0	57	113.5052083333323
n856-1	n771	1	0	61	113.52213541666563
n836-1	n765	1	0	62	113.13020833333232
n834-1	n760	1	0	64	112.79557291666565
n857-1	n769	1	0	64	113.48828124999898
n837-1	n764	1	0	66	113.11588541666565
n835-1	n759	1	0	67	112.79036458333232
n843-1	n763	1	0	69	113.11197916666565
n866-1	n768	1	0	69	113.48046874999898
n874-1	n776	1	0	45	113.9479166666656
n876-1	n779	1	0	45	114.32682291666559
n878-1	n785	1	0	45	114.67317708333226
n875-1	n775	1	0	57	113.94531249999893
n877-1	n778	1	0	57	114.32552083333226
n879-1	n784	1	0	57	114.66276041666559
n860-1	n783	1	0	64	114.65755208333226
n859-1	n780	1	0	66	114.32682291666559
n858-1	n774	1	0	67	113.9322916666656
n861-1	n781	1	0	67	114.64973958333226
n868-1	n777	1	0	69	114.30598958333226
n869-1	n782	1	0	69	114.64973958333226
n867-1	n773	1	0	71	113.9166666666656
n880-1	n788	1	0	45	114.99088541666559
n882-1	n794	1	0	45	115.3046874999989
n906-1	n799	1	0	45	115.67578124999888
n881-1	n789	1	0	57	114.99088541666559
n883-1	n792	1	0	57	115.3007812499989
n907-1	n797	1	0	57	115.65885416666555
n884-1	n798	1	0	62	115.66015624999888
n864-1	n793	1	0	64	115.30208333333223
n862-1	n787	1	0	66	114.96484374999892
n885-1	n796	1	0	66	115.64583333333222
n865-1	n791	1	0	67	115.29817708333223
n863-1	n786	1	0	69	114.95442708333225
n871-1	n790	1	0	69	115.29036458333223
n905-1	n795	1	0	69	115.63151041666555
n870-1	deletion
n908-1	n803	1	0	33	116.1601562499989
n910-1	n809	1	0	33	116.5429687499989
n912-1	n816	1	0	33	116.91536458333222
n909-1	n804	1	0	45	116.18619791666556
n911-1	n807	1	0	45	116.5351562499989
n913-1	n814	1	0	45	116.89713541666555
n886-1	n802	1	0	57	116.13802083333223
n889-1	n806	1	0	57	116.5312499999989
n893-1	n813	1	0	57	116.88411458333222
n894-1	n815	1	0	62	116.89713541666555
n890-1	n808	1	0	64	116.53776041666558
n887-1	n801	1	0	65	116.12630208333223
n895-1	n812	1	0	65	116.87890624999889
n891-1	n810	1	0	67	116.55729166666556
n888-1	n800	1	0	69	116.11848958333223
n892-1	n805	1	0	69	116.5195312499989
n896-1	n811	1	0	69	116.86458333333222
n914-1	n822	1	0	33	117.26822916666553
n916-1	n827	1	0	33	117.56380208333222
n939-1	n834	1	0	33	117.95182291666553
n915-1	n821	1	0	45	117.25260416666553
n917-1	n828	1	0	45	117.58333333333222
n940-1	n833	1	0	45	117.94401041666553
n897-1	n819	1	0	57	117.2278645833322
n901-1	n825	1	0	57	117.54166666666555
n918-1	n830	1	0	57	117.88932291666553
n919-1	n832	1	0	61	117.90885416666553
n902-1	n826	1	0	62	117.55208333333222
n898-1	n818	1	0	64	117.22135416666553
n920-1	n831	1	0	64	117.8997395833322
n903-1	n824	1	0	65	117.53645833333222
n899-1	n820	1	0	67	117.22916666666553
n900-1	n817	1	0	69	117.2083333333322
n904-1	n823	1	0	69	117.52604166666555
n921-1	n829	1	0	69	117.88541666666553
n941-1	n839	1	0	33	118.30338541666552
n943-1	n844	1	0	33	118.67187499999885
n945-1	n849	1	0	33	119.05338541666549
n942-1	n837	1	0	45	118.29557291666552
n944-1	n840	1	0	46	118.65755208333218
n946-1	n847	1	0	47	119.04687499999883
n922-1	n838	1	0	57	118.29817708333219
n925-1	n842	1	0	57	118.66927083333218
n928-1	n846	1	0	57	119.04427083333216
n929-1	n850	1	0	64	119.05859374999882
n926-1	n843	1	0	65	118.66927083333218
n923-1	n835	1	0	67	118.27864583333219
n930-1	n848	1	0	67	119.05208333333216
n927-1	n841	1	0	69	118.65755208333218
n931-1	n845	1	0	69	119.04166666666549
n924-1	n836	1	0	70	118.27864583333219
n947-1	n855	1	0	33	119.4804687499988
n949-1	n856	1	0	33	119.70312499999879
n963-1	n863	1	0	38	120.77213541666546
n948-1	n852	1	0	48	119.45442708333213
n950-1	n858	1	0	49	120.04947916666546
n967-1	n862	1	0	50	120.76562499999879
n932-1	n853	1	0	57	119.46223958333213
n935-1	n859	1	0	57	120.05338541666546
n959-1	n865	1	0	57	120.89973958333212
n951-1	n867	1	0	62	120.90755208333212
n936-1	n861	1	0	64	120.05859374999879
n933-1	n854	1	0	65	119.46223958333213
n952-1	n866	1	0	65	120.90364583333212
n937-1	n860	1	0	67	120.05729166666546
n934-1	n851	1	0	69	119.4531249999988
n938-1	n857	1	0	69	120.04296874999879
n960-1	n864	1	0	69	120.89062499999879
n964-1	deletion
n953-1	n869	1	0	63	121.51692708333213
n955-1	n871	1	0	64	121.85677083333213
n961-1	n873	1	0	65	122.35677083333212
n954-1	n868	1	0	67	121.50520833333213
n956-1	n870	1	0	68	121.84895833333213
n962-1	n872	1	0	69	122.34635416666545
n965-1	n875	1	0	52	122.79296874999876
n966-1	n877	1	0	53	123.13281249999878
n986-1	n879	1	0	55	123.4895833333321
n980-1	n878	1	0	59	123.4739583333321
n958-1	n876	1	0	60	123.10416666666544
n957-1	n874	1	0	61	122.77343749999876
n981-1	n880	1	0	43	123.92968749999879
n982-1	n884	1	0	44	124.43749999999878
n983-1	n888	1	0	45	124.8111979166654
n974-1	n887	1	0	63	124.80989583333208
n972-1	n885	1	0	64	124.44921874999878
n970-1	n882	1	0	65	124.04296874999879
n975-1	n886	1	0	66	124.80208333333208
n973-1	n883	1	0	67	124.42968749999878
n971-1	n881	1	0	68	123.99739583333212
n984-1	n890	1	0	46	125.18619791666539
n985-1	n894	1	0	47	125.57552083333205
n1001-1	n896	1	0	48	125.97395833333205
n987-1	n897	1	0	60	125.97395833333205
n978-1	n893	1	0	62	125.56380208333205
n976-1	n891	1	0	64	125.19661458333206
n988-1	n895	1	0	64	125.95442708333205
n979-1	n892	1	0	65	125.55078124999872
n977-1	n889	1	0	67	125.18098958333206
n991-1	n901	1	0	66	126.72656249999868
n989-1	n899	1	0	67	126.37499999999869
n992-1	n900	1	0	69	126.70703124999868
n990-1	n898	1	0	70	126.36588541666536
n995-1	n903	1	0	70	127.28255208333198
n996-1	n902	1	0	74	127.27734374999865
n999-1	n905	1	0	58	127.73697916666531
n1000-1	n907	1	0	59	128.07031249999864
n1020-1	n909	1	0	60	128.45442708333195
n1014-1	n908	1	0	64	128.4322916666653
n994-1	n906	1	0	65	128.06770833333198
n993-1	n904	1	0	67	127.70052083333198
n1015-1	n910	1	0	48	128.87239583333198
n1016-1	n915	1	0	49	129.419270833332
n1017-1	n917	1	0	50	129.80859374999866
n1008-1	n918	1	0	68	129.83333333333198
n1006-1	n914	1	0	69	129.38932291666535
n1004-1	n912	1	0	70	128.98046874999866
n1009-1	n916	1	0	71	129.79296874999866
n1007-1	n913	1	0	72	129.38541666666535
n1005-1	n911	1	0	73	128.97005208333198
n1018-1	n919	1	0	51	130.21614583333204
n1019-1	n923	1	0	52	130.70703124999875
n1036-1	n926	1	0	53	131.2174479166654
n1021-1	n927	1	0	65	131.23828124999875
n1012-1	n924	1	0	67	130.70703124999875
n1010-1	n921	1	0	69	130.22005208333204
n1022-1	n925	1	0	69	131.18359374999875
n1013-1	n922	1	0	70	130.6549479166654
n1011-1	n920	1	0	72	130.21744791666538
n1037-1	n930	1	0	53	131.86979166666544
n1039-1	n936	1	0	53	132.41796874999878
n1042-1	n939	1	0	53	132.78776041666546
n1038-1	n929	1	0	60	131.8645833333321
n1040-1	n934	1	0	60	132.39713541666546
n1043-1	n942	1	0	64	132.8124999999988
n1023-1	n931	1	0	65	131.87890624999878
n1041-1	n937	1	0	65	132.41796874999878
n1044-1	n943	1	0	67	132.82161458333215
n1024-1	n928	1	0	69	131.8333333333321
n1025-1	n935	1	0	69	132.39973958333212
n1028-1	n940	1	0	70	132.7890624999988
n1026-1	n933	1	0	72	132.38932291666546
n1029-1	n941	1	0	73	132.8007812499988
n1030-1	n938	1	0	79	132.7656249999988
n1027-1	n932	1	0	81	132.36588541666546
n1045-1	n948	1	0	53	133.15494791666544
n1048-1	n952	1	0	53	133.47135416666544
n1066-1	n959	1	0	53	133.81249999999883
n1046-1	n949	1	0	62	133.17057291666544
n1049-1	n953	1	0	62	133.47265624999878
n1067-1	n957	1	0	62	133.7799479166655
n1047-1	n946	1	0	65	133.13541666666544
n1034-1	n951	1	0	65	133.43359374999878
n1068-1	n958	1	0	65	133.7838541666655
n1051-1	n955	1	0	68	133.7643229166655
n1031-1	n947	1	0	70	133.14062499999878
n1035-1	n950	1	0	70	133.42578124999878
n1052-1	n956	1	0	71	133.7643229166655
n1032-1	n945	1	0	74	133.12109374999878
n1033-1	n944	1	0	77	133.10677083333212
n1053-1	n954	1	0	77	133.7447916666655
n1069-1	n964	1	0	53	134.11328124999883
n1072-1	n969	1	0	53	134.4374999999989
n1075-1	n975	1	0	53	134.7825520833323
n1073-1	n971	1	0	58	134.45963541666558
n1076-1	n974	1	0	58	134.7747395833323
n1070-1	n962	1	0	60	134.10156249999883
n1074-1	n970	1	0	62	134.43880208333223
n1060-1	n973	1	0	62	134.7513020833323
n1071-1	n965	1	0	64	134.11328124999883
n1057-1	n968	1	0	65	134.42057291666555
n1061-1	n972	1	0	65	134.73437499999895
n1054-1	n961	1	0	69	134.1002604166655
n1058-1	n967	1	0	70	134.40104166666555
n1055-1	n963	1	0	72	134.1119791666655
n1059-1	n966	1	0	74	134.39322916666555
n1056-1	n960	1	0	76	134.08593749999883
n1077-1	n980	1	0	53	135.12630208333238
n1080-1	n985	1	0	53	135.44531249999903
n1098-1	n986	1	0	56	135.81901041666572
n1081-1	n984	1	0	57	135.4361979166657
n1078-1	n979	1	0	58	135.12239583333238
n1108-1	n988	1	0	59	135.82942708333238
n1079-1	n977	1	0	62	135.1119791666657
n1109-1	n987	1	0	62	135.82552083333238
n1082-1	n982	1	0	63	135.42187499999903
n1062-1	n978	1	0	65	135.1158854166657
n1083-1	n990	1	0	65	135.90755208333235
n1064-1	n983	1	0	66	135.42187499999903
n1084-1	n991	1	0	68	135.91276041666566
n1095-1	n989	1	0	71	135.87630208333235
n1065-1	n981	1	0	72	135.40104166666572
n1063-1	n976	1	0	74	135.07942708333235
n1101-1	n1001	1	0	52	136.89453124999915
n1100-1	n996	1	0	53	136.55468749999912
n1099-1	n992	1	0	55	136.22005208333243
n1110-1	n999	1	0	55	136.5690104166658
n1111-1	n997	1	0	58	136.55598958333246
n1088-1	n1000	1	0	60	136.8736979166658
n1087-1	n998	1	0	61	136.55989583333246
n1086-1	n993	1	0	67	136.2226562499991
n1096-1	n995	1	0	67	136.55078124999912
n1097-1	n994	1	0	70	136.51822916666578
n1105-1	n1012	1	0	48	137.89973958333252
n1102-1	n1004	1	0	49	137.31380208333252
n1131-1	n1016	1	0	53	138.3671874999992
n1103-1	n1003	1	0	55	137.29687499999918
n1106-1	n1013	1	0	55	137.89973958333252
n1132-1	n1014	1	0	57	138.3515624999992
n1104-1	n1002	1	0	58	137.29036458333252
n1107-1	n1011	1	0	58	137.89583333333252
n1092-1	n1009	1	0	60	137.87630208333252
n1112-1	n1018	1	0	60	138.41015624999923
n1089-1	n1007	1	0	61	137.37890624999918
n1093-1	n1010	1	0	64	137.89192708333252
n1090-1	n1006	1	0	65	137.37109374999918
n1113-1	n1017	1	0	65	138.3893229166659
n1114-1	n1015	1	0	69	138.35286458333255
n1094-1	n1008	1	0	72	137.85807291666583
n1091-1	n1005	1	0	73	137.34505208333252
n1133-1	n1019	1	0	41	138.6380208333326
n1134-1	n1020	1	0	48	138.7226562499993
n1135-1	n1021	1	0	53	138.8411458333326
n1137-1	n1031	1	0	53	139.3424479166659
n1140-1	n1038	1	0	53	139.70442708333258
n1136-1	n1025	1	0	57	138.9088541666659
n1141-1	n1037	1	0	58	139.69661458333258
n1115-1	n1023	1	0	60	138.88151041666592
n1138-1	n1030	1	0	60	139.33333333333255
n1142-1	n1040	1	0	61	139.71484374999923
n1143-1	n1039	1	0	64	139.70442708333258
n1116-1	n1024	1	0	65	138.88671874999923
n1139-1	n1029	1	0	65	139.3307291666659
n1121-1	n1034	1	0	67	139.68359374999923
n1117-1	n1022	1	0	69	138.86718749999926
n1118-1	n1028	1	0	69	139.30859374999923
n1122-1	n1035	1	0	70	139.68880208333258
n1119-1	n1027	1	0	72	139.29687499999923
n1123-1	n1036	1	0	73	139.69270833333258
n1124-1	n1033	1	0	79	139.67057291666592
n1120-1	n1026	1	0	81	139.29296874999923
n1144-1	n1047	1	0	53	140.04947916666586
n1147-1	n1052	1	0	53	140.39192708333252
n1164-1	n1058	1	0	53	140.71484374999923
n1145-1	n1046	1	0	58	140.04166666666586
n1146-1	n1044	1	0	62	140.03645833333255
n1148-1	n1051	1	0	62	140.34765624999918
n1165-1	n1057	1	0	62	140.69531249999923
n1125-1	n1045	1	0	65	140.03645833333255
n1129-1	n1050	1	0	65	140.34374999999918
n1166-1	n1056	1	0	65	140.6901041666659
n1149-1	n1055	1	0	68	140.68098958333255
n1126-1	n1043	1	0	70	140.0221354166659
n1130-1	n1049	1	0	70	140.33463541666583
n1150-1	n1054	1	0	71	140.6744791666659
n1127-1	n1042	1	0	74	140.0182291666659
n1128-1	n1041	1	0	77	140.0104166666659
n1151-1	n1053	1	0	77	140.6627604166659
n1167-1	n1064	1	0	53	141.04427083333255
n1170-1	n1067	1	0	53	141.32552083333252
n1173-1	n1074	1	0	53	141.6614583333325
n1171-1	n1069	1	0	58	141.33203124999918
n1174-1	n1073	1	0	58	141.65494791666583
n1168-1	n1060	1	0	60	140.99739583333255
n1172-1	n1070	1	0	62	141.33984374999918
n1158-1	n1072	1	0	62	141.62760416666583
n1169-1	n1062	1	0	64	141.01302083333255
n1155-1	n1068	1	0	65	141.32812499999918
n1159-1	n1071	1	0	65	141.62499999999918
n1152-1	n1063	1	0	69	141.01302083333255
n1156-1	n1066	1	0	70	141.30598958333252
n1153-1	n1061	1	0	72	141.0078124999992
n1157-1	n1065	1	0	74	141.29166666666586
n1154-1	n1059	1	0	76	140.9921874999992
n1175-1	n1079	1	0	53	142.0533854166659
n1178-1	n1083	1	0	53	142.34895833333252
n1195-1	n1085	1	0	56	142.65104166666586
n1179-1	n1081	1	0	57	142.33854166666586
n1176-1	n1076	1	0	58	142.01041666666586
n1205-1	n1086	1	0	59	142.66145833333252
n1177-1	n1077	1	0	62	142.01822916666586
n1206-1	n1087	1	0	62	142.66145833333252
n1180-1	n1080	1	0	63	142.3359374999992
n1160-1	n1078	1	0	65	142.0312499999992
n1181-1	n1090	1	0	65	142.75260416666586
n1162-1	n1084	1	0	66	142.35546874999918
n1182-1	n1089	1	0	68	142.7499999999992
n1193-1	n1088	1	0	71	142.7226562499992
n1163-1	n1082	1	0	72	142.33854166666586
n1161-1	n1075	1	0	74	141.99869791666586
n1198-1	n1100	1	0	52	143.80208333333255
n1197-1	n1095	1	0	53	143.41536458333255
n1196-1	n1091	1	0	55	143.03776041666586
n1207-1	n1098	1	0	55	143.4335937499992
n1208-1	n1096	1	0	58	143.4166666666659
n1186-1	n1101	1	0	60	143.8085937499992
n1185-1	n1097	1	0	61	143.43098958333255
n1184-1	n1092	1	0	67	143.04947916666586
n1194-1	n1093	1	0	70	143.3893229166659
n1202-1	n1111	1	0	48	145.0403645833327
n1199-1	n1103	1	0	49	144.29166666666592
n1227-1	n1116	1	0	53	145.81249999999943
n1200-1	n1102	1	0	55	144.28385416666592
n1203-1	n1110	1	0	55	145.03515624999935
n1228-1	n1114	1	0	57	145.8007812499994
n1201-1	n1104	1	0	58	144.30338541666592
n1204-1	n1109	1	0	58	145.033854166666
n1190-1	n1112	1	0	60	145.04947916666603
n1209-1	n1118	1	0	60	145.84114583333277
n1187-1	n1107	1	0	61	144.41015624999926
n1191-1	n1113	1	0	64	145.05859374999937
n1188-1	n1106	1	0	65	144.40234374999926
n1210-1	n1117	1	0	65	145.82161458333277
n1211-1	n1115	1	0	69	145.80208333333275
n1192-1	n1108	1	0	72	145.00520833333266
n1189-1	n1105	1	0	73	144.37369791666592
n1229-1	n1120	1	0	41	147.11067708333286
n1231-1	n1126	1	0	41	147.78124999999957
n1233-1	n1131	1	0	41	148.19270833333294
n1230-1	n1121	1	0	53	147.12499999999952
n1232-1	n1127	1	0	53	147.78385416666623
n1234-1	n1132	1	0	53	148.19270833333294
n1218-1	n1130	1	0	62	148.17447916666626
n1215-1	n1123	1	0	64	147.73567708333292
n1219-1	n1129	1	0	65	148.1679687499996
n1225-1	n1142	1	0	65	148.89322916666634
n1212-1	deletion
n1216-1	n1124	1	0	67	147.73567708333292
n1213-1	n1122	1	0	69	147.12630208333286
n1214-1	n1119	1	0	72	147.09505208333286
n1217-1	n1125	1	0	72	147.73697916666626
n1220-1	n1128	1	0	72	148.14583333333294
n1235-1	n1136	1	0	41	148.54427083333297
n1237-1	n1141	1	0	41	148.891927083333
n1257-1	n1146	1	0	41	149.27343749999972
n1236-1	n1134	1	0	53	148.53515624999963
n1238-1	n1139	1	0	53	148.888020833333
n1258-1	n1144	1	0	53	149.24218749999972
n1239-1	n1147	1	0	60	149.27473958333306
n1224-1	n1140	1	0	62	148.88932291666634
n1221-1	n1135	1	0	64	148.53645833333297
n1240-1	n1145	1	0	64	149.25911458333306
n1222-1	n1137	1	0	67	148.54427083333297
n1223-1	n1133	1	0	72	148.52213541666632
n1226-1	n1138	1	0	72	148.864583333333
n1241-1	n1143	1	0	72	149.23437499999972
n1259-1	n1150	1	0	41	149.63802083333306
n1261-1	n1156	1	0	41	149.99869791666646
n1263-1	n1162	1	0	41	150.33072916666654
n1260-1	n1151	1	0	53	149.65755208333306
n1262-1	n1155	1	0	53	149.99479166666646
n1264-1	n1161	1	0	53	150.3281249999999
n1248-1	n1159	1	0	64	150.3177083333332
n1245-1	n1157	1	0	65	150.00260416666646
n1242-1	n1152	1	0	67	149.66536458333306
n1249-1	n1160	1	0	67	150.32291666666654
n1246-1	n1154	1	0	69	149.9882812499998
n1243-1	n1149	1	0	70	149.63281249999972
n1247-1	deletion
n1250-1	deletion
n1244-1	n1148	1	0	74	149.62890624999972
n1265-1	n1167	1	0	41	150.67057291666657
n1267-1	n1172	1	0	41	150.99218749999994
n1292-1	n1175	1	0	41	151.3307291666666
n1266-1	n1166	1	0	53	150.66927083333323
n1268-1	n1171	1	0	53	150.9791666666666
n1293-1	n1177	1	0	53	151.3502604166666
n1269-1	n1176	1	0	62	151.33203124999994
n1254-1	n1170	1	0	64	150.9713541666666
n1251-1	n1165	1	0	65	150.64843749999991
n1270-1	n1174	1	0	65	151.3229166666666
n1255-1	n1169	1	0	67	150.97005208333326
n1252-1	n1164	1	0	69	150.64322916666657
n1253-1	deletion
n1256-1	deletion
n1271-1	n1173	1	0	74	151.3138020833333
n1294-1	n1180	1	0	41	151.73697916666666
n1296-1	n1186	1	0	41	152.12369791666669
n1298-1	n1195	1	0	41	152.4778645833334
n1295-1	n1181	1	0	53	151.73958333333331
n1297-1	n1188	1	0	53	152.12890625000003
n1299-1	n1194	1	0	53	152.44921875000006
n1272-1	n1182	1	0	65	151.74999999999997
n1276-1	n1185	1	0	65	152.11197916666669
n1280-1	n1193	1	0	65	152.44140625000006
n1281-1	n1192	1	0	67	152.4348958333334
n1273-1	n1179	1	0	70	151.73567708333331
n1282-1	n1191	1	0	70	152.43359375000006
n1285-1	n1198	1	0	70	152.75000000000006
n1277-1	deletion
n1274-1	n1183	1	0	74	151.75520833333331
n1286-1	n1197	1	0	74	152.7486979166667
n1278-1	deletion
n1275-1	n1178	1	0	77	151.72656249999997
n1279-1	n1184	1	0	77	152.10156250000003
n1283-1	n1190	1	0	77	152.4205729166667
n1300-1	n1201	1	0	41	152.7786458333334
n1302-1	n1206	1	0	41	153.09895833333343
n1322-1	n1212	1	0	41	153.43229166666677
n1301-1	n1200	1	0	53	152.76171875000006
n1303-1	n1207	1	0	53	153.09895833333343
n1323-1	n1209	1	0	53	153.41666666666677
n1284-1	n1199	1	0	65	152.7604166666667
n1288-1	n1204	1	0	65	153.06770833333343
n1304-1	n1210	1	0	65	153.4179687500001
n1289-1	n1205	1	0	69	153.07942708333343
n1305-1	n1211	1	0	69	153.42057291666677
n1290-1	n1202	1	0	72	153.06119791666677
n1287-1	n1196	1	0	77	152.74218750000006
n1291-1	n1203	1	0	77	153.06380208333343
n1306-1	n1208	1	0	77	153.40494791666677
n1324-1	n1214	1	0	53	153.8372395833335
n1327-1	n1224	1	0	53	154.24609375000026
n1330-1	n1228	1	0	53	154.53776041666694
n1325-1	n1215	1	0	60	153.84244791666686
n1328-1	n1221	1	0	60	154.2213541666669
n1331-1	n1230	1	0	60	154.56250000000028
n1332-1	n1229	1	0	62	154.54947916666694
n1329-1	n1223	1	0	64	154.2252604166669
n1326-1	n1218	1	0	65	153.85807291666686
n1313-1	n1226	1	0	65	154.53255208333363
n1310-1	n1220	1	0	67	154.21614583333357
n1307-1	n1217	1	0	69	153.8489583333335
n1308-1	n1216	1	0	72	153.8450520833335
n1311-1	n1222	1	0	72	154.22265625000026
n1314-1	n1227	1	0	72	154.53515625000028
n1315-1	n1225	1	0	77	154.51692708333363
n1312-1	n1219	1	0	79	154.20312500000023
n1309-1	n1213	1	0	81	153.8294270833335
n1333-1	n1235	1	0	53	154.8606770833336
n1336-1	n1242	1	0	53	155.16927083333363
n1357-1	n1247	1	0	53	155.46223958333368
n1334-1	n1236	1	0	60	154.8723958333336
n1337-1	n1240	1	0	60	155.15234375000028
n1358-1	n1246	1	0	60	155.45442708333368
n1338-1	n1241	1	0	62	155.15234375000028
n1335-1	n1234	1	0	64	154.85546875000026
n1339-1	n1244	1	0	64	155.42187500000034
n1319-1	n1238	1	0	65	155.13151041666694
n1316-1	n1232	1	0	67	154.83203125000026
n1317-1	n1233	1	0	72	154.84375000000026
n1320-1	n1239	1	0	72	155.13932291666694
n1340-1	n1245	1	0	72	155.432291666667
n1341-1	n1243	1	0	76	155.412760416667
n1321-1	n1237	1	0	77	155.12109375000028
n1318-1	n1231	1	0	79	154.82421875000026
n1359-1	n1252	1	0	53	155.82031250000037
n1362-1	n1259	1	0	53	156.18619791666708
n1365-1	n1266	1	0	53	156.5013020833338
