onset_sec,duration_sec,velocity,pitch,id
156.13365,1.6426265,64,57,n790
155.64755,1.4877121,53,59,n789
156.21512,1.561163,5,64,n795
156.15236,1.62393,46,69,n794
156.14835,0.99358875,53,76,n793
156.14168,1.6346138,51,79,n792
156.13632,1.6399556,61,81,n791
157.13525,0.618322,77,59,n800
156.64381,1.1324775,72,62,n796
159.9905,2.3998373,37,67,n820
157.15129,0.60363185,55,71,n802
157.15663,0.6196575,45,72,n803
156.6625,1.113781,64,74,n798
157.14194,0.6343477,66,76,n801
157.12592,0.6022964,81,83,n799
156.6545,1.1217937,71,86,n797
158.39995,3.9903805,30,45,n809
158.41197,0.51415545,5,54,n810
157.75359,2.224891,69,59,n805
158.36122,1.1017617,46,60,n808
158.34119,1.1458322,40,64,n807
157.75491,4.635412,58,71,n806
157.72821,4.6621213,76,83,n804
158.92612,3.464206,49,54,n813
159.46298,1.0603622,34,60,n816
159.48701,1.0336528,25,64,n817
158.9181,2.1127117,52,69,n812
159.44829,1.0470074,41,72,n815
159.42159,1.0830652,53,76,n814
158.91277,2.116718,61,81,n811
159.97847,2.4118567,49,59,n819
160.52335,1.0763878,25,60,n824
160.52068,1.0897425,30,64,n823
160.4953,1.1097746,40,72,n821
160.50465,1.0590267,42,76,n822
159.94643,2.4439077,53,79,n818
161.05753,1.3327978,39,57,n827
161.59973,0.7905975,8,60,n829
161.61041,0.6063028,26,64,n831
161.03082,1.3595072,42,69,n826
161.60507,0.7852556,36,72,n830
161.56367,0.6463669,37,76,n828
161.02948,1.3608427,49,81,n825
162.23007,3.549676,34,55,n834
162.90982,0.9575311,23,59,n837
162.21672,3.737977,38,64,n833
162.8711,1.0122854,38,71,n836
162.21004,0.65437967,40,76,n832
162.86443,1.0202981,33,76,n835
163.86736,2.0873377,26,59,n838
163.88338,2.071312,16,71,n839
163.88472,2.0699766,7,76,n840
165.12938,0.8253197,41,38,n843
164.49236,1.4623383,39,40,n841
165.20549,0.74919796,27,48,n845
168.6016,1.0349883,89,62,n865
165.15341,0.8012813,34,72,n844
165.12404,0.83066154,54,74,n842
166.45549,0.95486015,39,42,n852
165.76105,0.8373389,44,43,n847
166.45549,0.95486015,46,48,n853
166.47552,0.9348281,39,50,n856
166.47687,0.93349266,28,54,n857
165.77975,0.8186423,22,55,n849
166.46352,0.9468473,31,66,n854
165.76639,0.83199704,36,67,n848
166.4742,0.9361636,36,72,n855
166.42078,0.98958236,51,74,n850
166.43547,0.9748922,50,78,n851
165.74236,0.8560355,51,79,n846
167.27547,0.99492425,39,40,n861
167.30351,0.96687937,39,47,n863
167.2915,0.9788986,35,52,n862
168.08344,1.6720068,85,59,n864
167.26746,1.0029371,41,64,n860
167.2461,1.0243045,48,71,n858
167.25278,1.0176272,49,76,n859
169.08504,0.6704053,97,64,n867
168.61494,1.1404903,75,71,n866
169.2493,1.5451373,89,40,n868
169.65128,1.1431613,70,47,n873
169.64726,1.1471677,79,56,n872
169.63658,1.1578515,80,62,n871
169.63124,1.1631932,85,66,n870
169.62857,1.1658642,90,74,n869
170.55005,1.1858963,62,38,n875
170.55405,1.1818899,59,45,n877
170.53935,1.19658,61,54,n874
170.5634,1.1725416,74,60,n878
170.55005,1.1858963,86,64,n876
171.52895,5.5034666,92,69,n881
171.19107,0.5448713,88,71,n880
170.81046,0.9254798,86,72,n879
171.68787,5.344546,79,31,n883
172.25677,4.775636,73,42,n888
171.68385,5.348552,78,43,n882
172.26746,4.7649527,65,47,n889
172.25009,4.782314,79,54,n887
172.24342,4.788991,76,59,n886
172.2354,4.7970037,83,66,n884
172.2354,4.7970037,88,71,n885
174.23059,2.8018134,67,40,n891
174.24394,2.7884588,65,52,n892
174.22125,2.8111618,81,64,n890
175.61414,1.4182678,56,38,n895
175.60213,1.430287,53,50,n894
175.58876,1.4436417,78,62,n893
177.00703,1.0122854,42,79,n896
178.01932,0.91746706,28,79,n899
178.93678,1.0069435,39,79,n903
177.48647,0.535523,47,82,n897
178.02199,0.9254798,11,82,n900
177.96724,3.9783614,50,84,n898
178.94746,0.9909178,35,82,n904
178.44266,2.4505851,59,86,n901
178.9034,3.7940667,61,89,n902
179.45496,1.0136207,47,74,n905
179.94373,1.0376592,35,79,n907
179.93839,0.06810891,38,82,n906
180.46857,2.2288973,39,74,n910
180.98138,0.070779845,29,79,n913
180.91728,0.09615375,44,82,n912
180.89325,1.6493039,67,86,n911
180.3871,1.0697105,63,88,n909
181.79736,0.90010595,38,67,n918
181.48619,0.6356831,39,72,n917
182.12189,0.57558703,47,72,n922
181.96564,0.73183686,44,79,n921
181.95761,0.7398497,47,82,n920
181.9456,0.7518689,52,84,n919
181.45682,1.2406504,57,88,n916
183.33849,1.1658642,41,55,n929
182.57594,0.79326844,34,62,n925
182.58395,4.2895255,33,77,n926
182.62001,4.253468,3,81,n927
182.62268,4.250797,5,86,n928
184.50435,0.9134606,46,55,n937
183.93144,1.022969,41,57,n933
183.92476,0.55956143,49,60,n932
184.48433,0.45806578,50,60,n936
183.3692,1.1511741,31,62,n930
184.52039,0.86671925,42,62,n938
185.3871,1.4863768,71,62,n942
183.90205,0.57024515,60,65,n931
184.4723,0.4567303,50,65,n935
184.46028,1.6559813,71,69,n934
185.41782,1.4556609,53,53,n944
185.41782,0.86004186,58,55,n945
184.9544,0.44604656,60,57,n941
185.40045,0.4620722,58,57,n943
184.94238,0.9094542,58,60,n940
184.92903,0.91746706,75,65,n939
186.27786,0.5956191,61,55,n953
185.86253,1.0109499,59,57,n948
185.85184,0.28445485,65,60,n947
186.13629,0.13621782,65,60,n951
186.27252,0.6009609,60,60,n952
185.8465,0.28445485,78,65,n946
186.13095,0.27243564,66,65,n950
186.78934,1.6746778,56,65,n960
186.4034,0.38595048,61,65,n956
186.11627,0.27110016,79,69,n949
186.77866,2.1193888,58,69,n958
186.38736,0.39129233,71,69,n955
186.37134,0.50213623,91,74,n954
186.79468,3.0956166,61,50,n961
186.78133,3.102294,59,59,n959
186.75061,3.1049647,84,76,n957
187.40767,2.5467389,77,43,n962
188.49875,1.4556609,46,57,n965
188.47337,0.4567303,58,60,n964
188.46402,0.45138845,74,65,n963
189.36546,0.5395294,63,55,n974
189.905,1.7788444,50,55,n981
188.9301,0.42868546,54,60,n970
189.35878,0.5956191,65,60,n973
188.91408,1.0403302,62,62,n967
188.9154,0.46474314,68,65,n968
189.38016,0.52083284,46,65,n975
188.89804,0.44738203,82,69,n966
189.34543,0.54353577,70,69,n972
189.3294,0.6249994,93,74,n971
190.55536,1.8135666,54,43,n982
189.8903,2.47863,51,50,n979
189.88362,1.7988764,49,59,n977
189.90099,1.7895281,50,65,n980
189.88896,1.774838,53,69,n978
189.85558,1.7761735,80,76,n976
191.68384,0.64770234,29,55,n986
191.6825,0.68643093,35,59,n985
191.6905,0.71180487,33,65,n987
191.6638,0.7051275,39,69,n984
191.63176,0.73717874,68,76,n983
192.32086,2.0673056,29,48,n989
192.33154,2.0566218,27,55,n990
192.82567,1.5624985,32,65,n992
192.80429,1.043001,33,67,n991
192.27411,1.5024023,50,72,n988
193.84329,0.5448713,35,64,n996
193.84729,0.5408648,19,67,n997
193.77652,0.6116447,51,72,n995
193.3091,1.0790588,38,77,n994
193.30643,1.0817297,29,79,n993
194.30136,5.2751017,34,63,n999
194.8302,4.5886707,35,74,n1002
194.28532,0.53285205,43,75,n998
194.81818,1.0202981,29,75,n1001
195.82913,1.0042725,32,70,n1006
195.32433,1.5104152,32,72,n1004
195.83849,0.9735567,20,75,n1007
195.27625,2.498662,58,79,n1003
195.77705,3.7994087,69,82,n1005
196.28453,1.535789,38,67,n1008
196.8334,2.6308734,20,70,n1010
196.83473,0.9855759,25,72,n1011
196.81204,0.9962597,40,75,n1009
197.82031,1.7561414,31,67,n1016
197.31818,2.2582777,36,69,n1013
197.82031,1.043001,34,72,n1017
197.80829,1.0657041,26,75,n1015
197.7749,1.6746778,65,79,n1014
197.25941,1.0670395,64,81,n1012
198.68436,0.8920931,28,60,n1020
198.38255,0.6370186,32,65,n1019
199.01956,0.5568905,29,65,n1024
198.86331,0.7131403,37,72,n1022
198.874,0.70245653,25,75,n1023
198.82593,0.75053346,50,77,n1021
198.32646,1.2499988,60,81,n1018
200.34167,2.390489,36,36,n1029
200.34702,2.3864827,38,43,n1030
199.47763,3.2558727,39,55,n1028
199.46428,1.6519748,35,70,n1027
199.41887,2.2689614,43,74,n1025
199.44958,4.8798027,43,79,n1026
201.1256,1.0777233,44,58,n1033
201.14563,0.5515486,37,62,n1034
201.69717,0.49679437,58,62,n1037
202.19397,0.5181619,53,62,n1040
201.1216,0.59829,39,65,n1032
201.71988,0.47943327,47,65,n1038
201.69585,1.9017075,57,69,n1036
201.11626,1.0616976,52,70,n1031
201.68784,1.9017075,71,74,n1035
202.73216,1.5972207,46,36,n1046
202.7335,1.5958852,46,43,n1047
202.7335,1.5304472,47,55,n1048
202.20332,0.5248392,58,58,n1042
202.71214,0.53151655,54,62,n1044
202.19931,1.0296464,57,65,n1041
202.70012,1.6292719,75,67,n1043
202.17795,1.043001,75,70,n1039
203.24365,0.63167673,74,58,n1051
203.87534,0.39396328,78,58,n1060
203.24365,0.36191204,58,62,n1052
203.60556,0.7238241,70,62,n1055
203.22896,0.38327953,65,65,n1050
203.61224,0.26709375,64,65,n1056
203.87933,0.45005298,74,65,n1061
203.59755,0.27243564,70,69,n1054
203.87,0.38728595,72,69,n1059
203.22095,1.0296464,77,70,n1049
203.58954,0.2644228,86,74,n1053
203.85396,0.39129233,81,74,n1057
203.86064,0.46874952,83,77,n1058
204.91833,2.6201897,77,36,n1070
204.91165,2.626867,80,43,n1069
204.26395,1.7654897,73,55,n1066
204.26395,3.227828,71,64,n1067
204.2506,1.7614833,76,70,n1064
204.24525,2.262284,73,74,n1063
204.24258,3.2184796,85,81,n1062
206.02943,1.5090797,70,50,n1074
206.02943,1.4636737,73,55,n1075
206.0281,0.48878157,68,62,n1073
206.02277,0.49011704,69,65,n1072
206.01208,1.4583318,84,70,n1071
206.51689,1.0216336,83,53,n1081
206.95625,0.58226436,79,57,n1087
206.51155,0.44738203,84,58,n1078
206.95892,0.5248392,82,58,n1089
206.51689,0.43269187,74,62,n1082
206.94958,0.5889417,81,62,n1083
206.51288,0.44204015,75,65,n1079
206.95493,0.58359987,86,65,n1086
206.51422,0.44337562,77,69,n1080
206.9576,0.51949733,81,69,n1088
206.50754,0.44204015,89,74,n1077
206.94958,0.52083284,84,74,n1084
206.94958,0.5889417,86,77,n1085
208.11678,1.9551263,79,36,n1098
208.1141,1.9577972,78,43,n1097
207.49312,2.5787902,83,55,n1096
207.48376,1.7601478,74,58,n1094
207.49178,1.7454576,85,64,n1095
207.4771,1.7614833,79,69,n1093
207.47041,2.4439077,85,70,n1091
207.47041,2.6014931,83,74,n1092
207.46106,1.7681606,95,81,n1090
209.24391,0.68242455,74,58,n1105
209.24258,0.68108904,70,60,n1104
209.23724,0.834668,70,64,n1101
209.23857,0.8333325,80,69,n1102
209.23857,0.67708266,80,72,n1103
209.2359,0.8360034,84,76,n1100
209.22922,0.84268075,90,81,n1099
209.925,1.9871775,71,53,n1111
210.72495,1.2286313,65,57,n1114
209.92635,0.9281508,69,58,n1112
209.92368,2.0299125,69,60,n1110
209.91432,2.0392609,75,65,n1107
210.69957,1.2540052,82,69,n1113
209.91432,0.92013794,75,70,n1108
209.91565,2.0379252,76,72,n1109
209.90898,2.0446026,79,77,n1106
211.91219,0.6022964,53,53,n1122
211.91219,0.61030924,58,55,n1123
211.3032,0.6503733,65,56,n1116
211.89482,0.75988173,62,59,n1121
211.87613,0.7785783,63,63,n1119
211.88013,0.63835406,64,67,n1120
211.27783,0.6757472,83,68,n1115
211.87346,0.7812492,70,71,n1118
211.86143,0.79326844,80,75,n1117
212.52649,2.0606282,51,48,n1129
213.2383,0.6757472,61,52,n1132
212.51448,0.90411234,55,53,n1125
212.52249,2.1127117,51,55,n1127
212.52249,2.1127117,47,60,n1128
213.19957,0.7131403,72,64,n1131
212.53317,0.81463593,51,65,n1130
212.51848,2.116718,62,67,n1126
212.5078,1.4423063,71,72,n1124
214.58713,1.0082788,45,48,n1141
214.58044,0.84401625,47,50,n1140
213.87265,0.7625527,59,51,n1134
214.57243,1.022969,44,54,n1139
214.56041,1.0349883,50,58,n1138
214.55641,0.82264876,47,62,n1137
213.83392,0.8012813,70,63,n1133
214.51768,1.0777233,76,70,n1135
215.4071,5.148232,45,38,n1146
215.42447,5.130871,37,50,n1147
215.38841,2.9019735,45,55,n1144
215.3991,2.652241,42,60,n1145
215.37906,2.6482346,50,62,n1143
215.36703,2.923341,65,67,n1142
216.57564,1.7147418,49,52,n1149
216.56094,1.729432,59,64,n1148
218.04332,2.5120168,33,54,n1152
218.05133,2.504004,33,60,n1153
218.0273,2.134079,36,62,n1151
218.0166,2.538726,38,66,n1150
220.16003,1.9110558,32,31,n1154
220.1814,1.8896883,29,43,n1159
220.16138,1.9097203,33,55,n1155
220.16939,1.9017075,34,58,n1158
220.16138,1.9097203,34,62,n1156
220.16537,1.9057139,39,67,n1157
222.01233,1.0002661,44,79,n1160
223.0126,0.9521892,36,79,n1163
224.52702,1.3595072,39,79,n1170
223.96478,0.5622323,18,79,n1168
222.50645,0.5061427,51,82,n1161
223.0126,0.9241444,26,82,n1164
223.93674,0.64903784,43,82,n1167
222.98055,3.93162,53,84,n1162
223.45064,2.3891535,62,86,n1165
223.92473,0.7972748,65,89,n1166
224.35474,0.99759513,43,74,n1169
225.88652,0.14690156,42,79,n1180
226.03343,0.8800739,21,79,n1181
224.58578,1.2980757,46,82,n1171
224.722,1.1458322,55,89,n1172
224.87424,0.982905,60,91,n1173
225.35234,2.390489,48,74,n1175
225.88385,1.0616976,40,82,n1179
225.83978,1.6119108,73,86,n1176
225.34566,1.0737169,69,88,n1174
225.86783,6.342141,45,89,n1178
225.85715,6.3528247,43,91,n1177
226.74257,5.467409,32,67,n1184
226.46346,0.641025,39,72,n1183
227.10448,5.105497,39,72,n1188
226.9135,5.296469,53,79,n1186
226.94556,5.2644176,40,82,n1187
226.91217,5.2978044,50,84,n1185
226.41937,5.7905927,65,88,n1182
228.48935,1.3060884,29,55,n1197
227.46237,1.0269755,34,62,n1190
228.48935,1.3181076,33,62,n1198
229.80746,0.9081187,41,62,n1205
230.71558,1.4943895,69,62,n1209
227.65202,2.102028,17,69,n1191
227.74283,3.9556584,14,74,n1192
227.81628,4.393692,29,77,n1193
227.97653,4.233436,38,81,n1194
227.45169,0.6236639,49,86,n1189
228.07536,4.134611,47,86,n1195
228.42525,3.7847185,47,93,n1196
229.79544,0.95486015,43,55,n1204
229.2479,1.0296464,26,57,n1201
229.23055,1.0323174,46,60,n1200
230.26286,0.9081187,46,60,n1207
231.17097,0.28311938,57,60,n1214
229.2025,0.56490326,63,65,n1199
229.7674,0.45005298,55,65,n1203
230.21745,0.9361636,77,65,n1206
229.75404,1.6853615,72,69,n1202
230.7503,0.8079586,51,55,n1211
230.27754,0.45405936,40,57,n1208
230.73161,0.43002093,53,57,n1210
231.55826,0.6530442,69,55,n1219
231.16162,1.048343,60,57,n1213
231.4541,0.1068375,53,60,n1218
231.56093,0.64903784,60,60,n1220
231.15361,0.29246765,76,65,n1212
231.44608,0.27644202,58,65,n1217
231.72252,0.41399533,55,65,n1223
231.4394,0.26709375,70,69,n1216
231.7065,0.41666624,55,69,n1222
231.69849,0.5114845,80,74,n1221
232.72145,2.5080104,69,43,n1229
232.12584,2.9834373,56,50,n1227
232.1245,2.9807663,54,59,n1226
232.13652,1.5758531,50,65,n1228
232.12317,2.0192287,46,69,n1225
232.08444,2.99145,78,76,n1224
233.72572,1.5037378,60,57,n1232
233.72173,0.8640483,66,60,n1231
233.71237,0.44204015,74,65,n1230
234.17044,0.42467907,63,55,n1236
234.59512,0.5168264,65,55,n1241
234.58577,0.64369595,65,60,n1239
234.16643,1.0630331,63,62,n1235
234.15442,0.43936923,73,65,n1234
234.59378,0.5181619,65,65,n1240
234.1424,0.44070467,83,69,n1233
234.5831,0.5248392,76,69,n1238
234.5644,0.66506344,99,74,n1237
235.77567,1.820244,46,43,n1248
235.10927,2.4866428,56,50,n1245
235.10527,1.7628187,52,59,n1243
235.11194,1.8149021,46,65,n1247
235.10794,1.792199,55,69,n1244
235.07588,1.7708316,89,76,n1242
236.88011,0.64903784,31,55,n1251
237.52914,2.264955,26,55,n1255
236.86809,0.74252063,36,59,n1250
236.92685,0.6717408,10,65,n1253
236.90013,0.6957792,24,69,n1252
236.84673,0.74919796,63,76,n1249
237.54784,2.2462585,27,48,n1256
238.02327,1.7708316,35,65,n1258
238.00456,1.7895281,38,67,n1257
237.49576,1.535789,52,72,n1254
239.03154,0.7625527,49,72,n1261
239.09564,0.69845015,32,64,n1262
241.45142,1.5024023,42,67,n1274
238.50938,1.2847209,37,77,n1259
238.50938,1.2847209,36,79,n1260
239.66455,3.93162,26,63,n1264
240.67418,0.4914525,38,72,n1269
240.14934,3.4468448,38,74,n1266
239.64052,0.5088136,44,75,n1263
240.14934,0.97756314,35,75,n1267
240.14265,3.4535222,54,77,n1265
241.1309,0.42735,38,70,n1272
241.16562,0.470085,26,72,n1273
241.12689,0.6063028,35,75,n1271
240.61674,2.3090255,65,79,n1268
241.09752,0.71180487,72,82,n1270
241.63571,1.3181076,49,72,n1276
241.7332,1.2152766,39,75,n1277
241.80933,1.1444967,66,82,n1278
241.96957,0.98958236,57,84,n1279
242.95381,0.64236045,40,67,n1284
242.47438,1.1217937,43,69,n1281
242.95381,0.64236045,45,72,n1285
242.94847,0.64770234,49,75,n1283
242.92577,0.6704053,73,79,n1282
242.45702,1.0122854,71,81,n1280
242.95381,0.64236045,50,82,n1286
242.95915,0.6370186,44,84,n1287
243.79382,5.721148,43,60,n1290
243.53876,0.5902772,31,65,n1289
244.12903,2.1955106,42,65,n1294
243.97145,5.543531,47,72,n1292
243.97946,5.535518,41,75,n1293
243.94875,5.0841293,53,77,n1291
243.46931,5.946842,64,81,n1288
245.50456,2.4292176,36,36,n1305
245.5246,2.4118567,28,43,n1306
244.47626,3.4548576,45,55,n1295
247.9311,1.5197635,58,55,n1322
244.60713,1.7361094,42,62,n1299
246.34323,0.6143156,34,62,n1309
246.95755,0.4620722,60,62,n1313
247.41963,0.48878157,60,62,n1316
247.9084,0.54353577,62,62,n1319
248.45193,0.3165061,63,62,n1327
244.7153,3.1957767,47,67,n1300
244.79143,1.5251054,44,70,n1301
246.31653,1.0910779,58,70,n1307
247.40761,1.0216336,75,70,n1315
248.42924,0.99358875,77,70,n1325
244.93031,1.9991968,53,74,n1302
244.48694,0.5568905,49,79,n1296
245.04382,4.4711494,49,79,n1303
245.4605,4.054483,48,86,n1304
246.3686,1.088407,49,58,n1310
246.32454,0.6370186,49,65,n1308
246.96156,0.4740914,57,65,n1314
247.43565,1.0069435,60,65,n1317
246.93619,1.8362695,67,69,n1312
246.9295,1.8429469,70,74,n1311
247.93378,1.581195,54,36,n1323
247.93645,1.5785241,51,43,n1324
247.45702,0.46741405,65,58,n1318
247.91107,1.6038979,75,67,n1320
248.46396,0.5862708,74,58,n1328
249.05023,0.40331155,77,58,n1337
248.76845,0.746527,71,62,n1329
248.4426,0.34321547,69,65,n1326
248.78581,0.25908095,67,65,n1332
249.04489,0.470085,74,65,n1336
248.77246,0.2697647,74,69,n1330
249.04222,0.39663422,74,69,n1335
248.77246,0.25908095,86,74,n1331
249.03154,0.39396328,82,74,n1333
249.03287,0.4821042,82,77,n1334
250.13597,2.8939607,77,36,n1345
250.13597,2.8939607,79,43,n1346
249.45087,1.7574769,76,55,n1342
249.45354,3.484238,75,64,n1344
249.42282,1.7668252,73,70,n1339
249.42549,2.3771343,77,74,n1340
249.41615,3.4962573,81,81,n1338
251.20834,1.8215793,78,50,n1351
251.20834,1.7227547,79,55,n1352
251.20033,0.60897374,73,62,n1348
251.20435,0.60496736,73,65,n1350
251.18965,1.7334385,86,70,n1347
251.81732,1.2126056,85,53,n1358
252.29543,0.7345078,86,57,n1364
251.81198,0.4914525,90,58,n1357
252.30344,0.641025,87,58,n1365
251.80931,0.48343968,80,62,n1355
252.29276,0.73717874,88,62,n1363
251.80931,0.47809783,74,65,n1356
252.28741,0.74252063,83,65,n1362
251.80797,0.47542688,78,69,n1354
252.2834,0.6450314,82,69,n1360
251.80263,0.47809783,91,74,n1353
252.28073,0.63835406,81,74,n1359
252.28607,0.7438561,87,77,n1361
253.67496,2.1193888,82,36,n1373
253.6763,2.1180534,81,43,n1374
252.9311,2.863245,77,55,n1370
252.94446,1.9150622,81,58,n1372
252.93777,1.9177331,74,64,n1371
252.92844,1.923075,76,69,n1369
252.9231,2.7056596,82,70,n1368
252.91908,2.8752642,79,74,n1367
252.91241,1.9350942,91,81,n1366
254.85953,0.7745719,80,58,n1380
254.86353,0.7732364,74,60,n1381
254.85551,0.93883455,77,64,n1379
254.8515,0.94284093,81,69,n1376
254.85417,0.77590734,84,72,n1377
254.85417,0.94017,86,76,n1378
254.8475,0.9468473,89,81,n1375
255.6341,2.1554465,71,53,n1386
256.54755,1.324785,60,57,n1390
255.6341,1.0803943,67,58,n1387
255.63676,2.2355747,68,60,n1388
255.62741,2.2449229,73,65,n1382
256.5115,1.3608427,79,69,n1389
255.62875,1.085736,81,70,n1383
255.63008,2.242252,77,72,n1384
255.63008,2.242252,82,77,n1385
257.78955,0.6290058,51,53,n1398
257.7922,0.6463669,47,55,n1399
257.16586,0.706463,57,56,n1392
257.78287,0.7905975,54,59,n1397
257.7722,0.8012813,56,63,n1395
257.7735,0.6343477,55,67,n1396
257.1445,0.72783047,82,68,n1391
257.76016,0.8133005,68,71,n1394
257.74146,0.83199704,81,75,n1393
258.4212,2.142092,49,48,n1404
259.12234,0.80929404,55,52,n1408
258.41855,0.84935814,50,53,n1402
258.43857,2.2556067,46,55,n1406
261.56625,3.3453493,40,55,n1421
258.4212,2.2729678,46,60,n1405
259.09027,0.8413453,69,64,n1407
258.41855,0.8293261,59,65,n1403
258.40787,2.2863226,63,67,n1401
258.39584,1.5918788,73,72,n1400
260.5633,1.2473278,43,48,n1414
260.57266,1.0283109,42,50,n1416
259.8061,0.88808674,48,51,n1410
260.58734,1.2232894,41,54,n1417
260.5633,1.2473278,43,58,n1415
260.5513,0.9909178,53,62,n1413
259.7687,0.9254798,66,63,n1409
260.53793,1.2727017,52,66,n1411
260.53928,1.2713662,66,70,n1412
261.5916,14.101214,42,38,n1422
261.60095,9.934552,37,50,n1423
261.55957,3.0235012,46,60,n1420
261.5422,3.0315142,51,62,n1419
261.53952,3.3720586,63,67,n1418
262.875,2.0365899,44,52,n1425
262.86032,2.05128,59,64,n1424
264.59375,11.442296,33,54,n1429
264.58307,11.526431,41,60,n1428
264.57373,2.9874437,46,62,n1427
264.5684,11.541121,48,66,n1426
267.60522,8.504265,32,31,n1434
267.62125,3.786054,18,43,n1435
267.58655,8.522962,30,55,n1433
267.5812,8.528303,36,58,n1432
267.56116,4.2013845,37,62,n1430
267.57053,8.538987,39,67,n1431
271.40732,2.5293777,20,43,n1436
271.53552,4.5739803,34,50,n1437
271.64636,1.410255,36,59,n1438
271.76254,1.2459923,18,62,n1439
272.28604,0.51014906,41,71,n1441
273.25693,0.45940125,46,71,n1446
272.7962,0.46073672,31,71,n1443
275.23343,0.43402734,40,71,n1459
272.5585,0.95886654,43,74,n1442
273.51736,2.4746237,41,74,n1447
272.03232,4.077186,59,79,n1440
273.0566,1.9364297,30,59,n1445
273.00854,3.1009583,36,62,n1444
273.71634,0.535523,32,71,n1448
273.7564,2.353096,40,36,n1449
273.9367,2.1728077,34,43,n1450
274.03687,2.0726476,16,52,n1452
273.98743,2.1220598,43,64,n1451
274.25186,0.49412343,34,71,n1453
274.74597,0.4874461,37,71,n1456
274.5056,0.95486015,53,76,n1455
274.4909,1.6185881,59,81,n1454
274.99304,0.89877045,35,59,n1458
275.66745,0.44204015,35,71,n1461
275.46045,0.64903784,59,76,n1460
274.95032,1.1591868,62,78,n1457
275.69284,2.438566,40,38,n1462
275.87045,1.9991968,20,47,n1463
276.03604,2.0953505,38,54,n1466
275.8918,1.0777233,23,59,n1464
276.30182,0.42067266,35,66,n1467
276.72247,0.24572624,37,66,n1469
276.52884,0.93349266,44,71,n1468
275.99197,2.139421,55,74,n1465
276.96954,1.1618578,45,59,n1471
276.9682,0.6690698,35,66,n1470
277.63727,0.49412343,41,66,n1475
277.46234,0.6690698,37,71,n1474
276.96954,1.1618578,63,76,n1472
278.45056,0.48878157,56,76,n1481
277.40356,0.51282,63,78,n1473
277.69336,2.4746237,42,40,n1476
277.86966,2.2983418,25,47,n1477
277.96848,1.8229148,41,55,n1479
278.21555,0.4487175,42,71,n1480
278.66425,0.5408648,45,71,n1482
277.91638,2.2516003,57,78,n1478
278.9514,1.216612,29,59,n1484
280.0184,0.99893063,32,64,n1491
279.2051,0.44738203,30,71,n1485
279.6525,0.51549095,28,71,n1488
278.93936,0.47275594,46,76,n1483
279.4121,0.7558753,36,76,n1486
279.6418,4.4858394,41,48,n1487
279.79138,4.336267,33,55,n1489
281.02136,0.96020204,37,71,n1497
281.98157,2.1460984,45,71,n1504
280.3336,0.45005298,34,72,n1492
280.78363,0.22035234,40,72,n1494
280.55392,0.9455119,48,76,n1493
279.98904,4.1386175,72,83,n1490
281.01733,1.943107,36,64,n1496
281.004,0.27243564,17,72,n1495
281.27643,0.44204015,46,72,n1498
281.71848,0.5288456,40,72,n1500
282.2473,0.46607858,43,72,n1505
282.71338,0.48343968,39,72,n1507
281.49945,1.9471134,44,76,n1499
281.73584,2.3918245,39,45,n1501
281.8587,2.2689614,35,52,n1502
281.97623,2.1514401,37,60,n1503
282.47034,1.6573167,67,84,n1506
282.96045,1.1671997,41,64,n1509
283.19684,0.4567303,46,72,n1510
283.65356,0.4740914,36,72,n1513
283.44656,0.68108904,55,76,n1512
283.41586,0.71180487,69,79,n1511
282.93106,1.19658,69,81,n1508
283.68427,4.305551,42,47,n1514
283.80313,4.1866946,36,54,n1515
284.01147,0.95085377,40,62,n1517
284.04086,0.9014414,6,66,n1518
284.9423,0.96821487,36,66,n1524
285.9105,1.005608,45,66,n1533
284.2318,0.46474314,43,71,n1519
284.69656,0.5061427,36,71,n1521
284.4655,0.9802341,49,74,n1520
283.94336,3.4201355,61,78,n1516
284.9623,1.9591327,23,62,n1525
284.93695,1.9925194,42,67,n1523
285.4778,2.5120168,45,69,n1529
285.2027,0.47809783,34,71,n1526
285.68082,0.5515486,49,71,n1531
285.44577,1.945778,50,74,n1528
284.89554,1.9845066,67,79,n1522
285.42038,2.5694418,69,81,n1527
285.65408,2.3357348,40,43,n1530
285.7903,2.199517,36,50,n1532
285.92654,2.0632992,40,59,n1534
286.23236,0.42200813,26,71,n1535
286.65436,0.4620722,49,71,n1537
286.3966,1.5932143,69,83,n1536
286.92145,1.068375,39,62,n1540
286.9161,1.0737169,42,66,n1539
286.92947,1.0603622,33,67,n1541
287.11642,0.4821042,46,71,n1542
287.59854,0.39129233,42,71,n1545
287.39154,0.59829,43,74,n1544
287.3635,0.62633485,61,78,n1543
286.88007,1.1097746,64,79,n1538
287.63458,2.2382457,35,45,n1546
287.74945,2.1233952,28,52,n1547
287.903,0.9254798,38,60,n1549
287.9391,0.9348281,30,64,n1550
288.15277,0.42467907,43,71,n1551
288.57742,0.46474314,48,71,n1553
288.35175,0.9788986,44,72,n1552
287.8763,1.9965258,58,76,n1548
288.8285,1.0443366,38,60,n1555
288.8739,0.9535247,18,64,n1558
288.83652,1.0363238,43,66,n1557
289.34134,0.53151655,24,67,n1562
288.82983,1.043001,38,69,n1556
289.04218,0.5114845,51,71,n1559
289.55365,0.31917703,27,71,n1564
289.33063,1.0897425,27,72,n1561
288.80045,1.0723814,64,78,n1554
