onset_beat,duration_beat,pitch,id
328.0,1.0,58,n1176
330.0,2.0,59,n1205
328.0,1.0,62,n1177
330.0,2.0,62,n1206
329.0,1.0,63,n1180
328.0,1.0,65,n1160
330.0,2.0,65,n1181
329.0,1.0,66,n1162
330.0,1.0,68,n1182
330.0,2.0,71,n1193
329.0,1.0,72,n1163
328.0,1.0,74,n1161
333.0,1.0,52,n1198
332.0,1.0,53,n1197
331.0,1.0,55,n1196
332.0,2.0,55,n1207
332.0,2.0,58,n1208
333.0,1.0,60,n1186
332.0,1.0,61,n1185
331.0,1.0,67,n1184
332.0,2.0,70,n1194
335.0,1.0,48,n1202
334.0,1.0,49,n1199
336.0,1.0,53,n1227
334.0,1.0,55,n1200
335.0,1.0,55,n1203
336.0,1.0,57,n1228
334.0,1.0,58,n1201
335.0,1.0,58,n1204
335.0,1.0,60,n1190
336.0,1.0,60,n1209
334.0,1.0,61,n1187
335.0,1.0,64,n1191
334.0,1.0,65,n1188
336.0,1.0,65,n1210
336.0,1.0,69,n1211
335.0,1.0,72,n1192
334.0,1.0,73,n1189
337.0,1.0,41,n1229
338.0,1.0,41,n1231
339.0,1.0,41,n1233
337.0,1.0,53,n1230
338.0,1.0,53,n1232
339.0,1.0,53,n1234
339.0,1.0,62,n1218
338.0,1.0,64,n1215
339.0,1.0,65,n1219
341.0,1.0,65,n1225
338.0,1.0,67,n1216
337.0,1.0,69,n1213
337.0,1.0,72,n1214
338.0,1.0,72,n1217
339.0,1.0,72,n1220
340.0,1.0,41,n1235
341.0,1.0,41,n1237
342.0,1.0,41,n1257
340.0,1.0,53,n1236
341.0,1.0,53,n1238
342.0,1.0,53,n1258
342.0,1.0,60,n1239
341.0,1.0,62,n1224
340.0,1.0,64,n1221
342.0,1.0,64,n1240
340.0,1.0,67,n1222
340.0,1.0,72,n1223
341.0,1.0,72,n1226
342.0,1.0,72,n1241
343.0,1.0,41,n1259
344.0,1.0,41,n1261
345.0,1.0,41,n1263
343.0,1.0,53,n1260
344.0,1.0,53,n1262
345.0,1.0,53,n1264
345.0,1.0,64,n1248
344.0,1.0,65,n1245
343.0,1.0,67,n1242
345.0,1.0,67,n1249
344.0,1.0,69,n1246
343.0,1.0,70,n1243
343.0,1.0,74,n1244
346.0,1.0,41,n1265
347.0,1.0,41,n1267
348.0,1.0,41,n1292
346.0,1.0,53,n1266
347.0,1.0,53,n1268
348.0,1.0,53,n1293
348.0,1.0,62,n1269
347.0,1.0,64,n1254
346.0,1.0,65,n1251
348.0,1.0,65,n1270
347.0,1.0,67,n1255
346.0,1.0,69,n1252
348.0,1.0,74,n1271
349.0,1.0,41,n1294
350.0,1.0,41,n1296
351.0,1.0,41,n1298
349.0,1.0,53,n1295
350.0,1.0,53,n1297
351.0,1.0,53,n1299
349.0,1.0,65,n1272
350.0,1.0,65,n1276
351.0,1.0,65,n1280
351.0,1.0,67,n1281
349.0,1.0,70,n1273
351.0,1.0,70,n1282
352.0,1.0,70,n1285
349.0,1.0,74,n1274
352.0,1.0,74,n1286
349.0,1.0,77,n1275
350.0,1.0,77,n1279
351.0,1.0,77,n1283
352.0,1.0,41,n1300
353.0,1.0,41,n1302
354.0,1.0,41,n1322
352.0,1.0,53,n1301
353.0,1.0,53,n1303
354.0,1.0,53,n1323
352.0,1.0,65,n1284
353.0,1.0,65,n1288
354.0,1.0,65,n1304
353.0,1.0,69,n1289
354.0,1.0,69,n1305
353.0,1.0,72,n1290
352.0,1.0,77,n1287
353.0,1.0,77,n1291
354.0,1.0,77,n1306
355.0,1.0,53,n1324
356.0,1.0,53,n1327
357.0,1.0,53,n1330
355.0,1.0,60,n1325
356.0,1.0,60,n1328
357.0,1.0,60,n1331
357.0,1.0,62,n1332
356.0,1.0,64,n1329
355.0,1.0,65,n1326
357.0,1.0,65,n1313
356.0,1.0,67,n1310
355.0,1.0,69,n1307
355.0,1.0,72,n1308
356.0,1.0,72,n1311
357.0,1.0,72,n1314
357.0,1.0,77,n1315
356.0,1.0,79,n1312
355.0,1.0,81,n1309
358.0,1.0,53,n1333
359.0,1.0,53,n1336
360.0,1.0,53,n1357
358.0,1.0,60,n1334
359.0,1.0,60,n1337
360.0,1.0,60,n1358
359.0,1.0,62,n1338
358.0,1.0,64,n1335
360.0,1.0,64,n1339
359.0,1.0,65,n1319
358.0,1.0,67,n1316
358.0,1.0,72,n1317
359.0,1.0,72,n1320
360.0,1.0,72,n1340
360.0,1.0,76,n1341
359.0,1.0,77,n1321
358.0,1.0,79,n1318
361.0,1.0,53,n1359
362.0,1.0,53,n1362
363.0,1.0,53,n1365
361.0,1.0,62,n1360
362.0,1.0,62,n1363
363.0,1.0,62,n1366
363.0,1.0,64,n1367
362.0,1.0,65,n1364
361.0,1.0,67,n1361
363.0,1.0,67,n1348
362.0,1.0,69,n1345
361.0,1.0,70,n1342
361.0,1.0,74,n1343
362.0,1.0,74,n1346
363.0,1.0,74,n1349
363.0,1.0,79,n1350
362.0,1.0,81,n1347
361.0,1.0,82,n1344
364.0,1.0,53,n1368
365.0,1.0,53,n1371
366.0,1.0,53,n1392
364.0,1.0,62,n1369
365.0,1.0,62,n1372
366.0,1.0,62,n1393
365.0,1.0,64,n1373
364.0,1.0,65,n1370
366.0,1.0,65,n1374
365.0,1.0,67,n1354
364.0,1.0,69,n1351
364.0,1.0,74,n1352
365.0,1.0,74,n1355
366.0,1.0,74,n1375
366.0,1.0,77,n1376
365.0,1.0,79,n1356
364.0,1.0,81,n1353
367.0,1.0,53,n1394
368.0,1.0,53,n1397
369.0,1.0,53,n1400
369.0,1.0,58,n1401
368.0,1.0,60,n1398
367.0,1.0,62,n1395
369.0,1.0,67,n1402
368.0,1.0,69,n1399
367.0,1.0,70,n1396
369.0,1.0,70,n1383
368.0,1.0,72,n1380
367.0,1.0,74,n1377
367.0,1.0,77,n1378
368.0,1.0,77,n1381
369.0,1.0,77,n1384
369.0,1.0,82,n1385
368.0,1.0,84,n1382
367.0,1.0,86,n1379
370.0,1.0,53,n1403
371.0,1.0,53,n1406
372.0,1.0,53,n1432
372.0,1.0,57,n1433
371.0,1.0,60,n1407
370.0,1.0,62,n1404
372.0,1.0,65,n1434
371.0,1.0,69,n1408
372.0,1.0,69,n1409
370.0,1.0,70,n1405
371.0,1.0,72,n1389
370.0,1.0,74,n1386
370.0,1.0,77,n1387
371.0,1.0,77,n1390
372.0,1.0,77,n1410
372.0,1.0,81,n1411
371.0,1.0,84,n1391
370.0,1.0,86,n1388
373.0,1.0,53,n1435
374.0,1.0,53,n1439
375.0,1.0,53,n1443
375.0,1.0,55,n1444
374.0,1.0,57,n1440
373.0,1.0,58,n1436
375.0,1.0,58,n1445
374.0,1.0,60,n1441
373.0,1.0,62,n1437
373.0,1.0,65,n1438
374.0,1.0,65,n1442
375.0,1.0,65,n1446
373.0,1.0,77,n1412
374.0,1.0,77,n1416
375.0,1.0,77,n1420
375.0,1.0,79,n1421
374.0,1.0,81,n1417
373.0,1.0,82,n1413
375.0,1.0,82,n1422
374.0,1.0,84,n1418
373.0,1.0,86,n1414
373.0,1.0,89,n1415
374.0,1.0,89,n1419
375.0,1.0,89,n1423
376.0,1.0,53,n1447
377.0,1.0,53,n1451
378.0,1.0,53,n1473
377.0,1.0,57,n1452
378.0,1.0,57,n1474
376.0,1.0,58,n1448
377.0,1.0,60,n1453
376.0,1.0,62,n1449
376.0,1.0,65,n1450
377.0,1.0,65,n1454
378.0,1.0,65,n1475
376.0,1.0,77,n1424
377.0,1.0,77,n1428
378.0,1.0,77,n1455
377.0,1.0,81,n1429
378.0,1.0,81,n1456
376.0,1.0,82,n1425
377.0,1.0,84,n1430
376.0,1.0,86,n1426
376.0,1.0,89,n1427
377.0,1.0,89,n1431
378.0,1.0,89,n1457
379.0,1.0,41,n1476
380.0,1.0,41,n1479
381.0,1.0,41,n1482
381.0,1.0,46,n1483
380.0,1.0,48,n1480
379.0,1.0,50,n1477
381.0,1.0,55,n1484
380.0,1.0,57,n1481
379.0,1.0,58,n1478
381.0,1.0,79,n1464
380.0,1.0,81,n1461
379.0,1.0,82,n1458
381.0,1.0,82,n1465
380.0,1.0,84,n1462
379.0,1.0,86,n1459
381.0,1.0,91,n1466
380.0,1.0,93,n1463
379.0,1.0,94,n1460
382.0,1.0,41,n1485
383.0,1.0,41,n1488
384.0,1.0,41,n1503
383.0,1.0,48,n1489
384.0,1.0,48,n1504
382.0,1.0,50,n1486
383.0,1.0,57,n1490
384.0,1.0,57,n1505
382.0,1.0,58,n1487
383.0,1.0,81,n1470
384.0,1.0,81,n1491
382.0,1.0,82,n1467
383.0,1.0,84,n1471
382.0,1.0,86,n1468
383.0,1.0,93,n1472
384.0,1.0,93,n1492
382.0,1.0,94,n1469
386.0,3.0,53,n1507
386.0,3.0,60,n1508
386.0,3.0,63,n1509
386.0,3.0,69,n1510
387.0,1.0,79,n1497
386.0,1.0,81,n1495
385.0,1.0,84,n1493
385.0,1.0,89,n1494
387.0,1.0,91,n1498
386.0,1.0,93,n1496
389.0,3.0,53,n1511
389.0,3.0,60,n1512
389.0,3.0,63,n1513
389.0,3.0,69,n1514
388.0,1.0,77,n1499
390.0,1.0,77,n1515
389.0,1.0,81,n1501
389.0,1.0,84,n1502
388.0,1.0,89,n1500
390.0,1.0,89,n1516
392.0,3.0,53,n1531
392.0,3.0,60,n1532
392.0,3.0,63,n1533
392.0,3.0,69,n1534
392.0,1.0,74,n1519
391.0,1.0,75,n1517
393.0,1.0,77,n1521
393.0,1.0,81,n1522
392.0,1.0,86,n1520
391.0,1.0,87,n1518
395.0,1.0,53,n1535
395.0,1.0,60,n1536
395.0,1.0,63,n1537
395.0,1.0,69,n1538
396.0,1.0,69,n1539
395.0,1.0,72,n1525
394.0,1.0,74,n1523
396.0,1.0,81,n1540
395.0,1.0,84,n1526
394.0,1.0,86,n1524
398.0,3.0,41,n1552
398.0,3.0,48,n1553
398.0,3.0,51,n1554
398.0,3.0,57,n1555
399.0,1.0,67,n1545
398.0,1.0,69,n1543
397.0,1.0,72,n1541
397.0,1.0,75,n1542
399.0,1.0,79,n1546
398.0,1.0,81,n1544
401.0,3.0,41,n1556
401.0,3.0,48,n1557
401.0,3.0,51,n1558
401.0,3.0,57,n1559
400.0,1.0,65,n1547
402.0,1.0,65,n1560
401.0,1.0,69,n1549
401.0,1.0,72,n1550
400.0,1.0,77,n1548
402.0,1.0,77,n1561
404.0,3.0,41,n1576
404.0,3.0,48,n1577
404.0,3.0,51,n1578
404.0,3.0,57,n1579
404.0,1.0,62,n1564
403.0,1.0,63,n1562
405.0,1.0,65,n1566
405.0,1.0,69,n1567
404.0,1.0,74,n1565
403.0,1.0,75,n1563
407.0,1.0,41,n1580
407.0,1.0,48,n1581
407.0,1.0,51,n1582
407.0,1.0,57,n1583
408.0,1.0,57,n1584
407.0,1.0,60,n1570
406.0,1.0,62,n1568
408.0,1.0,69,n1585
407.0,1.0,72,n1571
406.0,1.0,74,n1569
410.0,3.0,41,n1598
410.0,3.0,48,n1599
410.0,3.0,51,n1600
410.0,3.0,53,n1601
410.0,1.0,57,n1588
409.0,1.0,60,n1586
411.0,1.0,60,n1590
409.0,1.0,63,n1587
411.0,1.0,63,n1591
411.0,1.0,67,n1592
410.0,1.0,69,n1589
413.0,1.0,41,n1602
413.0,1.0,48,n1603
413.0,1.0,51,n1604
412.0,1.0,57,n1593
413.0,1.0,57,n1605
414.0,1.0,57,n1606
413.0,1.0,60,n1595
413.0,1.0,63,n1596
412.0,1.0,65,n1594
414.0,1.0,69,n1607
416.0,3.0,41,n1620
416.0,3.0,48,n1621
416.0,3.0,51,n1622
416.0,3.0,53,n1623
416.0,1.0,57,n1610
415.0,1.0,60,n1608
417.0,1.0,60,n1612
415.0,1.0,63,n1609
417.0,1.0,63,n1613
417.0,1.0,67,n1614
416.0,1.0,69,n1611
420.0,2.0,40,n1649
419.0,1.0,41,n1624
419.0,1.0,48,n1625
420.0,2.0,49,n1650
419.0,1.0,51,n1626
420.0,2.0,52,n1651
418.0,1.0,57,n1615
419.0,1.0,57,n1627
420.0,1.0,57,n1628
419.0,1.0,60,n1617
419.0,1.0,63,n1618
418.0,1.0,65,n1616
420.0,1.0,69,n1629
422.0,1.0,57,n1632
421.0,1.0,61,n1630
423.0,1.0,61,n1634
421.0,1.0,64,n1631
423.0,1.0,68,n1635
422.0,1.0,69,n1633
422.0,1.0,73,n1640
423.0,2.0,73,n1643
422.0,1.0,76,n1641
423.0,2.0,76,n1644
422.0,1.0,81,n1642
423.0,2.0,83,n1645
426.0,2.0,40,n1674
426.0,2.0,47,n1675
426.0,2.0,50,n1676
426.0,2.0,52,n1677
426.0,1.0,56,n1653
424.0,1.0,57,n1636
425.0,1.0,61,n1638
425.0,1.0,64,n1639
424.0,1.0,66,n1637
426.0,1.0,68,n1654
425.0,1.0,73,n1646
425.0,1.0,76,n1647
425.0,1.0,85,n1648
428.0,1.0,56,n1657
427.0,1.0,59,n1655
429.0,1.0,59,n1659
427.0,1.0,62,n1656
429.0,1.0,66,n1660
428.0,1.0,68,n1658
428.0,3.0,74,n1665
428.0,3.0,76,n1666
428.0,3.0,86,n1667
432.0,2.0,39,n1700
432.0,2.0,48,n1701
432.0,2.0,51,n1702
430.0,1.0,56,n1661
432.0,1.0,56,n1679
431.0,1.0,59,n1663
431.0,1.0,62,n1664
430.0,1.0,64,n1662
432.0,1.0,68,n1680
431.0,1.0,74,n1671
431.0,1.0,76,n1672
431.0,1.0,80,n1673
434.0,1.0,56,n1683
433.0,1.0,60,n1681
435.0,1.0,60,n1685
433.0,1.0,63,n1682
435.0,1.0,67,n1686
434.0,1.0,68,n1684
434.0,1.0,72,n1691
435.0,2.0,72,n1694
434.0,1.0,75,n1692
435.0,2.0,75,n1695
434.0,1.0,80,n1693
435.0,2.0,82,n1696
438.0,2.0,39,n1725
438.0,2.0,46,n1726
438.0,2.0,49,n1727
438.0,2.0,51,n1728
438.0,1.0,55,n1704
436.0,1.0,56,n1687
437.0,1.0,60,n1689
437.0,1.0,63,n1690
436.0,1.0,65,n1688
438.0,1.0,67,n1705
437.0,1.0,72,n1697
437.0,1.0,75,n1698
437.0,1.0,84,n1699
440.0,1.0,55,n1708
439.0,1.0,58,n1706
441.0,1.0,58,n1710
439.0,1.0,61,n1707
441.0,1.0,65,n1711
440.0,1.0,67,n1709
440.0,3.0,73,n1716
440.0,3.0,75,n1717
440.0,3.0,85,n1718
444.0,2.0,37,n1751
444.0,2.0,46,n1752
444.0,2.0,49,n1753
444.0,1.0,54,n1730
442.0,1.0,55,n1712
443.0,1.0,58,n1714
443.0,1.0,61,n1715
442.0,1.0,63,n1713
444.0,1.0,66,n1731
443.0,1.0,73,n1722
443.0,1.0,75,n1723
443.0,1.0,79,n1724
446.0,1.0,54,n1734
445.0,1.0,58,n1732
447.0,1.0,58,n1736
445.0,1.0,61,n1733
447.0,1.0,65,n1737
446.0,1.0,66,n1735
446.0,1.0,70,n1742
447.0,2.0,70,n1745
446.0,1.0,73,n1743
447.0,2.0,73,n1746
447.0,2.0,77,n1747
446.0,1.0,78,n1744
450.0,2.0,37,n1777
450.0,2.0,47,n1778
450.0,2.0,49,n1779
450.0,1.0,53,n1755
448.0,1.0,54,n1738
449.0,1.0,58,n1740
449.0,1.0,61,n1741
450.0,1.0,62,n1756
448.0,1.0,63,n1739
449.0,1.0,66,n1748
449.0,1.0,70,n1749
449.0,1.0,75,n1750
452.0,1.0,53,n1759
451.0,1.0,56,n1757
453.0,1.0,56,n1761
451.0,1.0,59,n1758
453.0,1.0,61,n1762
452.0,1.0,62,n1760
452.0,3.0,65,n1766
452.0,3.0,68,n1767
452.0,3.0,71,n1768
452.0,3.0,74,n1769
456.0,2.0,37,n1802
456.0,2.0,46,n1803
456.0,2.0,49,n1804
454.0,1.0,53,n1763
456.0,1.0,54,n1781
455.0,1.0,56,n1765
454.0,1.0,59,n1764
455.0,1.0,65,n1774
456.0,1.0,66,n1782
455.0,1.0,73,n1776
458.0,1.0,54,n1785
457.0,1.0,58,n1783
459.0,1.0,58,n1787
457.0,1.0,61,n1784
459.0,1.0,65,n1788
458.0,1.0,66,n1786
458.0,1.0,70,n1793
459.0,2.0,70,n1796
458.0,1.0,73,n1794
459.0,2.0,73,n1797
459.0,2.0,80,n1798
458.0,1.0,82,n1795
462.0,2.0,37,n1820
462.0,2.0,47,n1821
462.0,2.0,49,n1822
462.0,1.0,53,n1806
460.0,1.0,54,n1789
461.0,1.0,58,n1791
461.0,1.0,61,n1792
462.0,1.0,62,n1807
460.0,1.0,63,n1790
461.0,1.0,70,n1799
461.0,1.0,73,n1800
461.0,1.0,78,n1801
464.0,1.0,53,n1810
463.0,1.0,56,n1808
465.0,1.0,56,n1812
463.0,1.0,59,n1809
465.0,1.0,61,n1813
464.0,1.0,62,n1811
464.0,3.0,68,n1817
464.0,3.0,71,n1818
464.0,3.0,77,n1819
466.0,1.0,53,n1814
468.0,1.0,53,n1825
467.0,1.0,56,n1816
466.0,1.0,59,n1815
471.0,1.0,49,n1828
469.0,1.0,50,n1826
470.0,1.0,53,n1827
474.0,1.0,41,n1834
473.0,1.0,44,n1830
472.0,1.0,47,n1829
477.0,1.0,37,n1837
475.0,1.0,38,n1835
476.0,1.0,41,n1836
479.0,1.0,35,n1842
480.0,6.0,36,n1852
478.0,1.0,41,n1838
481.0,1.0,60,n1843
483.0,1.0,64,n1846
482.0,1.0,65,n1844
483.0,1.0,67,n1847
482.0,1.0,69,n1845
483.0,4.0,72,n1851
486.0,0.0,35,n1865
486.0,6.0,36,n1866
485.0,1.0,60,n1850
484.0,1.0,62,n1848
486.0,1.0,64,n1853
484.0,1.0,65,n1849
486.0,1.0,67,n1854
487.0,1.0,62,n1855
489.0,1.0,65,n1858
488.0,1.0,67,n1856
489.0,1.0,69,n1859
488.0,1.0,70,n1857
489.0,4.0,74,n1864
492.0,0.0,35,n1879
492.0,12.0,36,n1880
491.0,1.0,62,n1862
490.0,1.0,64,n1860
492.0,1.0,65,n1867
490.0,1.0,67,n1861
492.0,1.0,69,n1868
493.0,1.0,65,n1869
495.0,1.0,72,n1872
494.0,1.0,74,n1870
495.0,1.0,76,n1873
494.0,1.0,77,n1871
495.0,3.0,77,n1878
497.0,1.0,65,n1876
498.0,1.0,69,n1881
496.0,1.0,70,n1874
498.0,1.0,72,n1882
496.0,1.0,74,n1875
498.0,3.0,77,n1891
500.0,1.0,65,n1885
501.0,1.0,67,n1886
499.0,1.0,70,n1883
501.0,1.0,70,n1887
499.0,1.0,74,n1884
501.0,3.0,77,n1892
503.0,1.0,65,n1890
502.0,1.0,69,n1888
504.0,1.0,69,n1894
502.0,1.0,72,n1889
504.0,1.0,77,n1895
504.0,1.0,84,n1896
505.0,1.0,53,n1902
507.0,1.0,64,n1905
506.0,1.0,65,n1903
507.0,1.0,67,n1906
506.0,1.0,69,n1904
507.0,5.0,72,n1899
507.0,5.0,84,n1900
509.0,1.0,53,n1909
510.0,1.0,60,n1915
508.0,1.0,62,n1907
510.0,1.0,64,n1916
508.0,1.0,65,n1908
511.0,1.0,53,n1917
513.0,1.0,65,n1920
512.0,1.0,67,n1918
513.0,1.0,69,n1921
512.0,1.0,70,n1919
515.0,1.0,53,n1924
516.0,1.0,62,n1930
514.0,1.0,64,n1922
516.0,1.0,65,n1931
514.0,1.0,67,n1923
517.0,1.0,53,n1932
519.0,1.0,60,n1935
518.0,1.0,62,n1933
519.0,1.0,64,n1938
518.0,1.0,65,n1934
519.0,3.0,77,n1928
519.0,3.0,89,n1929
521.0,1.0,53,n1937
522.0,1.0,57,n1944
520.0,1.0,58,n1936
522.0,1.0,60,n1950
520.0,2.0,62,n1939
522.0,3.0,77,n1940
522.0,3.0,89,n1941
524.0,1.0,53,n1946
525.0,1.0,55,n1947
523.0,1.0,58,n1945
525.0,1.0,58,n1952
523.0,2.0,62,n1951
525.0,3.0,77,n1942
525.0,3.0,89,n1943
527.0,2.0,53,n1949
526.0,1.0,57,n1948
528.0,1.0,57,n1959
526.0,2.0,60,n1953
528.0,3.0,84,n1954
528.0,3.0,96,n1955
529.0,1.0,41,n1960
531.0,1.0,52,n1963
530.0,1.0,53,n1961
531.0,1.0,55,n1964
530.0,1.0,57,n1962
531.0,3.0,84,n1956
531.0,3.0,96,n1957
533.0,1.0,41,n1967
534.0,1.0,48,n1972
532.0,1.0,50,n1965
534.0,1.0,52,n1978
532.0,1.0,53,n1966
534.0,3.0,84,n1968
534.0,3.0,96,n1969
536.0,1.0,41,n1974
537.0,1.0,46,n1975
535.0,1.0,50,n1973
537.0,1.0,50,n1980
535.0,2.0,53,n1979
537.0,3.0,84,n1970
537.0,3.0,96,n1971
539.0,1.0,41,n1977
540.0,1.0,45,n1984
538.0,1.0,48,n1976
540.0,1.0,48,n1985
538.0,2.0,52,n1981
540.0,12.0,89,n1982
540.0,12.0,101,n1983
543.0,1.0,38,n1988
542.0,1.0,40,n1987
541.0,1.0,41,n1986
543.0,3.0,41,n1991
543.0,3.0,45,n1992
546.0,1.0,36,n1995
545.0,1.0,38,n1990
544.0,1.0,40,n1989
546.0,3.0,41,n2001
546.0,3.0,45,n2002
549.0,1.0,34,n1998
548.0,1.0,36,n1997
547.0,1.0,38,n1996
549.0,3.0,41,n2003
549.0,3.0,45,n2004
552.0,1.0,33,n2007
551.0,1.0,34,n2000
550.0,1.0,36,n1999
552.0,1.0,41,n2013
552.0,1.0,48,n2014
552.0,6.0,89,n2005
552.0,6.0,101,n2006
555.0,1.0,38,n2010
554.0,1.0,40,n2009
553.0,1.0,41,n2008
555.0,3.0,41,n2015
555.0,3.0,45,n2016
558.0,1.0,36,n2019
557.0,1.0,38,n2012
556.0,1.0,40,n2011
558.0,3.0,41,n2025
558.0,3.0,45,n2026
558.0,6.0,89,n2017
558.0,6.0,101,n2018
561.0,1.0,34,n2022
560.0,1.0,36,n2021
559.0,1.0,38,n2020
561.0,3.0,41,n2027
561.0,3.0,45,n2028
564.0,1.0,33,n2034
563.0,1.0,34,n2024
562.0,1.0,36,n2023
564.0,1.0,41,n2038
564.0,1.0,48,n2039
564.0,2.0,89,n2029
564.0,2.0,101,n2030
567.0,4.0,38,n2037
566.0,1.0,40,n2036
565.0,1.0,41,n2035
567.0,4.0,41,n2040
567.0,4.0,45,n2041
573.0,2.0,34,n2046
572.0,1.0,36,n2045
571.0,1.0,38,n2044
573.0,3.0,41,n2050
573.0,3.0,45,n2051
575.0,1.0,35,n2047
576.0,0.33333334,35,n2053
576.3333,0.33333334,36,n2054
576.6667,0.33333334,38,n2055
579.0,1.0,33,n2057
577.0,2.0,36,n2056
577.0,3.0,41,n2059
577.0,3.0,45,n2060
580.0,9.0,29,n2058
580.0,9.0,41,n2061
580.0,9.0,45,n2062
