onset_sec,duration_sec,velocity,pitch,id
56.597164,0.04139953,76,76,n802
56.79348,0.07478625,56,54,n805
56.76677,0.10817297,68,59,n804
56.864258,0.048076876,70,60,n806
57.051224,0.060096093,58,60,n810
57.13269,0.048076876,63,64,n811
57.012497,0.036057655,83,66,n808
56.748074,0.048076876,83,69,n803
56.87895,0.040064063,75,69,n807
57.015167,0.056089688,89,69,n809
57.144707,0.060096093,78,72,n812
57.326332,0.09214734,58,54,n815
57.304962,0.11485031,70,59,n814
57.417145,0.036057655,70,60,n816
57.56004,0.078792654,77,60,n820
57.678894,0.060096093,86,64,n821
57.55069,0.065437965,88,65,n819
57.2876,0.049412344,81,76,n813
57.419815,0.06810891,84,76,n817
57.537334,0.078792654,94,81,n818
57.859184,0.1068375,62,54,n824
58.130283,0.05475422,55,57,n829
57.85518,0.1068375,71,59,n823
57.964687,0.037393127,70,60,n826
58.108917,0.20432672,72,61,n828
58.23712,0.07612172,65,62,n831
57.823128,0.04540594,76,75,n822
58.21976,0.093482815,82,82,n830
57.962013,0.040064063,76,83,n825
58.09289,0.04540594,79,83,n827
58.36399,0.08146359,68,54,n833
58.66714,0.5221683,70,57,n843
58.372005,0.25774547,75,62,n834
58.516235,0.11351484,62,63,n838
58.660465,0.5341875,73,63,n842
58.76864,0.14155969,76,64,n844
58.77932,0.41533077,72,80,n846
58.512226,0.11752125,66,81,n837
58.631084,0.044070467,76,81,n839
58.350636,0.06944437,85,82,n832
58.775314,0.41933718,78,83,n845
58.49754,0.1322114,73,84,n835
58.631084,0.05341875,83,84,n840
58.50822,0.12152766,71,88,n836
58.63242,0.06677344,76,88,n841
58.796684,0.120192185,53,88,n847
58.91554,0.27911296,83,54,n852
59.189312,0.046741407,78,57,n861
58.9102,0.28445485,95,64,n850
59.039738,0.13354687,84,65,n855
59.173286,0.08279906,87,65,n858
59.28413,0.028044844,82,66,n862
59.053093,0.128205,92,79,n857
59.181297,0.048076876,85,79,n860
58.807365,0.38728595,56,81,n849
58.916874,0.13354687,89,88,n853
59.050423,0.12286312,93,88,n856
59.173286,0.06677344,91,88,n859
59.3095,0.06677344,89,88,n863
59.42836,0.088140935,82,54,n866
59.41901,0.09214734,87,66,n865
59.57793,0.056089688,85,67,n872
59.71415,0.10950844,81,67,n873
59.824993,0.056089688,81,68,n875
59.565914,0.028044844,80,77,n871
59.45106,0.14423062,85,88,n867
59.71415,0.056089688,100,95,n874
59.82633,0.05341875,94,96,n876
60.343155,0.03338672,52,50,n886
60.42729,0.034722187,73,52,n887
59.967888,0.3458864,65,60,n879
59.959877,0.3538992,87,68,n878
60.105442,0.20833312,87,69,n883
60.112118,0.20165578,88,77,n884
59.977238,0.33653814,70,88,n881
60.104107,0.20966859,93,89,n882
59.957207,0.35657015,96,100,n877
60.873337,0.056089688,69,33,n894
60.717087,0.042735,59,38,n892
60.578197,0.08680547,68,50,n889
60.55416,0.07345078,72,53,n888
60.69839,0.049412344,60,54,n890
60.83995,0.088140935,75,54,n893
60.976166,0.037393127,46,55,n895
60.71041,0.038728595,62,57,n891
60.977505,0.042735,69,58,n896
61.39951,0.057425156,67,33,n903
61.239254,0.044070467,53,38,n900
61.124405,0.078792654,66,50,n898
61.11773,0.08547,70,55,n897
61.23258,0.05208328,53,56,n899
61.386158,0.084134534,74,56,n902
61.502342,0.05074781,50,57,n904
61.239254,0.046741407,59,59,n901
61.510357,0.046741407,59,60,n905
61.952396,0.07612172,62,33,n912
61.781456,0.04139953,44,38,n908
61.661263,0.08279906,57,50,n906
61.670612,0.08947641,71,57,n907
61.79748,0.048076876,43,58,n909
61.947052,0.09214734,71,58,n911
62.04588,0.058760624,37,59,n913
61.79748,0.046741407,59,61,n910
62.07526,0.042735,53,62,n914
62.521305,0.06944437,67,33,n921
62.347694,0.04540594,49,38,n917
62.23685,0.07612172,59,50,n916
62.223495,0.08947641,74,59,n915
62.355705,0.037393127,46,60,n918
62.503944,0.08547,73,60,n920
63.747265,0.03338672,45,61,n947
63.85811,0.08146359,71,61,n948
62.359715,0.042735,62,63,n919
62.636154,0.048076876,66,64,n922
63.070183,0.07745719,75,33,n932
62.916603,0.11885672,64,40,n926
62.77638,0.25908095,92,52,n923
63.16233,0.0641025,73,63,n934
62.92061,0.11485031,86,64,n927
63.055492,0.1068375,74,64,n929
63.160995,0.07211531,73,66,n933
62.931293,0.10416656,85,67,n928
63.060833,0.13755327,73,67,n931
62.792404,0.24305531,68,68,n924
63.059498,0.1322114,75,68,n930
63.337276,0.10950844,72,68,n936
63.59903,0.12152766,72,68,n942
63.864788,0.11752125,65,68,n949
63.617725,0.06143156,61,33,n944
63.44812,0.044070467,54,40,n941
63.71121,0.04139953,33,45,n946
63.334606,0.078792654,64,52,n935
63.44011,0.056089688,69,62,n940
63.60971,0.09481828,62,62,n943
63.34128,0.078792654,66,63,n937
63.703194,0.065437965,65,64,n945
63.417404,0.08279906,70,65,n939
63.358643,0.112179376,59,66,n938
64.16527,0.06276703,59,33,n956
64.00101,0.042735,53,40,n954
63.886154,0.06143156,55,52,n951
63.996998,0.048076876,58,60,n953
64.260086,0.06810891,71,62,n958
63.986313,0.07478625,65,63,n952
63.866123,0.060096093,32,64,n950
64.13856,0.15090796,79,68,n955
64.68476,0.17227547,80,33,n965
64.532524,0.038728595,53,40,n962
64.81163,0.046741407,24,45,n968
64.415,0.08146359,71,52,n959
64.76623,0.09081188,69,57,n966
64.5205,0.06276703,75,61,n961
64.7689,0.088140935,70,61,n967
64.41901,0.12286312,84,68,n960
64.6634,0.19364297,91,69,n964
65.24032,0.06810891,66,36,n975
65.06671,0.040064063,58,41,n973
64.94251,0.08680547,72,53,n970
64.937164,0.06944437,72,56,n969
65.02264,0.08146359,31,57,n971
65.23231,0.078792654,71,57,n974
65.34716,0.044070467,44,58,n976
65.04801,0.056089688,62,60,n972
65.34716,0.048076876,63,61,n977
65.7892,0.08547,73,36,n984
65.612915,0.049412344,61,41,n981
65.50341,0.08547,75,53,n979
65.488716,0.09214734,77,58,n978
65.607574,0.05475422,42,59,n980
65.77985,0.09081188,71,59,n983
65.91073,0.03071578,48,60,n986
65.620926,0.056089688,58,62,n982
65.90805,0.04139953,61,63,n985
66.33006,0.09481828,75,36,n993
66.16313,0.040064063,63,41,n989
66.04694,0.088140935,76,53,n988
66.04427,0.09481828,76,60,n987
66.17248,0.042735,58,61,n990
66.32072,0.10149562,80,61,n992
66.43957,0.048076876,59,62,n994
66.18182,0.04139953,62,64,n991
66.45026,0.06143156,70,65,n995
66.88294,0.10817297,81,36,n1003
66.72135,0.042735,64,41,n999
67.00982,0.036057655,69,48,n1006
66.58113,0.11351484,79,53,n996
66.601166,0.1068375,81,62,n997
66.73204,0.042735,65,63,n1000
66.86425,0.10016016,82,63,n1002
66.99379,0.042735,55,64,n1004
66.74406,0.044070467,69,66,n1001
67.00714,0.036057655,68,67,n1005
67.42381,0.08547,74,36,n1015
67.29427,0.13488235,56,43,n1011
67.54267,0.036057655,47,48,n1018
67.15004,0.27911296,90,55,n1008
67.54133,0.03071578,70,66,n1017
67.26623,0.14022422,67,67,n1010
67.40645,0.13488235,81,67,n1013
67.5026,0.080128126,72,69,n1016
67.26489,0.12686953,75,70,n1009
67.39176,0.19898485,72,70,n1012
67.130005,0.2817839,108,71,n1007
67.41179,0.097489215,84,71,n1014
67.69624,0.11885672,78,71,n1020
67.97803,0.09882469,73,71,n1026
68.23043,0.116185784,82,71,n1032
67.986046,0.056089688,65,36,n1029
67.827126,0.040064063,47,43,n1025
67.70026,0.08680547,73,55,n1021
68.11158,0.040064063,65,64,n1031
67.57606,0.037393127,62,65,n1019
67.73765,0.049412344,48,65,n1023
67.9807,0.10950844,75,65,n1027
68.08487,0.08146359,74,67,n1030
67.80442,0.08279906,73,68,n1024
67.9807,0.14155969,68,68,n1028
67.7056,0.13087593,83,69,n1022
68.51088,0.07612172,74,36,n1040
68.380005,0.048076876,38,43,n1038
68.23311,0.09214734,75,55,n1033
68.31323,0.0013354687,39,63,n1036
68.613716,0.07745719,65,63,n1041
68.26516,0.13888875,61,64,n1034
68.35998,0.07612172,71,66,n1037
68.28385,0.07345078,46,67,n1035
68.49619,0.12419859,84,71,n1039
69.037056,0.31383514,74,36,n1046
68.89817,0.044070467,42,43,n1045
68.75527,0.08680547,77,55,n1042
69.137215,0.17094,68,63,n1048
68.769966,0.10817297,76,71,n1043
69.04106,0.30982876,83,72,n1047
69.5846,0.09882469,66,37,n1056
69.43236,0.038728595,44,49,n1054
69.683426,0.038728595,61,49,n1057
69.28278,0.06810891,82,52,n1049
69.28412,0.084134534,81,61,n1050
69.41499,0.03205125,63,64,n1053
69.56323,0.046741407,94,76,n1055
70.11478,0.097489215,79,37,n1062
69.953186,0.03338672,75,49,n1060
70.236305,0.037393127,70,49,n1063
70.11344,0.038728595,81,53,n1061
69.86104,0.06276703,84,61,n1059
69.839676,0.034722187,105,77,n1058
70.68636,0.6249994,79,34,n1069
70.50607,0.037393127,70,46,n1067
70.7972,0.51415545,62,46,n1071
70.37119,0.036057655,78,53,n1064
70.38321,0.09081188,88,58,n1065
70.675674,0.16159172,71,65,n1068
70.74646,0.56490326,73,66,n1070
71.22055,0.09081188,84,33,n1077
71.060295,0.25106812,71,45,n1076
71.221886,0.08947641,92,54,n1078
70.95078,0.36057657,83,57,n1074
70.93743,0.37393126,104,78,n1073
71.78145,0.09214734,76,39,n1082
70.990845,0.3205125,53,51,n1075
71.502335,0.093482815,85,54,n1079
71.513016,0.03338672,81,63,n1080
71.62653,0.06276703,75,66,n1081
71.90698,0.037393127,71,66,n1084
71.78278,0.15224344,81,78,n1083
72.341,0.11885672,82,39,n1090
72.16473,0.034722187,75,51,n1088
72.453186,0.03338672,77,51,n1091
72.33166,0.038728595,78,55,n1089
72.06857,0.06677344,87,63,n1086
72.05121,0.06276703,105,79,n1085
72.89656,0.07612172,77,36,n1096
72.733635,0.04139953,68,48,n1094
73.0261,0.4447111,39,48,n1098
72.582726,0.034722187,71,55,n1092
72.60009,0.084134534,91,60,n1093
72.887215,0.0641025,63,67,n1095
72.95132,0.51949733,72,68,n1097
73.440094,0.057425156,65,35,n1107
73.27183,0.19898485,62,47,n1105
73.43208,0.05074781,83,56,n1106
73.56162,0.03338672,74,57,n1110
73.151634,0.31917703,94,59,n1101
73.13428,0.33653814,101,80,n1100
74.00901,0.06677344,63,38,n1117
73.84207,0.044070467,55,43,n1115
73.69918,0.097489215,77,55,n1112
73.695175,0.10149562,78,58,n1111
73.814026,0.056089688,58,59,n1113
73.99565,0.078792654,76,59,n1116
74.11451,0.03338672,50,60,n1118
73.82338,0.046741407,63,62,n1114
74.11985,0.042735,62,63,n1119
74.52717,0.084134534,73,38,n1126
74.36424,0.044070467,56,43,n1122
74.23737,0.084134534,72,55,n1120
74.25206,0.09081188,73,60,n1121
74.380264,0.042735,55,61,n1123
74.51248,0.084134534,77,61,n1125
74.62733,0.065437965,55,62,n1127
74.3816,0.04139953,60,64,n1124
74.63267,0.06810891,67,65,n1128
75.077385,0.088140935,77,38,n1135
74.91713,0.037393127,55,43,n1131
74.78224,0.09481828,79,55,n1129
74.80228,0.08947641,79,62,n1130
74.9198,0.044070467,57,63,n1132
75.061356,0.09481828,78,63,n1134
75.17087,0.06276703,47,64,n1136
74.921135,0.07345078,66,66,n1133
75.1949,0.05074781,68,67,n1137
75.606224,0.10016016,76,38,n1145
75.45132,0.036057655,51,43,n1141
75.32845,0.09882469,80,55,n1138
75.34581,0.08947641,87,64,n1139
75.46333,0.034722187,56,65,n1142
75.60489,0.09615375,82,65,n1144
75.73711,0.03205125,45,66,n1146
75.46734,0.046741407,70,68,n1143
75.74111,0.036057655,68,69,n1147
76.155106,0.093482815,79,38,n1155
75.99485,0.23904891,73,45,n1150
76.26996,0.037393127,61,50,n1159
75.87866,0.35523468,92,57,n1148
76.2566,0.07345078,75,68,n1157
76.0082,0.14289516,84,69,n1151
76.1511,0.116185784,73,69,n1154
76.26194,0.060096093,76,71,n1158
76.03625,0.097489215,66,72,n1152
76.133736,0.15892078,90,72,n1153
75.88,0.29113218,93,73,n1149
76.17113,0.10950844,80,73,n1156
76.75206,0.060096093,44,38,n1171
76.55575,0.04139953,55,45,n1167
76.438225,0.09214734,72,57,n1161
76.85222,0.04139953,61,66,n1173
76.55174,0.05341875,63,67,n1166
76.72535,0.102831095,76,67,n1169
76.470276,0.070779845,57,68,n1163
76.82417,0.056089688,71,69,n1172
76.54239,0.07345078,76,70,n1165
76.732025,0.11885672,66,70,n1170
76.4449,0.128205,60,71,n1162
76.422195,0.16025625,73,73,n1160
76.71867,0.11885672,77,73,n1168
77.26621,0.07612172,74,38,n1183
77.1113,0.042735,58,45,n1179
76.97642,0.102831095,74,57,n1175
77.405106,0.03205125,47,64,n1185
77.119316,0.042735,55,65,n1180
77.26221,0.03071578,55,65,n1182
76.97108,0.09615375,78,66,n1174
77.36638,0.05475422,78,67,n1184
77.10329,0.058760624,64,68,n1178
77.00313,0.04139953,39,69,n1177
76.98309,0.120192185,69,73,n1176
77.24218,0.1669336,81,73,n1181
77.79105,0.06677344,79,38,n1192
77.65217,0.04139953,58,45,n1190
77.50126,0.1068375,84,57,n1186
77.89121,0.16292718,38,62,n1194
77.62279,0.078792654,75,66,n1188
77.89655,0.15758531,74,66,n1195
77.51461,0.1495725,82,73,n1187
77.78037,0.2737711,88,74,n1191
78.34661,0.0641025,69,41,n1204
78.16365,0.04139953,62,46,n1201
78.03411,0.09481828,87,58,n1196
78.03812,0.07211531,85,61,n1197
78.12626,0.078792654,36,62,n1199
78.315895,0.09615375,85,62,n1202
78.429405,0.04540594,66,63,n1205
78.15831,0.06944437,71,65,n1200
78.4441,0.06276703,70,66,n1206
78.88213,0.110843904,91,41,n1213
78.733894,0.038728595,49,46,n1211
78.5683,0.10817297,88,58,n1207
78.5723,0.12553406,87,63,n1208
78.70852,0.04139953,61,64,n1209
78.85943,0.11752125,80,64,n1212
78.98229,0.046741407,69,65,n1214
78.70852,0.049412344,73,67,n1210
78.9863,0.0641025,75,68,n1215
79.42433,0.29113218,90,41,n1223
79.282776,0.04139953,70,46,n1221
79.14655,0.10550203,85,58,n1217
79.129196,0.1068375,92,65,n1216
79.256065,0.06944437,66,66,n1219
79.41632,0.1068375,86,66,n1222
79.53117,0.16025625,66,67,n1224
79.26541,0.070779845,84,69,n1220
79.53785,0.17761734,80,70,n1225
79.97054,0.299145,93,41,n1233
79.85302,0.036057655,53,46,n1231
79.698105,0.10016016,95,58,n1227
79.69143,0.10550203,102,67,n1226
79.81429,0.049412344,78,68,n1229
79.95451,0.31517062,91,68,n1232
80.06937,0.20032032,73,69,n1234
79.81963,0.06677344,84,71,n1230
80.08405,0.18563016,88,72,n1235
80.50072,0.10416656,85,41,n1245
80.37385,0.036057655,63,48,n1241
80.61824,0.21634594,69,53,n1247
80.23897,0.084134534,92,60,n1237
80.622246,0.15491438,83,71,n1248
80.349815,0.065437965,74,72,n1240
80.484695,0.34989282,86,72,n1243
80.60489,0.17895281,83,74,n1246
80.34313,0.07612172,76,75,n1238
80.48069,0.3538992,85,75,n1242
80.23229,0.16426265,108,76,n1236
80.49671,0.27243564,85,76,n1244
81.04426,0.48477516,80,41,n1258
80.932076,0.044070467,42,48,n1255
80.77983,0.078792654,82,60,n1251
81.16579,0.16292718,77,69,n1261
80.89335,0.05475422,83,70,n1254
81.04292,0.48611063,82,70,n1256
80.77716,0.080128126,89,71,n1250
81.15243,0.37660217,84,72,n1260
80.875984,0.06276703,81,73,n1253
81.04292,0.48611063,81,73,n1257
80.78384,0.11752125,86,74,n1252
80.76915,0.12286312,89,76,n1249
81.04426,0.2524036,81,76,n1259
81.5691,0.088140935,85,41,n1268
81.30467,0.22435875,82,60,n1263
81.59313,0.48076874,65,67,n1269
81.93635,0.13755327,84,68,n1276
81.32871,0.14556609,80,69,n1264
81.705315,0.36858937,56,70,n1271
81.43822,0.09081188,76,71,n1265
81.29666,0.23237157,89,76,n1262
81.56776,0.26308733,96,76,n1267
82.06188,0.40865344,86,41,n1277
82.19142,0.27911296,92,53,n1282
81.80814,0.26575828,91,60,n1273
82.19009,0.28044844,70,65,n1281
82.1754,0.2951386,86,68,n1280
81.61183,0.04139953,51,69,n1270
81.77209,0.30181593,28,69,n1272
81.83085,0.24305531,101,76,n1274
82.06322,0.40731797,95,77,n1278
82.54132,0.25507453,68,24,n1286
82.81509,0.25908095,77,26,n1296
82.51995,0.15224344,96,31,n1283
82.66017,0.13621782,79,32,n1289
82.801735,0.27243564,85,33,n1294
82.91792,0.15624985,88,34,n1297
82.92727,0.13488235,83,88,n1298
83.06215,0.044070467,67,88,n1301
83.852745,0.24038437,95,88,n1321
84.10515,0.22569422,104,88,n1326
83.18234,0.38862142,93,90,n1306
82.5333,0.19097203,96,91,n1285
82.92994,0.14423062,89,92,n1299
83.31989,0.1535789,93,93,n1308
83.47347,0.097489215,35,93,n1314
82.66151,0.13488235,97,94,n1290
83.05547,0.38862142,101,95,n1300
82.521286,0.27510655,104,100,n1284
82.799065,0.06276703,86,101,n1293
83.082184,0.48878157,73,28,n1303
83.3426,0.22836515,73,29,n1311
83.074165,0.49679437,73,35,n1302
83.198364,0.3725958,79,36,n1307
83.32658,0.24439079,90,37,n1309
83.44543,0.12553406,83,38,n1313
83.32925,0.24171984,79,91,n1310
83.44409,0.12686953,97,95,n1312
83.59634,0.26041642,74,31,n1317
83.86744,0.22569422,79,33,n1322
83.5763,0.28044844,93,39,n1315
83.72721,0.12954047,79,40,n1319
83.84607,0.24706171,95,41,n1320
83.96626,0.12686953,90,42,n1323
83.98095,0.112179376,69,83,n1325
83.97561,0.11752125,67,84,n1324
83.707184,0.1495725,88,86,n1318
83.580315,0.27644202,104,93,n1316
84.39094,0.15624985,73,31,n1336
84.12518,0.20566219,78,35,n1329
84.1145,0.21634594,93,43,n1328
84.23068,0.10016016,89,44,n1331
84.51915,0.0641025,90,44,n1340
84.372246,0.17494641,94,45,n1332
84.37759,0.16960452,99,77,n1333
84.1105,0.22035234,91,79,n1327
84.22935,0.10149562,89,82,n1330
84.4871,0.08146359,83,82,n1339
84.37759,0.16960452,92,86,n1334
84.949165,0.16426265,80,38,n1351
84.67807,0.14423062,91,43,n1344
84.790245,0.070779845,68,44,n1348
84.93715,0.17628187,89,45,n1350
85.04532,0.06810891,86,46,n1354
85.049324,0.0641025,73,76,n1355
84.65136,0.16559812,93,79,n1342
85.03063,0.08279906,84,80,n1353
85.42593,0.2524036,100,81,n1362
85.69703,0.23904891,104,81,n1368
84.779564,0.08547,85,82,n1347
84.67005,0.14690156,63,83,n1343
84.638,0.17895281,102,88,n1341
84.91044,0.20299125,95,89,n1349
85.21092,0.19898485,73,40,n1358
85.468666,0.20966859,71,41,n1364
85.1989,0.21100406,82,47,n1357
85.30307,0.1068375,56,48,n1361
85.439285,0.23904891,93,49,n1363
85.54078,0.13755327,81,50,n1365
85.8279,0.10817297,72,76,n1372
85.2817,0.128205,90,78,n1360
85.75312,0.18295921,54,79,n1370
85.16952,0.24038437,92,83,n1356
85.550125,0.128205,92,83,n1366
85.722404,0.213675,70,43,n1369
85.97614,0.23771344,79,45,n1375
85.68902,0.24706171,94,51,n1367
85.80921,0.12686953,83,52,n1371
85.96011,0.25373906,94,53,n1374
86.07363,0.14022422,85,54,n1376
86.09233,0.12152766,80,70,n1377
85.95344,0.26041642,94,76,n1373
86.23923,0.49946532,82,47,n1380
86.225876,0.22435875,96,55,n1379
86.34073,0.10950844,86,56,n1382
86.47294,0.26575828,92,57,n1385
86.479614,0.25908095,83,65,n1386
86.24323,0.038728595,70,67,n1381
86.342064,0.10817297,81,70,n1383
86.59447,0.14423062,81,70,n1387
86.4716,0.26709375,96,74,n1384
86.21653,0.23370703,97,76,n1378
86.75739,0.128205,96,36,n1391
86.88293,0.08146359,78,37,n1392
87.01514,0.080128126,82,38,n1394
87.138,0.046741407,74,39,n1396
86.75339,0.16025625,100,68,n1389
87.15937,0.06677344,81,68,n1397
87.031166,0.07612172,84,69,n1395
86.8856,0.06810891,79,70,n1393
86.75339,0.12553406,75,71,n1390
86.75205,0.1322114,91,76,n1388
87.70023,0.03205125,55,49,n1404
87.578705,0.10550203,75,50,n1403
87.44516,0.093482815,82,51,n1401
87.31027,0.16025625,102,52,n1399
88.37598,0.1535789,99,52,n1418
87.298256,0.18563016,96,67,n1398
87.4318,0.11351484,75,68,n1400
87.53864,0.08146359,78,69,n1402
87.84847,0.22569422,82,36,n1407
87.94329,0.13087593,79,37,n1412
88.08752,0.10950844,78,38,n1413
88.19703,0.049412344,74,39,n1415
87.88987,0.18429469,39,67,n1410
87.8271,0.24706171,104,68,n1406
88.22908,0.040064063,74,68,n1416
87.875175,0.19898485,49,69,n1408
88.100876,0.07612172,84,69,n1414
88.62571,0.078792654,82,69,n1421
87.93394,0.14022422,80,70,n1411
87.82577,0.24839719,98,76,n1405
88.76727,0.036057655,72,49,n1423
88.66845,0.093482815,77,50,n1422
88.524216,0.088140935,85,51,n1420
88.37464,0.15491438,99,67,n1417
88.508194,0.112179376,78,68,n1419
88.78597,0.03338672,74,70,n1424
88.92619,0.26709375,89,34,n1427
89.04238,0.15090796,66,35,n1430
89.165245,0.11485031,51,36,n1431
89.273415,0.058760624,76,37,n1433
88.91151,0.2817839,98,66,n1426
89.31615,0.038728595,66,66,n1434
89.19328,0.07478625,85,67,n1432
89.014336,0.17895281,78,68,n1429
88.910164,0.28311938,96,74,n1425
89.849,0.046741407,38,47,n1441
89.720795,0.097489215,77,48,n1440
89.580574,0.11351484,76,49,n1438
89.451035,0.15758531,97,50,n1436
89.44703,0.16159172,98,65,n1435
89.57657,0.12419859,78,66,n1437
89.70744,0.070779845,79,67,n1439
89.85568,0.040064063,69,68,n1442
89.98923,1.0470074,74,34,n1444
90.13212,0.90411234,47,35,n1449
90.26033,0.77590734,59,36,n1452
90.39254,0.64369595,74,37,n1456
90.00258,0.5235037,63,38,n1445
90.06134,0.6236639,60,39,n1447
90.264336,0.54887766,83,40,n1453
90.391205,0.5248392,76,41,n1455
90.00926,1.0269755,60,62,n1446
89.98389,0.5502131,85,68,n1443
90.108086,0.2697647,79,69,n1448
90.377846,0.23637797,90,69,n1454
90.25899,0.31116423,93,70,n1451
90.25632,0.5448713,89,74,n1450
90.526085,0.51014906,84,38,n1457
90.685005,0.35122827,62,39,n1466
90.81321,0.22302328,87,40,n1469
90.91604,0.120192185,42,41,n1472
90.528755,0.5074781,94,42,n1458
90.833244,0.20299125,82,43,n1470
90.534096,0.50213623,96,68,n1459
90.80119,0.2350425,89,74,n1467
90.54077,0.4954589,84,80,n1460
90.658295,0.24973266,90,81,n1465
90.90803,0.128205,88,81,n1471
90.809204,0.22702968,95,86,n1468
91.08431,0.20165578,77,36,n1477
91.23789,0.92681533,50,37,n1483
91.26727,1.0950844,31,38,n1485
91.07095,1.0470074,96,48,n1473
91.21118,1.0576912,86,49,n1482
91.24323,0.52617466,74,50,n1484
91.73468,0.12419859,83,51,n1495
91.85888,0.92013794,69,51,n1499
90.576836,0.45940125,48,78,n1462
91.121704,0.45940125,45,79,n1479
91.07229,0.36858937,110,80,n1476
91.44088,0.2644228,91,80,n1488
91.33004,0.49011704,87,81,n1487
91.18714,1.0283109,86,82,n1481
91.07095,2.5560873,86,83,n1474
91.07095,1.0323174,90,88,n1475
91.76941,0.6156511,55,50,n1497
91.58378,0.35523468,94,52,n1491
91.74003,1.1658642,88,62,n1496
91.58111,1.0323174,95,64,n1489
92.61342,1.0136207,98,64,n1519
91.58111,1.0363238,107,79,n1490
91.70531,0.39529875,84,80,n1494
91.82015,0.13621782,83,81,n1498
92.13532,1.4917186,74,36,n1507
92.28623,1.3408107,70,37,n1511
92.36235,1.2646888,71,38,n1513
92.30493,1.3221141,54,39,n1512
92.117966,0.3084933,94,48,n1506
92.268875,1.3581717,95,49,n1510
92.385056,0.52751017,72,50,n1515
92.77902,0.13354687,79,51,n1526
92.91257,0.7144758,74,51,n1532
92.1006,0.38327953,100,80,n1504
92.48388,0.26842922,92,80,n1518
92.36636,0.51549095,87,81,n1514
92.215454,0.79193294,89,82,n1509
92.10327,1.5237699,93,88,n1505
92.91257,0.7144758,61,50,n1531
92.61877,1.0082788,89,52,n1521
92.78703,0.84000987,72,61,n1527
92.90589,0.72115314,58,62,n1530
92.77502,0.8520291,79,63,n1525
92.61743,1.0096143,111,79,n1520
92.75231,0.874732,84,80,n1524
92.88185,0.7451916,87,81,n1529
93.007385,0.6196575,94,82,n1535
93.144936,0.4821042,88,32,n1538
93.425385,0.20165578,79,34,n1544
93.13826,0.48878157,99,44,n1536
93.27982,0.34722188,81,45,n1542
93.428055,0.19898485,87,46,n1545
93.152954,0.37927312,90,76,n1539
93.53223,0.09481828,85,76,n1546
93.420044,0.20699766,93,77,n1543
93.2678,0.3592411,96,78,n1541
93.139595,0.4874461,111,84,n1537
93.95824,0.17361094,80,46,n1557
93.69382,0.43803376,72,47,n1550
93.68581,0.44604656,71,48,n1549
93.952896,0.17895281,84,58,n1556
93.81401,0.31784156,82,59,n1552
92.93661,0.6904373,54,60,n1534
93.66844,0.46340767,96,60,n1547
93.67512,0.4567303,96,75,n1548
93.80332,0.3285253,90,76,n1551
93.920845,0.21100406,90,77,n1555
94.04905,0.08279906,87,78,n1558
94.678055,0.55288404,91,41,n1573
94.527145,0.70379204,78,42,n1570
94.37224,0.5902772,71,43,n1566
94.18928,0.24038437,80,44,n1561
94.672714,0.5582259,89,45,n1572
94.48708,0.7438561,80,46,n1569
94.368225,0.8627128,73,47,n1565
94.18394,0.04540594,72,48,n1559
94.254715,0.17494641,47,72,n1563
94.18661,0.24305531,90,78,n1560
94.30145,0.128205,82,79,n1564
94.559204,0.6717408,87,79,n1571
94.45904,0.77190095,88,80,n1568
94.44435,0.5301811,96,84,n1567
94.99857,0.23237157,50,38,n1586
94.97453,0.25641,89,39,n1582
94.80626,0.42467907,27,40,n1579
94.96251,0.26842922,89,43,n1581
94.79157,0.43936923,79,44,n1578
94.712776,0.5181619,110,78,n1574
94.97453,0.25641,106,84,n1583
94.71946,0.5114845,87,90,n1575
94.826294,0.27644202,99,91,n1580
95.10274,0.128205,97,91,n1587
94.97453,0.25641,107,96,n1584
95.267,0.26175186,77,36,n1590
95.55412,0.24171984,78,38,n1598
95.24563,0.28311938,95,43,n1588
95.3952,0.13354687,82,44,n1593
95.55012,0.24572624,90,45,n1597
95.68233,0.11351484,89,46,n1601
95.68233,0.11351484,85,88,n1602
95.271,0.25774547,101,91,n1592
95.67966,0.116185784,90,92,n1600
96.062935,0.24706171,98,93,n1610
96.32603,0.24305531,84,93,n1617
95.40588,0.12286312,93,94,n1595
95.81588,0.23771344,98,95,n1604
96.18847,0.12152766,96,95,n1613
96.32336,0.08680547,85,95,n1616
95.26833,0.26041642,108,100,n1591
95.54478,0.07211531,100,101,n1596
95.83991,0.213675,73,40,n1607
96.10434,0.20566219,72,41,n1612
95.817215,0.23637797,91,47,n1605
95.944084,0.10950844,80,48,n1609
96.0803,0.22970062,93,49,n1611
96.19115,0.11885672,87,50,n1614
94.752846,0.47809783,49,87,n1577
96.45557,0.11351484,65,88,n1621
96.5811,0.2350425,92,88,n1622
96.8522,0.20165578,102,88,n1630
95.92405,0.12954047,91,90,n1608
95.75712,0.040064063,19,91,n1603
96.35007,0.21901688,71,43,n1618
96.59846,0.21768141,70,45,n1625
96.31935,0.24973266,92,51,n1615
96.44622,0.12286312,85,52,n1620
96.59312,0.22302328,85,53,n1623
96.70263,0.11351484,85,54,n1627
96.75605,0.060096093,51,83,n1628
97.40909,0.0013354687,39,84,n1648
97.39974,0.03071578,46,85,n1647
97.09926,0.21100406,102,86,n1636
97.387726,0.0013354687,50,86,n1646
