onset_beat,duration_beat,pitch,id
135.25,0.25,47,n1315
135.5,0.25,56,n1307
135.75,0.25,57,n1308
135.0,0.25,59,n1314
135.0,0.5,80,n1306
136.5,0.25,38,n1332
136.25,0.25,43,n1331
136.0,0.25,55,n1330
136.0,0.25,58,n1318
136.25,0.25,59,n1319
136.5,0.25,59,n1321
136.75,0.25,60,n1322
136.25,0.25,62,n1320
136.75,0.25,63,n1323
137.5,0.25,38,n1336
137.25,0.25,43,n1335
137.0,0.25,55,n1334
137.0,0.25,60,n1324
137.25,0.25,61,n1325
137.5,0.25,61,n1327
137.75,0.25,62,n1328
137.25,0.25,64,n1326
137.75,0.25,65,n1329
138.5,0.25,38,n1352
138.25,0.25,43,n1351
138.0,0.25,55,n1350
138.0,0.25,62,n1338
138.25,0.25,63,n1339
138.5,0.25,63,n1341
138.75,0.25,64,n1342
138.25,0.25,66,n1340
138.75,0.25,67,n1343
139.5,0.25,38,n1356
139.25,0.25,43,n1355
139.0,0.25,55,n1354
139.0,0.25,64,n1344
139.25,0.25,65,n1345
139.5,0.25,65,n1347
139.75,0.25,66,n1348
139.25,0.25,68,n1346
139.75,0.25,69,n1349
140.5,0.25,38,n1379
140.25,0.25,45,n1378
140.75,0.25,50,n1380
140.0,0.25,57,n1377
140.75,0.25,68,n1367
140.25,0.25,69,n1363
140.5,0.25,69,n1365
140.75,0.25,71,n1368
140.25,0.25,72,n1364
140.5,0.25,72,n1366
140.0,0.5,73,n1358
140.5,0.5,73,n1359
141.5,0.25,38,n1383
141.25,0.25,45,n1382
141.0,0.25,57,n1381
141.75,0.25,66,n1375
141.25,0.25,67,n1371
141.5,0.25,67,n1373
141.0,0.25,68,n1369
141.75,0.25,69,n1376
141.25,0.25,70,n1372
141.5,0.25,70,n1374
141.0,0.25,71,n1370
141.0,0.5,73,n1360
141.5,0.5,73,n1361
142.5,0.25,38,n1407
142.25,0.25,45,n1406
142.0,0.25,57,n1405
142.75,0.25,64,n1395
142.25,0.25,65,n1391
142.5,0.25,65,n1393
142.0,0.25,66,n1389
142.75,0.25,67,n1396
142.25,0.25,68,n1392
142.0,0.25,69,n1390
142.0,0.5,73,n1385
142.5,0.5,73,n1386
143.5,0.25,38,n1411
143.25,0.25,45,n1410
143.0,0.25,57,n1409
143.75,0.25,62,n1403
143.25,0.25,66,n1400
143.5,0.25,66,n1402
143.0,0.5,73,n1387
143.5,0.5,74,n1388
144.5,0.25,41,n1427
144.25,0.25,46,n1426
144.0,0.25,58,n1425
144.0,0.25,61,n1413
144.25,0.25,62,n1414
144.5,0.25,62,n1416
144.75,0.25,63,n1417
144.25,0.25,65,n1415
144.75,0.25,66,n1418
145.5,0.25,41,n1431
145.25,0.25,46,n1430
145.0,0.25,58,n1429
145.0,0.25,63,n1419
145.25,0.25,64,n1420
145.5,0.25,64,n1422
145.75,0.25,65,n1423
145.25,0.25,67,n1421
145.75,0.25,68,n1424
146.5,0.25,41,n1447
146.25,0.25,46,n1446
146.0,0.25,58,n1445
146.0,0.25,65,n1433
146.25,0.25,66,n1434
146.5,0.25,66,n1436
146.75,0.25,67,n1437
146.25,0.25,69,n1435
146.75,0.25,70,n1438
147.5,0.25,41,n1451
147.25,0.25,46,n1450
147.0,0.25,58,n1449
147.0,0.25,67,n1439
147.25,0.25,68,n1440
147.5,0.25,68,n1442
147.75,0.25,69,n1443
147.25,0.25,71,n1441
147.75,0.25,72,n1444
148.5,0.25,41,n1474
148.25,0.25,48,n1473
148.75,0.25,53,n1475
148.0,0.25,60,n1472
148.75,0.25,71,n1462
148.25,0.25,72,n1458
148.5,0.25,72,n1460
148.75,0.25,74,n1463
148.25,0.25,75,n1459
148.5,0.25,75,n1461
148.0,0.5,76,n1453
148.5,0.5,76,n1454
149.5,0.25,41,n1478
149.25,0.25,48,n1477
149.0,0.25,60,n1476
149.75,0.25,69,n1470
149.25,0.25,70,n1466
149.5,0.25,70,n1468
149.0,0.25,71,n1464
149.75,0.25,72,n1471
149.25,0.25,73,n1467
149.5,0.25,73,n1469
149.0,0.25,74,n1465
149.0,0.5,76,n1455
149.5,0.5,76,n1456
150.5,0.25,41,n1502
150.0,0.25,60,n1500
150.75,0.25,67,n1490
150.5,0.25,68,n1488
150.0,0.25,69,n1484
150.75,0.25,70,n1491
150.25,0.25,71,n1487
150.0,0.5,76,n1480
150.5,0.5,76,n1481
151.5,0.25,41,n1506
151.75,0.25,53,n1507
151.0,0.25,60,n1504
151.75,0.25,65,n1498
151.75,0.25,68,n1499
151.25,0.25,69,n1495
151.5,0.25,69,n1497
151.0,0.5,76,n1482
151.5,0.5,77,n1483
152.0,0.5,24,n1537
152.5,0.5,26,n1538
152.0,0.25,31,n1529
152.25,0.25,32,n1530
152.5,0.25,33,n1531
152.75,0.25,34,n1532
152.75,0.25,88,n1519
153.75,0.25,88,n1528
154.5,0.5,88,n1542
155.0,0.5,88,n1543
153.25,0.25,90,n1524
152.0,0.25,91,n1513
152.75,0.25,92,n1520
152.5,0.25,93,n1518
153.5,0.25,93,n1511
152.25,0.25,94,n1516
153.0,0.5,95,n1510
152.0,0.5,100,n1508
152.5,0.5,101,n1509
153.0,0.5,28,n1539
153.5,0.5,29,n1540
153.0,0.25,35,n1533
153.25,0.25,36,n1534
153.5,0.25,37,n1535
153.75,0.25,38,n1536
153.0,0.25,91,n1522
153.75,0.25,95,n1512
154.0,0.5,31,n1569
154.5,0.5,33,n1570
154.0,0.25,39,n1561
154.25,0.25,40,n1562
154.5,0.25,41,n1563
154.75,0.25,42,n1564
155.0,0.25,83,n1554
154.75,0.25,84,n1552
154.25,0.25,86,n1548
154.0,0.5,93,n1541
155.5,0.5,31,n1572
155.0,0.5,35,n1571
155.0,0.25,43,n1565
155.25,0.25,44,n1566
155.75,0.25,44,n1568
155.5,0.25,45,n1567
155.5,0.25,77,n1557
155.0,0.25,79,n1553
155.25,0.25,82,n1556
155.75,0.25,82,n1560
155.5,0.5,86,n1544
156.5,0.5,38,n1603
156.0,0.25,43,n1594
156.25,0.25,44,n1595
156.5,0.25,45,n1596
156.75,0.25,46,n1597
156.75,0.25,76,n1584
156.0,0.25,79,n1578
156.75,0.25,80,n1585
157.5,0.25,81,n1576
158.0,0.5,81,n1606
156.25,0.25,82,n1581
156.0,0.25,83,n1579
156.0,0.5,88,n1573
156.5,0.5,89,n1574
157.0,0.5,40,n1604
157.5,0.5,41,n1605
157.0,0.25,47,n1598
157.25,0.25,48,n1599
157.5,0.25,49,n1600
157.75,0.25,50,n1601
157.75,0.25,76,n1593
157.25,0.25,78,n1589
157.0,0.25,79,n1587
157.0,0.5,83,n1575
157.75,0.25,83,n1577
158.0,0.5,43,n1634
158.5,0.5,45,n1635
158.0,0.25,51,n1626
158.25,0.25,52,n1627
158.5,0.25,53,n1628
158.75,0.25,54,n1629
158.25,0.25,70,n1612
158.5,0.5,76,n1607
159.0,0.5,47,n1636
159.0,0.25,55,n1630
159.25,0.25,56,n1631
159.5,0.25,57,n1632
159.5,0.25,65,n1622
159.0,0.25,67,n1618
159.25,0.25,70,n1621
159.75,0.25,70,n1625
159.5,0.5,74,n1609
159.0,0.5,76,n1608
160.0,0.25,36,n1658
160.25,0.25,37,n1659
160.5,0.25,38,n1660
160.75,0.25,39,n1661
160.0,0.25,68,n1638
160.75,0.25,68,n1645
160.5,0.25,69,n1643
160.25,0.25,70,n1641
160.0,0.25,71,n1639
160.0,0.5,76,n1654
161.75,0.25,49,n1665
161.5,0.25,50,n1664
161.25,0.25,51,n1663
161.0,0.25,52,n1662
163.0,0.5,52,n1684
161.0,0.25,67,n1647
161.25,0.25,68,n1649
161.5,0.25,69,n1651
162.0,0.25,36,n1686
162.25,0.25,37,n1687
162.5,0.25,38,n1688
162.75,0.25,39,n1689
162.25,0.25,67,n1668
162.0,0.25,68,n1666
162.75,0.25,68,n1673
162.5,0.25,69,n1671
163.5,0.25,69,n1679
164.0,0.25,69,n1695
162.25,0.25,70,n1669
162.0,0.5,76,n1682
163.75,0.25,49,n1693
163.5,0.25,50,n1692
163.25,0.25,51,n1691
163.0,0.25,67,n1675
163.25,0.25,68,n1677
163.75,0.25,70,n1681
164.0,0.25,34,n1714
164.25,0.25,35,n1715
164.5,0.25,36,n1716
164.75,0.25,37,n1717
164.0,0.25,66,n1694
164.75,0.25,66,n1701
164.5,0.25,67,n1699
164.25,0.25,68,n1697
164.0,0.5,74,n1710
165.75,0.25,47,n1721
165.5,0.25,48,n1720
165.25,0.25,49,n1719
165.0,0.25,50,n1718
165.0,0.25,65,n1703
165.25,0.25,66,n1705
165.5,0.25,67,n1707
165.75,0.25,68,n1709
166.0,0.25,34,n1736
166.25,0.25,35,n1738
166.5,0.25,36,n1740
166.75,0.25,37,n1742
166.0,0.25,38,n1737
166.25,0.25,39,n1739
166.5,0.25,40,n1741
166.75,0.25,41,n1743
166.0,0.25,62,n1722
166.0,0.25,68,n1723
166.25,0.25,69,n1724
166.75,0.25,69,n1727
166.5,0.25,70,n1725
166.5,0.25,74,n1726
167.0,0.25,38,n1744
167.25,0.25,39,n1746
167.5,0.25,40,n1748
167.75,0.25,41,n1750
167.0,0.25,42,n1745
167.25,0.25,43,n1747
167.0,0.25,68,n1728
167.5,0.25,74,n1732
167.0,0.25,80,n1730
167.25,0.25,81,n1731
167.75,0.25,81,n1735
167.5,0.25,86,n1734
168.0,0.25,36,n1772
168.25,0.25,37,n1774
168.5,0.25,38,n1776
168.0,0.25,48,n1773
168.25,0.25,49,n1775
168.5,0.25,50,n1777
168.75,0.25,51,n1779
169.25,0.25,51,n1782
168.5,0.25,78,n1756
168.25,0.25,79,n1754
168.0,0.25,80,n1752
168.75,0.25,80,n1759
168.5,0.25,81,n1757
168.25,0.25,82,n1755
168.0,0.25,83,n1753
168.0,0.5,88,n1768
169.5,0.25,50,n1784
169.0,0.25,52,n1780
169.5,0.25,62,n1785
169.0,0.25,64,n1781
171.0,0.25,64,n1817
169.0,0.25,79,n1761
169.25,0.25,80,n1763
169.5,0.25,81,n1765
170.0,0.25,36,n1808
170.25,0.25,37,n1810
170.5,0.25,38,n1812
170.75,0.25,39,n1814
170.0,0.25,48,n1809
170.25,0.25,49,n1811
170.5,0.25,50,n1813
170.75,0.25,51,n1815
171.25,0.25,51,n1818
170.0,0.25,80,n1788
170.75,0.25,80,n1795
170.5,0.25,81,n1793
170.25,0.25,82,n1791
170.0,0.5,88,n1804
171.5,0.25,50,n1820
171.0,0.25,52,n1816
171.75,0.25,61,n1823
171.5,0.25,62,n1821
171.25,0.25,63,n1819
171.0,0.25,79,n1797
171.25,0.25,80,n1799
171.5,0.25,81,n1801
171.75,0.25,82,n1803
172.0,0.25,32,n1844
172.5,0.25,34,n1848
172.0,0.25,44,n1845
172.25,0.25,45,n1847
172.5,0.25,46,n1849
172.0,0.25,76,n1824
172.75,0.25,76,n1831
172.5,0.25,77,n1829
172.25,0.25,78,n1827
172.0,0.5,84,n1840
173.5,0.25,46,n1856
173.25,0.25,47,n1854
173.0,0.25,48,n1852
173.5,0.25,58,n1857
173.25,0.25,59,n1855
173.0,0.25,60,n1853
173.0,0.5,60,n1842
173.0,0.25,75,n1833
173.25,0.25,76,n1835
173.5,0.25,77,n1837
173.75,0.25,78,n1839
174.75,0.25,41,n1880
174.5,0.25,42,n1878
174.25,0.25,43,n1876
174.0,0.25,44,n1874
174.75,0.25,45,n1881
174.5,0.25,46,n1879
174.25,0.25,47,n1877
174.0,0.25,48,n1875
174.0,0.25,72,n1860
174.0,0.25,78,n1861
174.25,0.25,79,n1862
174.75,0.25,79,n1865
174.5,0.25,80,n1863
174.5,0.25,84,n1864
175.5,0.25,38,n1886
175.25,0.25,39,n1884
175.0,0.25,40,n1882
175.25,0.25,43,n1885
175.0,0.25,44,n1883
175.0,0.25,78,n1866
175.5,0.25,84,n1870
175.0,0.25,90,n1868
175.25,0.25,91,n1869
175.75,0.25,91,n1873
175.5,0.25,96,n1872
176.0,0.5,36,n1919
176.5,0.5,38,n1920
176.0,0.25,43,n1911
176.25,0.25,44,n1912
176.5,0.25,45,n1913
176.75,0.25,46,n1914
176.75,0.25,88,n1901
176.0,0.25,91,n1895
176.75,0.25,92,n1902
177.5,0.25,93,n1893
178.0,0.5,93,n1923
176.25,0.25,94,n1898
176.0,0.25,95,n1896
177.0,0.5,95,n1892
177.75,0.25,95,n1894
176.0,0.5,100,n1890
176.5,0.5,101,n1891
177.0,0.5,40,n1921
177.5,0.5,41,n1922
177.0,0.25,47,n1915
177.25,0.25,48,n1916
177.5,0.25,49,n1917
177.75,0.25,50,n1918
177.0,0.25,87,n1903
177.75,0.25,88,n1910
178.5,0.5,88,n1924
179.0,0.5,88,n1925
177.25,0.25,90,n1906
177.0,0.25,91,n1904
178.0,0.5,43,n1951
178.5,0.5,45,n1952
178.0,0.25,51,n1943
178.25,0.25,52,n1944
178.5,0.25,53,n1945
178.75,0.25,54,n1946
179.0,0.25,83,n1936
178.75,0.25,84,n1934
178.5,0.25,85,n1932
178.25,0.25,86,n1930
179.5,0.5,86,n1926
180.0,0.25,43,n1979
182.0,0.5,43,n2023
179.0,0.5,47,n1953
179.0,0.25,55,n1947
179.25,0.25,56,n1948
179.75,0.25,56,n1950
179.5,0.25,57,n1949
179.5,0.25,77,n1939
179.0,0.25,79,n1935
179.25,0.25,82,n1938
179.75,0.25,82,n1942
180.0,0.5,36,n1987
180.5,0.5,38,n1988
180.25,0.25,44,n1980
180.5,0.25,45,n1981
180.75,0.25,46,n1982
180.0,0.25,79,n1955
180.75,0.25,80,n1965
181.5,0.25,81,n1975
182.0,0.25,81,n1993
180.25,0.25,82,n1959
180.0,0.25,83,n1956
180.25,0.25,88,n1960
180.5,0.25,89,n1963
181.0,0.5,40,n1989
181.5,0.5,41,n1990
181.0,0.25,47,n1983
181.25,0.25,48,n1984
181.5,0.25,49,n1985
181.75,0.25,50,n1986
181.25,0.25,78,n1971
181.0,0.25,79,n1968
181.0,0.25,83,n1969
181.25,0.25,83,n1972
181.75,0.25,83,n1978
182.5,0.5,45,n2024
182.0,0.25,51,n2015
182.25,0.25,52,n2016
182.5,0.25,53,n2017
182.75,0.25,54,n2018
182.25,0.25,70,n1994
182.75,0.25,72,n2001
182.5,0.25,76,n1999
182.75,0.25,76,n2002
183.0,0.5,47,n2025
183.0,0.25,55,n2019
183.25,0.25,56,n2020
183.75,0.25,56,n2022
183.5,0.25,57,n2021
183.5,0.25,65,n2009
183.0,0.25,67,n2003
184.0,0.25,67,n2032
183.25,0.25,70,n2007
183.75,0.25,70,n2013
183.5,0.25,74,n2011
183.75,0.25,74,n2014
183.0,0.25,76,n2005
184.0,0.5,76,n2027
184.0,0.5,36,n2056
184.5,0.5,38,n2057
184.0,0.25,43,n2048
184.25,0.25,44,n2049
184.5,0.25,45,n2050
184.75,0.25,46,n2051
184.75,0.25,64,n2038
184.75,0.25,68,n2039
185.5,0.25,69,n2030
186.0,0.5,69,n2060
184.25,0.25,70,n2035
184.0,0.25,71,n2033
184.5,0.5,77,n2028
185.0,0.5,40,n2058
185.5,0.5,41,n2059
185.0,0.25,47,n2052
185.25,0.25,48,n2053
185.5,0.25,49,n2054
185.75,0.25,50,n2055
185.25,0.25,66,n2043
185.0,0.5,71,n2029
185.75,0.25,71,n2031
186.0,0.5,43,n2087
186.5,0.5,45,n2088
186.0,0.25,51,n2079
186.25,0.25,52,n2080
186.5,0.25,53,n2081
186.75,0.25,54,n2082
186.5,0.25,57,n2068
186.75,0.25,60,n2071
186.5,0.25,61,n2069
186.5,0.5,64,n2061
187.5,0.5,43,n2090
187.0,0.5,47,n2089
187.5,0.25,53,n2085
187.25,0.25,54,n2084
187.0,0.25,55,n2083
187.5,0.25,57,n2076
187.25,0.25,58,n2075
187.75,0.25,58,n2078
187.5,0.5,62,n2063
187.0,0.5,64,n2062
188.0,0.25,36,n2109
188.0,0.25,43,n2110
188.25,0.25,44,n2111
188.75,0.25,47,n2113
188.5,0.25,48,n2112
188.75,0.25,50,n2098
188.5,0.25,53,n2097
188.75,0.25,54,n2099
188.0,0.25,55,n2091
188.25,0.25,58,n2095
188.0,0.25,59,n2092
188.0,0.25,64,n2093
189.0,0.25,36,n2114
189.25,0.25,47,n2116
189.75,0.25,47,n2118
189.5,0.25,48,n2117
189.5,0.25,53,n2106
189.75,0.25,54,n2108
189.25,0.25,59,n2104
189.0,0.25,60,n2101
189.0,0.25,65,n2102
190.0,0.25,36,n2134
190.0,0.25,43,n2135
190.25,0.25,44,n2136
190.75,0.25,47,n2138
190.5,0.25,48,n2137
190.75,0.25,50,n2126
190.5,0.25,53,n2125
190.75,0.25,54,n2127
190.0,0.25,55,n2119
190.25,0.25,58,n2123
190.0,0.25,59,n2120
190.0,0.25,64,n2121
191.0,0.25,36,n2139
191.75,0.25,37,n2143
191.0,0.25,43,n2140
191.25,0.25,44,n2141
191.75,0.25,49,n2144
194.0,0.25,54,n2167
191.0,0.25,55,n2128
191.0,0.25,59,n2129
191.5,0.5,63,n2133
191.0,0.25,64,n2130
192.25,0.25,38,n2154
192.75,0.25,38,n2157
192.0,0.25,39,n2145
192.5,0.25,50,n2147
194.0,0.25,51,n2166
193.25,0.25,38,n2160
193.75,0.25,38,n2163
193.0,0.25,50,n2149
193.25,0.25,50,n2161
193.5,0.25,50,n2151
193.75,0.25,50,n2164
194.25,0.25,50,n2177
194.25,0.25,38,n2176
194.75,0.25,38,n2179
194.0,0.25,48,n2165
194.5,0.25,50,n2169
194.75,0.25,50,n2180
195.25,0.25,38,n2182
195.75,0.25,38,n2185
195.0,0.25,50,n2171
195.25,0.25,50,n2183
195.5,0.25,50,n2173
195.75,0.25,50,n2186
196.0,0.25,38,n2187
196.25,0.25,38,n2196
196.5,0.25,38,n2189
196.75,0.25,38,n2199
196.25,0.25,50,n2197
196.75,0.25,50,n2200
197.0,0.25,38,n2191
197.25,0.25,38,n2202
197.5,0.25,38,n2193
197.75,0.25,38,n2205
197.25,0.25,50,n2203
197.75,0.25,50,n2206
198.25,0.25,38,n2217
198.75,0.25,38,n2220
198.0,0.25,50,n2207
198.25,0.25,50,n2218
198.5,0.25,50,n2209
198.75,0.25,50,n2221
199.25,0.25,38,n2223
199.75,0.25,38,n2226
199.5,0.25,49,n2213
199.0,0.25,50,n2211
199.25,0.25,50,n2224
199.75,0.25,50,n2227
199.5,0.25,51,n2214
200.25,0.25,38,n2241
200.75,0.25,38,n2244
200.0,0.25,48,n2228
200.5,0.25,48,n2231
200.25,0.25,50,n2242
200.75,0.25,50,n2245
200.0,0.25,52,n2229
200.5,0.25,52,n2232
201.25,0.25,38,n2247
201.75,0.25,38,n2250
201.0,0.25,48,n2234
201.5,0.25,48,n2237
201.25,0.25,50,n2248
201.75,0.25,50,n2251
201.0,0.25,52,n2235
201.5,0.25,52,n2238
202.25,0.25,38,n2265
202.75,0.25,38,n2268
202.0,0.25,48,n2252
202.5,0.25,48,n2255
202.25,0.25,50,n2266
202.75,0.25,50,n2269
202.0,0.25,52,n2253
202.5,0.25,52,n2256
203.25,0.25,38,n2271
203.75,0.25,38,n2274
203.0,0.25,48,n2258
203.5,0.25,48,n2261
203.25,0.25,50,n2272
203.75,0.25,50,n2275
203.0,0.25,52,n2259
203.5,0.25,52,n2262
204.25,0.25,38,n2293
204.75,0.25,38,n2296
204.0,0.25,48,n2276
204.5,0.25,48,n2280
204.25,0.25,50,n2294
204.75,0.25,50,n2297
204.0,0.25,52,n2277
204.5,0.25,52,n2281
204.0,0.25,55,n2278
204.5,0.25,55,n2282
205.25,0.25,38,n2299
205.75,0.25,38,n2302
205.0,0.25,48,n2284
205.5,0.25,48,n2288
205.25,0.25,50,n2300
205.75,0.25,50,n2303
205.0,0.25,52,n2285
205.5,0.25,52,n2289
205.0,0.25,55,n2286
205.5,0.25,55,n2290
206.25,0.25,38,n2317
206.75,0.25,38,n2320
206.0,0.25,48,n2304
206.5,0.25,48,n2307
206.25,0.25,50,n2318
206.75,0.25,50,n2321
206.0,0.25,52,n2305
206.5,0.25,52,n2308
206.0,0.25,55,n2306
206.5,0.25,55,n2309
207.25,0.25,38,n2323
207.75,0.25,38,n2326
207.0,0.25,48,n2310
207.25,0.25,50,n2324
207.5,0.25,50,n2313
207.75,0.25,50,n2327
207.0,0.25,52,n2311
207.75,0.25,52,n2315
207.5,0.25,53,n2314
207.0,0.25,55,n2312
208.25,0.25,38,n2337
208.75,0.25,38,n2340
208.0,0.25,50,n2328
208.25,0.25,50,n2338
208.5,0.25,50,n2330
208.75,0.25,50,n2341
209.25,0.25,38,n2343
209.75,0.25,38,n2346
209.0,0.25,50,n2332
209.25,0.25,50,n2344
209.5,0.25,50,n2334
209.75,0.25,50,n2347
210.25,0.25,38,n2357
210.75,0.25,38,n2360
210.0,0.25,50,n2348
210.25,0.25,50,n2358
210.5,0.25,50,n2350
210.75,0.25,50,n2361
211.25,0.25,38,n2363
211.75,0.25,38,n2366
211.0,0.25,50,n2352
211.25,0.25,50,n2364
211.5,0.25,50,n2354
211.75,0.25,50,n2367
212.25,0.25,38,n2377
212.75,0.25,38,n2380
212.0,0.25,50,n2368
212.25,0.25,50,n2378
212.5,0.25,50,n2370
212.75,0.25,50,n2381
213.25,0.25,38,n2383
213.75,0.25,38,n2386
213.0,0.25,50,n2372
213.25,0.25,50,n2384
213.5,0.25,50,n2374
213.75,0.25,50,n2387
214.25,0.25,38,n2397
214.75,0.25,38,n2400
214.0,0.25,50,n2388
214.25,0.25,50,n2398
214.5,0.25,50,n2390
214.75,0.25,50,n2401
215.25,0.25,38,n2403
215.75,0.25,38,n2406
215.0,0.25,50,n2392
215.25,0.25,50,n2404
215.5,0.25,50,n2394
215.75,0.25,50,n2407
216.5,0.5,38,n2413
216.0,0.5,50,n2408
216.5,0.5,50,n2414
217.5,0.5,38,n2416
217.0,0.5,50,n2410
217.5,0.5,50,n2417
218.5,0.5,38,n2422
218.0,0.5,50,n2418
218.5,0.5,50,n2423
219.5,0.25,43,n2425
219.75,0.25,46,n2426
220.5,0.25,46,n2436
220.0,0.25,50,n2434
220.25,0.25,50,n2435
220.75,0.25,50,n2437
220.5,0.25,51,n2428
220.75,0.25,54,n2429
221.5,0.25,54,n2432
221.0,0.25,43,n2438
221.0,0.25,58,n2430
221.25,0.25,58,n2431
221.75,0.25,58,n2433
221.5,0.25,59,n2440
221.75,0.25,62,n2441
222.0,0.25,51,n2442
222.25,0.25,51,n2443
222.5,0.25,62,n2452
222.0,0.25,66,n2450
222.25,0.25,66,n2451
222.75,0.25,66,n2453
222.5,0.25,67,n2444
222.75,0.25,70,n2445
223.5,0.25,55,n2456
223.75,0.25,58,n2457
223.0,0.25,59,n2454
223.25,0.25,59,n2455
223.5,0.25,70,n2448
223.0,0.25,74,n2446
223.25,0.25,74,n2447
223.75,0.25,74,n2449
224.5,0.25,58,n2468
224.0,0.25,62,n2466
224.25,0.25,62,n2467
224.75,0.25,62,n2469
224.5,0.25,63,n2460
224.75,0.25,66,n2461
224.0,0.25,67,n2458
224.25,0.25,67,n2459
225.5,0.25,51,n2472
225.75,0.25,54,n2473
225.0,0.25,55,n2470
225.25,0.25,55,n2471
225.5,0.25,66,n2464
225.0,0.25,70,n2462
225.25,0.25,70,n2463
225.75,0.25,70,n2465
226.5,0.25,54,n2484
226.0,0.25,58,n2482
226.25,0.25,58,n2483
226.75,0.25,58,n2485
226.5,0.25,59,n2476
226.75,0.25,62,n2477
226.0,0.25,63,n2474
226.25,0.25,63,n2475
227.5,0.25,47,n2488
227.75,0.25,50,n2489
227.0,0.25,51,n2486
227.25,0.25,51,n2487
227.5,0.25,62,n2480
227.0,0.25,66,n2478
227.25,0.25,66,n2479
227.75,0.25,66,n2481
228.5,0.25,50,n2500
228.0,0.25,54,n2498
228.25,0.25,54,n2499
228.75,0.25,54,n2501
228.5,0.25,55,n2492
228.75,0.25,58,n2493
228.0,0.25,59,n2490
228.25,0.25,59,n2491
229.0,0.25,47,n2502
229.25,0.25,47,n2503
229.5,0.25,58,n2496
229.0,0.25,62,n2494
229.25,0.25,62,n2495
229.75,0.25,62,n2497
229.5,0.25,63,n2504
229.75,0.25,66,n2505
230.0,0.25,55,n2506
230.5,0.25,66,n2516
230.0,0.25,70,n2514
230.25,0.25,70,n2515
230.75,0.25,70,n2517
230.5,0.25,71,n2508
230.75,0.25,74,n2509
231.5,0.25,59,n2520
231.75,0.25,62,n2521
231.0,0.25,63,n2518
231.25,0.25,63,n2519
231.5,0.25,74,n2512
231.0,0.25,78,n2510
231.25,0.25,78,n2511
231.75,0.25,78,n2513
232.5,0.25,62,n2532
232.0,0.25,66,n2530
232.25,0.25,66,n2531
232.75,0.25,66,n2533
232.5,0.25,67,n2524
232.75,0.25,70,n2525
232.0,0.25,71,n2522
232.25,0.25,71,n2523
233.5,0.25,55,n2536
233.75,0.25,58,n2537
233.0,0.25,59,n2534
233.25,0.25,59,n2535
233.5,0.25,70,n2528
233.0,0.25,74,n2526
233.25,0.25,74,n2527
233.75,0.25,74,n2529
234.5,0.25,58,n2548
234.0,0.25,62,n2546
234.25,0.25,62,n2547
234.75,0.25,62,n2549
234.5,0.25,63,n2540
234.75,0.25,66,n2541
234.0,0.25,67,n2538
234.25,0.25,67,n2539
235.0,0.25,55,n2550
235.25,0.25,55,n2551
235.5,0.25,55,n2552
235.75,0.25,62,n2554
235.5,0.25,66,n2553
235.5,0.25,67,n2544
235.0,0.25,70,n2542
235.25,0.25,70,n2543
235.75,0.25,70,n2545
236.0,0.25,55,n2563
236.5,0.25,55,n2566
236.75,0.25,60,n2568
236.25,0.25,61,n2565
236.5,0.25,64,n2567
236.0,0.25,65,n2564
236.5,0.25,70,n2557
236.0,0.25,74,n2555
236.25,0.25,74,n2556
236.75,0.25,74,n2558
237.0,0.25,55,n2569
237.5,0.25,55,n2572
237.75,0.25,58,n2574
237.25,0.25,59,n2571
237.5,0.25,62,n2573
237.0,0.25,63,n2570
237.0,0.25,67,n2559
237.25,0.25,67,n2560
237.5,0.25,67,n2561
237.75,0.25,70,n2562
238.0,0.25,55,n2583
238.5,0.25,55,n2586
238.75,0.25,59,n2588
238.25,0.25,60,n2585
238.5,0.25,63,n2587
238.0,0.25,64,n2584
238.5,0.25,70,n2577
238.0,0.25,74,n2575
238.25,0.25,74,n2576
238.75,0.25,74,n2578
239.0,0.25,55,n2589
239.75,0.25,57,n2594
239.25,0.25,58,n2591
239.0,0.25,62,n2590
239.0,0.25,67,n2579
239.25,0.25,67,n2580
239.5,0.25,67,n2581
239.75,0.25,70,n2582
240.0,0.25,45,n2602
240.0,0.25,55,n2603
240.25,0.25,57,n2604
240.75,0.25,57,n2606
240.5,0.25,61,n2605
240.0,0.25,74,n2595
240.25,0.25,74,n2596
240.5,0.5,79,n2597
241.0,0.25,53,n2608
241.25,0.25,59,n2609
241.75,0.25,61,n2611
241.0,0.25,73,n2598
241.75,0.25,80,n2601
241.25,0.25,81,n2599
241.5,0.25,81,n2600
242.0,0.25,62,n2636
242.25,0.25,63,n2637
242.5,0.25,64,n2638
242.75,0.25,65,n2639
242.75,0.25,78,n2619
242.25,0.25,79,n2613
242.0,0.25,80,n2612
242.5,0.25,82,n2617
242.25,0.25,86,n2615
242.5,0.25,86,n2618
242.75,0.25,86,n2621
243.0,0.25,66,n2640
243.25,0.25,67,n2641
243.5,0.25,67,n2634
243.75,0.25,70,n2635
243.75,0.25,76,n2631
243.25,0.25,77,n2625
243.5,0.25,77,n2628
243.0,0.25,86,n2624
243.25,0.25,86,n2627
243.5,0.25,86,n2630
243.75,0.25,86,n2633
244.0,0.25,55,n2653
244.5,0.25,55,n2656
244.75,0.25,61,n2658
244.25,0.25,62,n2655
244.5,0.25,65,n2657
244.0,0.25,66,n2654
244.5,0.25,70,n2647
244.0,0.25,74,n2645
