onset_beat,duration_beat,pitch,id
178.0625,0.33333334,62,n1221
178.39583,0.33333334,62,n1249
178.0625,0.33333334,65,n1222
178.39583,0.33333334,65,n1224
178.72917,0.33333334,65,n1251
178.39583,0.33333334,69,n1225
178.72917,0.33333334,69,n1227
178.0625,0.33333334,70,n1223
178.39583,0.33333334,74,n1226
178.72917,0.33333334,74,n1228
178.72917,0.33333334,77,n1229
179.5625,2.5,36,n1266
179.5625,2.5,43,n1267
179.0625,1.5,55,n1252
179.0625,1.5,64,n1253
179.0625,1.5,70,n1230
179.0625,1.5,74,n1231
179.0625,1.5,81,n1232
180.5625,0.5,50,n1256
180.5625,0.5,55,n1257
180.5625,0.5,62,n1237
180.5625,0.5,65,n1238
180.5625,0.5,70,n1239
181.0625,0.5,53,n1258
181.5625,0.5,57,n1260
181.0625,0.5,58,n1259
181.5625,0.5,58,n1261
181.0625,0.5,62,n1240
181.5625,0.5,62,n1262
181.0625,0.5,65,n1241
181.5625,0.5,65,n1244
181.0625,0.5,69,n1242
181.5625,0.5,69,n1245
181.0625,0.5,74,n1243
181.5625,0.5,74,n1246
181.5625,0.5,77,n1247
182.5625,1.0,36,n1306
182.5625,1.0,43,n1307
182.0625,1.5,55,n1293
182.0625,1.5,58,n1294
182.0625,1.5,64,n1295
182.0625,1.5,69,n1270
182.0625,1.5,70,n1271
182.0625,1.5,74,n1272
182.0625,1.5,81,n1273
183.5625,0.5,58,n1299
183.5625,0.5,60,n1308
183.5625,0.5,64,n1300
183.5625,0.5,69,n1278
183.5625,0.5,72,n1288
183.5625,0.5,76,n1279
183.5625,0.5,81,n1280
184.0625,1.0,53,n1301
184.5625,0.5,57,n1310
184.0625,0.5,58,n1309
184.0625,1.0,60,n1302
184.0625,1.0,65,n1281
184.5625,0.5,69,n1290
184.0625,0.5,70,n1289
184.0625,1.0,72,n1282
184.0625,1.0,77,n1283
185.5625,0.5,53,n1303
185.5625,0.5,55,n1312
185.0625,0.5,56,n1311
185.5625,0.5,59,n1304
185.5625,0.5,63,n1285
185.5625,0.5,67,n1292
185.0625,0.5,68,n1291
185.5625,0.5,71,n1286
185.5625,0.5,75,n1287
186.0625,1.0,48,n1327
186.5625,0.5,52,n1334
186.0625,0.5,53,n1333
186.0625,1.0,55,n1328
186.0625,1.0,60,n1313
186.5625,0.5,64,n1322
186.0625,0.5,65,n1321
186.0625,1.0,67,n1314
186.0625,1.0,72,n1315
187.5625,0.5,48,n1329
187.5625,0.5,50,n1336
187.0625,0.5,51,n1335
187.5625,0.5,54,n1330
187.5625,0.5,58,n1316
187.5625,0.5,62,n1324
187.0625,0.5,63,n1323
187.5625,0.5,70,n1318
188.0625,3.0,38,n1337
188.0625,3.0,50,n1338
188.0625,1.0,55,n1331
188.0625,2.0,60,n1325
188.0625,2.0,62,n1326
188.0625,1.0,67,n1319
189.0625,1.0,52,n1332
189.0625,1.0,64,n1320
190.0625,1.0,54,n1347
190.0625,1.0,60,n1339
190.0625,1.0,62,n1340
190.0625,1.0,66,n1341
191.0625,1.0,31,n1351
191.0625,1.0,43,n1352
191.0625,1.0,55,n1348
191.0625,1.0,58,n1342
191.0625,1.0,62,n1343
191.0625,1.0,67,n1344
191.5625,0.5,79,n1345
192.5625,1.0,79,n1358
194.1875,0.125,79,n1354
193.5625,1.0,79,n1360
192.0625,0.5,82,n1366
192.5625,1.0,82,n1359
193.5625,1.0,82,n1361
192.5625,0.5,84,n1367
193.0625,0.5,86,n1368
193.5625,1.5,89,n1369
194.0625,1.0,74,n1373
194.5625,1.0,79,n1362
195.5625,1.0,79,n1364
194.3125,0.125,82,n1355
194.4375,0.125,89,n1356
194.5625,0.5,91,n1375
195.0625,1.0,74,n1374
195.5625,1.0,82,n1365
195.5625,0.5,86,n1372
195.0625,0.5,88,n1371
195.5625,0.5,89,n1376
195.5625,0.5,91,n1377
196.39583,0.33333334,67,n1405
196.0625,0.33333334,72,n1404
196.72917,0.33333334,72,n1406
196.5625,1.0,79,n1399
196.5625,1.0,82,n1400
196.5625,0.5,84,n1402
196.0625,0.5,88,n1401
197.5625,1.0,55,n1408
197.0625,0.083333336,62,n1378
197.5625,1.0,62,n1409
198.5625,1.0,62,n1411
199.5625,1.0,62,n1413
197.14583,0.083333336,69,n1379
197.22917,0.083333336,74,n1380
197.3125,0.083333336,77,n1381
197.39583,0.083333336,81,n1382
197.0625,0.5,86,n1403
197.47917,0.083333336,86,n1383
197.5625,0.125,93,n1384
198.5625,1.0,55,n1410
198.0625,0.5,57,n1385
198.0625,0.5,60,n1386
199.0625,0.5,60,n1392
200.0625,0.33333334,60,n1415
198.0625,0.5,65,n1387
198.5625,0.5,65,n1389
199.0625,0.5,65,n1393
198.5625,0.5,69,n1390
199.5625,1.0,55,n1412
199.0625,0.5,57,n1391
199.5625,0.5,57,n1395
200.5625,0.5,55,n1440
200.0625,0.33333334,57,n1414
200.39583,0.33333334,60,n1417
200.5625,0.5,60,n1441
200.0625,0.33333334,65,n1416
200.39583,0.33333334,65,n1418
200.72917,0.33333334,65,n1420
200.39583,0.33333334,69,n1419
200.72917,0.33333334,69,n1421
200.72917,0.33333334,74,n1422
201.5625,1.5,43,n1452
201.0625,1.5,50,n1442
201.0625,1.5,59,n1443
201.0625,1.5,65,n1423
201.0625,1.5,69,n1424
201.0625,1.5,76,n1425
202.5625,0.5,57,n1429
202.5625,0.5,60,n1430
202.5625,0.5,65,n1431
203.0625,0.5,55,n1447
203.5625,0.5,55,n1449
203.5625,0.5,60,n1450
203.0625,0.5,62,n1448
203.0625,0.5,65,n1433
203.5625,0.5,65,n1435
203.0625,0.5,69,n1434
203.5625,0.5,69,n1436
203.5625,0.5,74,n1437
204.5625,0.5,43,n1481
204.0625,1.5,50,n1472
204.0625,1.5,59,n1473
204.0625,1.5,65,n1454
204.0625,1.5,69,n1455
204.0625,1.5,76,n1456
205.5625,0.5,55,n1476
206.0625,1.0,55,n1479
205.5625,0.5,59,n1477
205.5625,0.5,65,n1460
205.5625,0.5,69,n1461
205.5625,0.5,76,n1462
206.0625,1.0,48,n1478
206.5625,0.5,65,n1464
206.5625,0.5,67,n1465
206.0625,2.0,72,n1463
207.5625,0.5,72,n1471
207.5625,0.5,64,n1468
210.0625,1.0,67,n1508
207.0625,0.5,77,n1466
207.0625,0.5,79,n1467
208.0625,0.5,63,n1504
209.0625,0.5,72,n1506
208.5625,0.5,74,n1505
208.0625,0.5,75,n1496
208.5625,1.0,75,n1489
208.5625,0.5,77,n1497
209.5625,0.5,70,n1507
209.5625,1.0,72,n1490
209.5625,1.0,75,n1491
209.0625,0.5,79,n1498
209.5625,1.5,82,n1499
210.2625,1.1,72,n1485
210.3625,1.1,75,n1486
210.4625,0.1,82,n1487
210.5625,1.0,84,n1510
211.5625,0.5,67,n1502
211.0625,0.5,69,n1509
211.5625,1.0,72,n1494
211.5625,1.0,75,n1495
211.5625,0.5,79,n1503
211.0625,0.5,81,n1501
211.5625,0.5,82,n1511
211.5625,0.5,84,n1512
212.39583,0.33333334,60,n1541
212.0625,0.33333334,65,n1540
212.72917,0.33333334,65,n1542
212.5625,0.5,72,n1514
212.5625,0.5,75,n1515
212.5625,0.5,77,n1538
212.0625,0.5,81,n1537
213.5625,2.0,36,n1548
213.5625,2.0,43,n1549
213.0625,0.083333336,55,n1516
215.5625,0.5,55,n1547
213.14583,0.083333336,62,n1517
214.0625,0.5,62,n1523
214.5625,0.5,62,n1545
215.0625,0.5,62,n1529
215.5625,0.5,62,n1533
216.0625,0.33333334,62,n1554
213.22917,0.083333336,67,n1518
213.3125,0.083333336,70,n1519
214.0625,0.5,70,n1525
215.0625,0.5,70,n1531
216.0625,0.33333334,70,n1556
213.39583,0.083333336,74,n1520
213.0625,1.0,79,n1539
213.47917,0.083333336,79,n1521
213.5625,0.5,86,n1522
214.0625,0.5,58,n1544
214.0625,0.5,65,n1524
214.5625,0.5,65,n1526
215.0625,0.5,65,n1530
214.5625,0.5,69,n1527
214.5625,0.5,74,n1528
215.5625,1.5,36,n1552
215.5625,1.5,43,n1553
215.0625,0.5,58,n1546
215.5625,0.5,67,n1534
216.0625,0.33333334,58,n1581
216.72917,0.33333334,58,n1583
216.39583,0.33333334,62,n1582
216.0625,0.33333334,65,n1555
216.39583,0.33333334,65,n1557
216.72917,0.33333334,65,n1584
216.39583,0.33333334,69,n1558
216.72917,0.33333334,69,n1560
216.39583,0.33333334,74,n1559
216.72917,0.33333334,74,n1561
216.72917,0.33333334,77,n1562
217.5625,2.5,36,n1599
217.5625,2.5,43,n1600
217.0625,1.5,55,n1585
217.0625,1.5,64,n1586
217.0625,1.5,70,n1563
217.0625,1.5,74,n1564
217.0625,1.5,81,n1565
218.5625,0.5,50,n1589
218.5625,0.5,55,n1590
218.5625,0.5,62,n1570
218.5625,0.5,65,n1571
218.5625,0.5,70,n1572
219.0625,0.5,53,n1591
219.5625,0.5,57,n1593
219.0625,0.5,58,n1592
219.5625,0.5,58,n1594
219.0625,0.5,62,n1573
219.5625,0.5,62,n1595
219.0625,0.5,65,n1574
219.5625,0.5,65,n1577
219.0625,0.5,69,n1575
219.5625,0.5,69,n1578
219.0625,0.5,74,n1576
219.5625,0.5,74,n1579
219.5625,0.5,77,n1580
220.5625,1.0,36,n1638
220.5625,1.0,43,n1639
220.0625,1.5,55,n1625
220.0625,1.5,58,n1626
220.0625,1.5,64,n1627
220.0625,1.5,69,n1603
220.0625,1.5,70,n1604
220.0625,1.5,74,n1605
220.0625,1.5,81,n1606
221.5625,0.5,58,n1631
221.5625,0.5,60,n1640
221.5625,0.5,64,n1632
221.5625,0.5,69,n1611
221.5625,0.5,72,n1620
221.5625,0.5,76,n1612
221.5625,0.5,81,n1613
222.0625,1.0,53,n1633
222.5625,0.5,57,n1642
222.0625,0.5,58,n1641
222.0625,1.0,60,n1645
222.0625,1.5,65,n1614
222.5625,0.5,69,n1622
222.0625,0.5,70,n1621
222.0625,1.5,72,n1615
222.0625,1.5,77,n1616
223.5625,0.5,53,n1635
223.5625,0.5,55,n1644
223.0625,0.5,56,n1643
223.5625,0.5,59,n1636
223.5625,0.5,63,n1617
223.5625,0.5,67,n1624
223.0625,0.5,68,n1623
223.5625,0.5,71,n1618
223.5625,0.5,75,n1619
224.0625,1.5,48,n1661
224.5625,0.5,52,n1668
224.0625,0.5,53,n1667
224.0625,1.5,55,n1662
226.0625,1.0,55,n1665
224.0625,1.5,60,n1646
224.5625,0.5,64,n1656
224.0625,0.5,65,n1655
224.0625,1.5,67,n1647
224.0625,1.5,72,n1648
225.5625,0.5,48,n1663
225.5625,0.5,50,n1670
225.0625,0.5,51,n1669
225.5625,0.5,54,n1664
225.5625,0.5,58,n1649
225.5625,0.5,62,n1658
225.0625,0.5,63,n1657
225.5625,0.5,66,n1650
225.5625,0.5,70,n1651
226.0625,3.0,38,n1671
226.0625,3.0,50,n1672
226.0625,2.0,60,n1659
226.0625,2.0,62,n1660
226.0625,1.0,67,n1653
227.0625,1.0,52,n1666
227.0625,1.0,64,n1654
228.0625,1.0,54,n1679
228.0625,1.0,60,n1673
228.0625,1.0,62,n1674
228.0625,1.0,66,n1675
229.0625,1.0,31,n1683
229.0625,1.0,43,n1684
229.0625,1.0,55,n1680
229.0625,1.0,58,n1676
229.0625,1.0,62,n1677
229.0625,1.0,67,n1678
230.0625,1.0,43,n1706
230.0625,1.0,50,n1707
230.0625,1.0,59,n1708
230.0625,0.25,62,n1690
230.3125,0.25,71,n1691
231.3125,0.25,71,n1695
230.8125,0.25,71,n1693
233.3125,0.25,71,n1703
230.5625,0.25,74,n1692
231.5625,0.25,74,n1696
230.0625,2.5,79,n1685
231.0625,1.0,59,n1712
231.0625,0.25,62,n1694
231.8125,0.25,71,n1697
232.0625,1.0,36,n1709
232.0625,1.0,43,n1710
232.0625,1.0,52,n1711
232.0625,0.25,64,n1698
232.3125,0.25,71,n1699
232.8125,0.25,71,n1701
232.5625,0.25,76,n1700
232.5625,0.5,81,n1687
233.0625,1.0,59,n1714
233.8125,0.25,71,n1705
233.5625,0.25,76,n1704
233.0625,0.5,78,n1688
234.0625,1.0,38,n1738
234.0625,1.0,47,n1739
234.0625,1.0,54,n1740
234.0625,0.25,59,n1722
234.3125,0.25,66,n1723
234.8125,0.25,66,n1725
234.5625,0.25,71,n1724
234.0625,1.0,74,n1716
235.0625,1.0,59,n1744
235.0625,1.0,66,n1745
235.8125,0.25,66,n1729
235.5625,0.25,71,n1728
235.0625,0.5,76,n1717
236.5625,0.25,76,n1732
235.5625,0.5,78,n1718
236.0625,1.0,40,n1741
236.0625,1.0,47,n1742
236.0625,1.0,55,n1743
236.3125,0.25,71,n1731
236.8125,0.25,71,n1733
236.0625,0.5,78,n1719
237.0625,1.0,59,n1746
238.0625,1.0,64,n1772
237.3125,0.25,71,n1735
237.8125,0.25,71,n1737
237.0625,1.0,76,n1721
237.5625,0.25,76,n1736
238.0625,1.0,48,n1770
238.0625,1.0,55,n1771
239.0625,0.25,71,n1757
240.0625,0.25,71,n1761
238.3125,0.25,72,n1754
238.8125,0.25,72,n1756
238.5625,0.25,76,n1755
238.0625,2.5,83,n1748
239.0625,1.0,64,n1773
239.0625,1.0,72,n1774
239.3125,0.25,72,n1758
239.8125,0.25,72,n1760
240.3125,0.25,72,n1762
240.8125,0.25,72,n1764
239.5625,0.25,76,n1759
240.0625,1.0,45,n1775
240.0625,1.0,52,n1776
240.0625,1.0,60,n1777
240.5625,0.5,84,n1750
241.0625,1.0,64,n1778
241.3125,0.25,72,n1767
241.8125,0.25,72,n1769
241.5625,0.25,76,n1768
241.5625,0.5,79,n1752
241.0625,0.5,81,n1751
242.0625,1.0,47,n1806
242.0625,1.0,54,n1807
242.0625,1.0,62,n1808
242.0625,0.25,66,n1790
243.0625,1.0,66,n1810
244.0625,0.25,66,n1798
242.3125,0.25,71,n1791
242.8125,0.25,71,n1793
242.5625,0.25,74,n1792
242.0625,1.0,78,n1781
243.0625,1.0,62,n1809
243.0625,0.25,67,n1794
243.5625,0.5,69,n1784
243.3125,0.25,71,n1795
243.8125,0.25,71,n1797
243.5625,0.25,74,n1796
243.0625,0.5,79,n1783
243.5625,1.0,81,n1785
244.0625,1.0,43,n1812
244.0625,1.0,50,n1813
244.0625,1.0,59,n1814
244.3125,0.25,71,n1799
244.8125,0.25,71,n1801
244.5625,0.5,83,n1787
245.0625,1.0,62,n1815
245.0625,1.0,66,n1816
245.0625,0.25,67,n1802
245.3125,0.25,71,n1803
245.8125,0.25,71,n1805
245.5625,0.25,74,n1804
245.5625,0.5,78,n1789
245.0625,0.5,79,n1788
246.0625,1.0,45,n1844
246.0625,1.0,52,n1845
246.0625,1.0,60,n1846
246.0625,0.25,64,n1828
246.3125,0.25,71,n1829
246.8125,0.25,71,n1831
246.5625,0.25,72,n1830
246.0625,1.0,76,n1819
247.0625,1.0,60,n1847
247.0625,1.0,64,n1848
247.0625,0.25,66,n1832
247.5625,0.5,67,n1822
247.0625,1.0,69,n1849
247.3125,0.25,71,n1833
247.8125,0.25,71,n1835
247.5625,0.25,72,n1834
247.0625,0.5,78,n1821
247.5625,1.0,79,n1823
248.0625,1.0,42,n1850
248.0625,1.0,48,n1851
248.0625,1.0,57,n1852
248.0625,0.25,64,n1836
248.3125,0.25,69,n1837
248.8125,0.25,69,n1839
248.5625,0.25,72,n1838
248.5625,0.5,81,n1825
249.0625,1.0,60,n1853
249.0625,1.0,64,n1854
249.0625,0.25,66,n1840
249.0625,1.0,69,n1855
249.3125,0.25,69,n1841
249.8125,0.25,69,n1843
249.5625,0.25,72,n1842
249.5625,0.5,76,n1827
249.0625,0.5,78,n1826
250.0625,1.0,47,n1877
250.0625,1.0,54,n1878
250.0625,1.0,62,n1879
250.0625,0.25,66,n1860
250.3125,0.25,71,n1861
250.8125,0.25,71,n1863
250.5625,0.25,74,n1862
250.0625,2.0,78,n1856
251.0625,1.0,59,n1880
251.0625,0.25,62,n1864
251.0625,1.0,66,n1881
251.3125,0.25,71,n1865
251.8125,0.25,71,n1867
251.5625,0.25,74,n1866
252.0625,1.0,42,n1883
252.8125,0.25,60,n1872
252.3125,0.25,64,n1870
252.5625,0.25,64,n1871
252.0625,0.25,69,n1868
252.5625,0.5,69,n1857
252.0625,0.25,72,n1869
253.0625,0.5,47,n1884
253.5625,0.5,50,n1885
253.3125,0.25,59,n1874
253.5625,0.25,60,n1875
253.0625,0.25,62,n1873
253.5625,0.5,64,n1859
253.0625,0.5,66,n1858
254.06667,3.0,47,n1902
254.0625,0.5,59,n1886
254.0625,0.5,62,n1887
254.0625,0.5,66,n1888
255.0625,2.0,71,n1890
257.0625,1.0,71,n1892
257.77707,0.07083333,71,n1898
255.0625,2.0,83,n1891
257.0625,1.0,83,n1893
257.99167,2.5708334,83,n1901
256.06668,1.0,35,n1903
257.5625,0.07083333,59,n1895
257.63333,0.07083333,60,n1896
257.70624,0.07083333,64,n1897
257.84793,0.07083333,72,n1899
257.91876,0.07083333,76,n1900
258.125,2.0,45,n1928
258.125,2.0,52,n1929
258.125,2.5,71,n1907
258.625,0.5,72,n1918
258.625,0.5,76,n1919
259.125,0.5,60,n1920
259.125,0.5,64,n1921
259.625,0.5,72,n1922
259.625,0.5,76,n1923
260.625,0.5,57,n1932
260.125,0.5,59,n1931
260.625,0.5,67,n1936
260.625,0.5,69,n1911
260.625,0.5,76,n1924
260.625,0.5,79,n1925
260.625,0.5,81,n1912
261.625,0.5,59,n1934
261.125,0.5,62,n1933
261.625,0.5,64,n1938
261.625,0.5,71,n1915
261.625,0.5,72,n1926
261.125,0.5,74,n1913
261.625,0.5,76,n1927
261.625,0.5,83,n1916
261.125,0.5,86,n1914
262.625,1.5,38,n1960
262.625,1.5,45,n1961
262.625,1.5,54,n1948
262.125,1.0,59,n1964
262.625,1.5,60,n1949
262.625,1.5,64,n1950
262.125,1.0,71,n1939
262.125,1.0,83,n1940
263.125,1.0,54,n1965
263.625,1.0,60,n1968
263.625,1.0,64,n1969
263.125,1.0,69,n1941
263.625,1.0,72,n1956
263.625,1.0,76,n1957
263.125,1.0,81,n1942
264.125,1.0,59,n1966
264.625,1.0,60,n1970
264.625,1.0,64,n1971
264.125,1.0,67,n1943
264.625,1.0,72,n1958
264.625,1.0,76,n1959
264.125,1.0,79,n1944
265.125,1.0,57,n1967
265.625,1.0,60,n1972
265.625,0.5,64,n1973
265.125,1.0,69,n1945
265.625,1.0,72,n1954
265.625,0.5,76,n1955
265.125,1.0,81,n1946
266.125,2.0,55,n2001
266.625,1.0,59,n2007
266.125,2.5,64,n1974
266.625,1.0,71,n1986
266.125,0.5,76,n1985
266.625,1.0,76,n1987
267.625,1.0,59,n2009
267.625,1.0,71,n1988
267.625,1.0,76,n1989
268.625,0.5,38,n1995
268.125,0.5,40,n1993
268.625,1.0,48,n2002
268.625,0.5,50,n1996
268.125,0.5,52,n1994
270.125,1.0,52,n2032
268.625,0.5,62,n1978
268.625,1.0,72,n1990
268.625,0.5,74,n1979
269.625,0.5,42,n1999
269.125,0.5,43,n1997
269.625,0.5,48,n2003
269.625,0.5,50,n2004
269.625,0.5,54,n2000
269.125,0.5,55,n1998
269.625,0.5,66,n1982
269.125,0.5,67,n1980
269.625,0.5,72,n1991
269.625,0.5,74,n1992
269.625,0.5,78,n1983
269.125,0.5,79,n1981
270.125,1.0,40,n2031
270.125,0.5,47,n2042
270.625,0.5,47,n2044
270.625,0.5,59,n2023
270.125,1.0,64,n2011
270.125,0.5,71,n2021
270.125,1.0,76,n2012
271.125,0.5,50,n2045
271.625,0.5,52,n2046
271.125,0.5,62,n2024
271.625,0.5,64,n2025
271.125,1.0,71,n2013
272.125,1.0,40,n2033
272.125,1.0,47,n2034
272.125,0.5,54,n2047
273.125,1.0,54,n2040
274.625,2.0833333,54,n2054
272.125,1.0,56,n2014
272.125,1.0,62,n2015
272.125,0.5,66,n2026
272.125,1.0,74,n2016
272.125,1.0,83,n2017
273.125,1.0,38,n2038
273.125,1.0,45,n2039
273.79166,0.33333334,57,n2051
273.45834,0.33333334,59,n2050
273.125,0.33333334,60,n2049
273.125,1.0,64,n2041
273.79166,0.33333334,69,n2030
273.45834,0.33333334,71,n2029
273.125,0.33333334,72,n2028
273.125,1.0,76,n2018
273.125,1.0,81,n2019
273.125,1.0,86,n2020
274.125,4.5,31,n2052
274.125,4.5,43,n2053
274.70834,2.0833333,59,n2055
274.79166,2.0833333,66,n2056
274.875,4.0833335,71,n2057
274.95834,4.0833335,78,n2058
275.04166,4.0833335,83,n2059
275.125,4.0,86,n2066
277.125,1.0,40,n2078
277.125,1.0,52,n2079
277.125,1.0,64,n2068
279.125,2.0,31,n2088
278.125,1.0,38,n2080
279.125,0.0,43,n2087
278.125,1.0,50,n2081
279.125,2.0,50,n2091
279.125,2.0,55,n2092
278.125,1.0,62,n2069
279.125,2.0,62,n2093
279.125,2.0,74,n2082
279.125,2.0,79,n2083
279.125,2.0,86,n2084
