onset_beat,duration_beat,pitch,id
174.0625,0.5,72,n1278
174.0625,0.5,76,n1279
174.0625,0.25,80,n1263
174.0625,0.25,84,n1264
174.8125,0.25,86,n1268
174.5625,0.25,88,n1267
174.3125,0.25,90,n1266
174.0625,0.25,92,n1265
175.8125,0.25,78,n1272
175.5625,0.25,80,n1271
175.0625,0.25,84,n1269
176.8125,0.25,70,n1276
176.5625,0.25,72,n1275
176.3125,0.25,74,n1274
176.0625,0.25,76,n1273
177.8125,0.25,62,n1286
177.5625,0.25,64,n1285
177.3125,0.25,66,n1284
177.0625,0.25,68,n1283
178.8125,0.25,54,n1290
178.5625,0.25,56,n1289
178.3125,0.25,58,n1288
178.0625,0.25,60,n1287
179.8125,0.25,46,n1294
179.5625,0.25,48,n1293
179.3125,0.25,50,n1292
179.0625,0.25,52,n1291
180.0625,0.25,44,n1295
180.5625,0.25,44,n1297
180.3125,0.25,46,n1296
180.8125,0.25,46,n1298
181.0625,0.25,44,n1299
181.5625,0.25,44,n1301
181.3125,0.25,46,n1300
181.8125,0.25,46,n1302
182.0625,0.25,44,n1303
182.5625,0.25,44,n1305
182.3125,0.25,46,n1304
182.8125,0.25,46,n1306
183.0625,0.25,44,n1308
183.5625,0.25,44,n1310
183.3125,0.25,46,n1309
183.8125,0.25,46,n1311
184.0625,0.25,44,n1312
184.5625,0.25,44,n1314
184.3125,0.25,46,n1313
184.8125,0.25,46,n1315
185.0625,0.25,44,n1316
185.5625,0.25,44,n1318
185.3125,0.25,46,n1317
185.8125,0.25,46,n1319
186.0625,1.0,38,n1333
186.0625,0.25,44,n1321
186.5625,0.25,44,n1323
186.3125,0.25,46,n1322
186.8125,0.25,46,n1324
187.0625,0.5,38,n1334
187.5625,0.5,38,n1335
187.0625,0.25,44,n1325
187.5625,0.25,44,n1327
187.3125,0.25,46,n1326
187.8125,0.25,46,n1328
188.5625,0.5,34,n1337
188.0625,0.5,38,n1336
188.0625,0.25,44,n1329
188.5625,0.25,44,n1331
188.3125,0.25,46,n1330
188.8125,0.25,46,n1332
189.0625,0.5,37,n1350
189.5625,0.5,37,n1351
189.0625,0.25,44,n1338
189.5625,0.25,44,n1340
189.3125,0.25,46,n1339
189.8125,0.25,46,n1341
190.0625,0.5,37,n1352
190.5625,0.5,37,n1353
190.0625,0.25,44,n1342
190.5625,0.25,44,n1344
190.3125,0.25,46,n1343
190.8125,0.25,46,n1345
191.0625,0.5,37,n1354
191.5625,0.5,38,n1355
191.0625,0.25,44,n1346
191.5625,0.25,44,n1348
191.3125,0.25,46,n1347
191.8125,0.25,46,n1349
192.0625,1.0,39,n1368
192.0625,0.25,44,n1356
192.5625,0.25,44,n1358
192.3125,0.25,46,n1357
192.8125,0.25,46,n1359
193.0625,0.5,39,n1369
193.5625,0.5,39,n1370
193.0625,0.25,44,n1360
193.5625,0.25,44,n1362
193.3125,0.25,46,n1361
193.8125,0.25,46,n1363
194.5625,0.5,35,n1372
194.0625,0.5,39,n1371
194.0625,0.25,44,n1364
194.5625,0.25,44,n1366
194.3125,0.25,46,n1365
194.8125,0.25,46,n1367
195.0625,0.5,38,n1385
195.5625,0.5,38,n1386
195.0625,0.25,44,n1373
195.5625,0.25,44,n1375
195.3125,0.25,46,n1374
195.8125,0.25,46,n1376
196.0625,0.5,38,n1387
196.5625,0.5,38,n1388
196.0625,0.25,44,n1377
196.5625,0.25,44,n1379
196.3125,0.25,46,n1378
196.8125,0.25,46,n1380
197.0625,0.5,38,n1389
197.5625,0.5,39,n1390
197.5625,0.25,45,n1383
198.0625,1.0,40,n1403
198.0625,0.25,46,n1391
198.5625,0.25,46,n1393
198.3125,0.25,48,n1392
198.8125,0.25,48,n1394
199.0625,0.5,40,n1404
199.5625,0.5,40,n1405
199.0625,0.25,46,n1395
199.5625,0.25,46,n1397
199.3125,0.25,48,n1396
200.5625,0.5,37,n1407
200.0625,0.5,41,n1406
200.0625,0.25,47,n1399
200.5625,0.25,47,n1401
200.3125,0.25,49,n1400
200.8125,0.25,49,n1402
201.0625,1.0,42,n1420
201.0625,0.25,48,n1408
201.5625,0.25,48,n1410
201.3125,0.25,50,n1409
201.8125,0.25,50,n1411
202.0625,0.5,42,n1421
202.5625,0.5,42,n1422
202.0625,0.25,48,n1412
202.5625,0.25,48,n1414
202.3125,0.25,50,n1413
203.0625,0.5,43,n1423
203.0625,0.25,49,n1416
203.5625,0.25,49,n1418
203.3125,0.25,51,n1417
203.8125,0.25,51,n1419
204.0625,0.5,44,n1437
204.0625,0.25,50,n1425
204.5625,0.25,50,n1427
204.5625,0.5,56,n1438
205.5625,0.5,45,n1440
205.0625,0.25,51,n1429
205.5625,0.25,51,n1431
205.8125,0.25,53,n1432
205.0625,0.5,57,n1439
206.0625,0.5,46,n1441
206.0625,0.25,52,n1433
206.5625,0.25,52,n1435
206.3125,0.25,54,n1434
206.5625,0.5,58,n1442
207.5625,0.5,47,n1456
207.0625,0.25,53,n1443
207.5625,0.25,53,n1445
207.3125,0.25,55,n1444
207.8125,0.25,55,n1446
207.0625,0.5,59,n1455
208.0625,0.5,48,n1457
208.0625,0.25,54,n1447
208.5625,0.25,54,n1449
208.3125,0.25,56,n1448
208.5625,0.5,60,n1458
209.5625,0.5,49,n1460
209.0625,0.25,55,n1451
209.5625,0.25,55,n1453
209.3125,0.25,57,n1452
209.8125,0.25,57,n1454
209.0625,0.5,61,n1459
210.0625,0.5,50,n1473
210.0625,0.25,56,n1461
210.5625,0.25,56,n1463
210.3125,0.25,58,n1462
210.8125,0.25,58,n1464
210.5625,0.5,62,n1474
211.5625,0.5,51,n1476
211.0625,0.25,57,n1465
211.5625,0.25,57,n1467
211.3125,0.25,59,n1466
211.8125,0.25,59,n1468
211.0625,0.5,63,n1475
212.0625,0.5,52,n1477
212.0625,0.25,58,n1469
212.5625,0.25,58,n1471
212.3125,0.25,60,n1470
212.8125,0.25,60,n1472
212.5625,0.5,64,n1478
213.5625,0.5,53,n1492
213.0625,0.25,59,n1479
213.5625,0.25,59,n1481
213.3125,0.25,61,n1480
213.8125,0.25,61,n1482
213.0625,0.5,65,n1491
214.0625,0.5,54,n1493
214.0625,0.25,60,n1483
214.3125,0.25,62,n1484
214.5625,0.5,66,n1494
215.5625,0.5,55,n1496
215.0625,0.25,61,n1487
215.5625,0.25,61,n1489
215.3125,0.25,63,n1488
215.0625,0.5,67,n1495
216.0625,2.0,56,n1506
216.0625,0.25,62,n1497
216.5625,0.25,62,n1499
216.3125,0.25,64,n1498
216.8125,0.25,64,n1500
216.0625,2.0,68,n1507
217.0625,0.25,62,n1501
217.5625,0.25,62,n1503
217.3125,0.25,64,n1502
217.8125,0.25,64,n1504
218.0625,4.0,68,n1512
218.0625,0.25,74,n1508
218.5625,0.25,74,n1510
218.3125,0.25,76,n1509
218.8125,0.25,76,n1511
218.0625,2.0,80,n1505
219.0625,0.25,74,n1516
219.5625,0.25,74,n1518
219.3125,0.25,76,n1517
219.8125,0.25,76,n1519
220.0625,0.25,74,n1520
220.5625,0.25,74,n1522
220.3125,0.25,76,n1521
220.8125,0.25,76,n1523
220.0625,3.0,80,n1514
220.0625,3.0,92,n1515
221.0625,0.25,74,n1524
221.5625,0.25,74,n1526
221.3125,0.25,76,n1525
221.8125,0.25,76,n1527
222.0625,6.0,68,n1545
222.0625,0.25,74,n1533
222.5625,0.25,74,n1535
222.3125,0.25,76,n1534
222.8125,0.25,76,n1536
223.0625,0.25,74,n1537
223.5625,0.25,74,n1539
223.3125,0.25,76,n1538
223.8125,0.25,76,n1540
224.0625,0.25,74,n1541
224.5625,0.25,74,n1543
224.3125,0.25,76,n1542
224.8125,0.25,76,n1544
225.0625,0.25,74,n1547
225.5625,0.25,74,n1549
225.3125,0.25,76,n1548
225.8125,0.25,76,n1550
226.0625,0.25,74,n1551
226.5625,0.25,74,n1553
226.3125,0.25,76,n1552
226.8125,0.25,76,n1554
227.0625,0.25,74,n1555
227.5625,0.25,74,n1557
227.3125,0.25,76,n1556
227.8125,0.25,76,n1558
228.0625,6.0,68,n1575
228.0625,0.25,74,n1563
228.5625,0.25,74,n1565
228.3125,0.25,76,n1564
228.8125,0.25,76,n1566
228.0625,1.0,80,n1560
229.0625,0.25,74,n1567
229.5625,0.25,74,n1569
229.3125,0.25,76,n1568
229.8125,0.25,76,n1570
229.0625,1.0,82,n1561
230.0625,0.25,74,n1571
230.5625,0.25,74,n1573
230.3125,0.25,76,n1572
230.8125,0.25,76,n1574
230.0625,1.0,84,n1562
231.0625,0.25,74,n1580
231.5625,0.25,74,n1582
231.3125,0.25,76,n1581
231.8125,0.25,76,n1583
231.0625,3.0,80,n1593
231.0625,1.0,86,n1577
231.0625,2.0,92,n1576
232.0625,0.25,74,n1584
232.5625,0.25,74,n1586
232.3125,0.25,76,n1585
232.8125,0.25,76,n1587
232.0625,1.0,82,n1578
233.0625,0.25,74,n1588
233.5625,0.25,74,n1590
233.3125,0.25,76,n1589
233.8125,0.25,76,n1591
233.0625,1.0,84,n1579
234.0625,6.0,68,n1609
234.0625,0.25,74,n1597
234.5625,0.25,74,n1599
234.3125,0.25,76,n1598
234.8125,0.25,76,n1600
234.0625,1.0,80,n1594
235.0625,0.25,74,n1601
235.5625,0.25,74,n1603
235.3125,0.25,76,n1602
235.8125,0.25,76,n1604
235.0625,1.0,82,n1595
236.0625,0.25,74,n1605
236.5625,0.25,74,n1607
236.3125,0.25,76,n1606
236.8125,0.25,76,n1608
236.0625,1.0,84,n1596
237.0625,0.25,74,n1614
237.5625,0.25,74,n1616
237.3125,0.25,76,n1615
237.8125,0.25,76,n1617
237.0625,3.0,80,n1627
237.0625,1.0,86,n1611
237.0625,2.0,92,n1610
238.0625,0.25,74,n1618
238.5625,0.25,74,n1620
238.3125,0.25,76,n1619
238.8125,0.25,76,n1621
238.0625,1.0,82,n1612
239.0625,0.25,74,n1622
239.5625,0.25,74,n1624
239.3125,0.25,76,n1623
239.8125,0.25,76,n1625
239.0625,1.0,84,n1613
240.0625,6.0,68,n1649
240.0625,0.25,74,n1637
240.5625,0.25,74,n1639
240.3125,0.25,76,n1638
240.8125,0.25,76,n1640
241.0625,0.25,74,n1641
241.5625,0.25,74,n1643
241.3125,0.25,76,n1642
241.8125,0.25,76,n1644
241.72917,0.33333334,90,n1633
241.0625,0.33333334,96,n1629
241.39583,0.33333334,96,n1631
241.0625,0.33333334,100,n1630
242.0625,0.25,74,n1645
242.5625,0.25,74,n1647
242.3125,0.25,76,n1646
242.8125,0.25,76,n1648
242.0625,1.0,94,n1635
242.0625,1.0,98,n1636
243.0625,0.25,74,n1659
244.0625,0.25,74,n1663
244.5625,0.25,74,n1665
245.0625,0.25,74,n1667
243.8125,0.25,76,n1662
243.72917,0.33333334,78,n1654
244.0625,1.0,82,n1656
243.0625,0.33333334,84,n1650
243.39583,0.33333334,84,n1652
243.0625,0.33333334,88,n1651
244.3125,0.25,76,n1664
244.8125,0.25,76,n1666
244.0625,1.0,86,n1657
245.5625,0.25,74,n1669
245.3125,0.25,76,n1668
245.8125,0.25,76,n1670
246.0625,6.0,68,n1694
246.0625,0.25,74,n1682
246.5625,0.25,74,n1684
246.3125,0.25,76,n1683
246.8125,0.25,76,n1685
247.0625,0.25,74,n1686
247.5625,0.25,74,n1688
247.3125,0.25,76,n1687
247.8125,0.25,76,n1689
247.72917,0.33333334,90,n1678
247.0625,0.33333334,96,n1674
247.39583,0.33333334,96,n1676
247.0625,0.33333334,100,n1675
248.0625,0.25,74,n1690
248.5625,0.25,74,n1692
248.3125,0.25,76,n1691
248.8125,0.25,76,n1693
248.0625,1.0,94,n1680
248.0625,1.0,98,n1681
249.0625,0.25,74,n1704
249.5625,0.25,74,n1706
249.3125,0.25,76,n1705
249.8125,0.25,76,n1707
249.72917,0.33333334,78,n1699
250.0625,1.0,82,n1701
249.0625,0.33333334,84,n1695
249.39583,0.33333334,84,n1697
249.0625,0.33333334,88,n1696
250.0625,0.25,74,n1708
250.5625,0.25,74,n1710
250.3125,0.25,76,n1709
250.8125,0.25,76,n1711
250.0625,1.0,86,n1702
251.0625,0.25,74,n1712
251.5625,0.25,74,n1714
251.3125,0.25,76,n1713
251.8125,0.25,76,n1715
252.0625,6.0,68,n1733
252.0625,0.25,74,n1721
252.5625,0.25,74,n1723
252.3125,0.25,76,n1722
252.8125,0.25,76,n1724
252.0625,1.0,80,n1718
253.0625,0.25,74,n1725
253.5625,0.25,74,n1727
253.3125,0.25,76,n1726
253.8125,0.25,76,n1728
253.0625,1.0,82,n1719
254.0625,0.25,74,n1729
254.5625,0.25,74,n1731
254.3125,0.25,76,n1730
254.8125,0.25,76,n1732
254.0625,1.0,84,n1720
255.0625,0.25,74,n1739
255.5625,0.25,74,n1741
255.3125,0.25,76,n1740
255.8125,0.25,76,n1742
255.0625,3.0,78,n1738
255.0625,1.0,86,n1735
255.0625,3.0,92,n1734
256.0625,0.25,74,n1743
256.5625,0.25,74,n1745
256.3125,0.25,76,n1744
256.8125,0.25,76,n1746
256.0625,1.0,82,n1736
257.0625,0.25,74,n1747
257.5625,0.25,74,n1749
257.3125,0.25,76,n1748
257.8125,0.25,76,n1750
257.0625,1.0,84,n1737
258.0625,6.0,68,n1767
258.0625,0.25,74,n1755
258.5625,0.25,74,n1757
258.3125,0.25,76,n1756
258.8125,0.25,76,n1758
258.0625,1.0,80,n1752
259.0625,0.25,74,n1759
259.5625,0.25,74,n1761
259.3125,0.25,76,n1760
259.8125,0.25,76,n1762
259.0625,1.0,82,n1753
260.0625,0.25,74,n1763
260.5625,0.25,74,n1765
260.3125,0.25,76,n1764
260.8125,0.25,76,n1766
260.0625,1.0,84,n1754
261.0625,0.25,74,n1773
261.5625,0.25,74,n1775
261.3125,0.25,76,n1774
261.8125,0.25,76,n1776
261.0625,3.0,78,n1772
261.0625,3.0,80,n1786
261.0625,1.0,86,n1769
261.0625,3.0,92,n1768
262.0625,0.25,74,n1777
262.5625,0.25,74,n1779
262.3125,0.25,76,n1778
262.8125,0.25,76,n1780
262.0625,1.0,82,n1770
263.0625,0.25,74,n1781
263.5625,0.25,74,n1783
263.3125,0.25,76,n1782
263.8125,0.25,76,n1784
263.0625,1.0,84,n1771
264.0625,6.0,68,n1809
264.0625,0.25,74,n1797
264.5625,0.25,74,n1799
264.3125,0.25,76,n1798
264.8125,0.25,76,n1800
265.0625,0.25,74,n1801
265.5625,0.25,74,n1803
265.3125,0.25,76,n1802
265.8125,0.25,76,n1804
265.39584,0.33333334,94,n1790
265.72916,0.33333334,96,n1791
265.0625,0.33333334,98,n1788
265.72916,0.33333334,100,n1792
265.0625,0.33333334,102,n1789
266.5625,0.25,74,n1807
266.8125,0.25,76,n1808
266.0625,0.33333334,92,n1793
266.39584,0.33333334,94,n1794
266.39584,0.33333334,98,n1795
267.0625,0.25,74,n1820
267.5625,0.25,74,n1822
267.3125,0.25,76,n1821
267.0625,3.0,80,n1833
268.5625,0.25,74,n1826
268.3125,0.25,76,n1825
268.8125,0.25,76,n1827
268.39584,0.33333334,82,n1813
268.72916,0.33333334,84,n1814
268.0625,0.33333334,86,n1811
268.72916,0.33333334,88,n1815
268.0625,0.33333334,90,n1812
269.0625,0.25,74,n1828
269.5625,0.25,74,n1830
269.3125,0.25,76,n1829
269.8125,0.25,76,n1831
269.72916,0.33333334,78,n1819
269.0625,0.33333334,80,n1816
269.39584,0.33333334,82,n1817
269.39584,0.33333334,86,n1818
270.0625,6.0,68,n1856
270.0625,0.25,74,n1844
270.5625,0.25,74,n1846
270.3125,0.25,76,n1845
270.8125,0.25,76,n1847
271.0625,0.25,74,n1848
272.0625,0.25,74,n1852
271.8125,0.25,76,n1851
271.39584,0.33333334,94,n1837
271.72916,0.33333334,96,n1838
271.0625,0.33333334,98,n1835
271.72916,0.33333334,100,n1839
271.0625,0.33333334,102,n1836
272.5625,0.25,74,n1854
272.3125,0.25,76,n1853
272.8125,0.25,76,n1855
273.3125,0.25,76,n1868
274.3125,0.25,76,n1872
274.8125,0.25,76,n1874
272.72916,0.33333334,90,n1843
272.0625,0.33333334,92,n1840
272.39584,0.33333334,94,n1841
272.39584,0.33333334,98,n1842
273.0625,0.25,74,n1867
273.5625,0.25,74,n1869
274.5625,0.25,74,n1873
273.0625,3.0,80,n1880
274.39584,0.33333334,82,n1860
274.72916,0.33333334,84,n1861
274.0625,0.33333334,86,n1858
274.72916,0.33333334,88,n1862
274.0625,0.33333334,90,n1859
275.5625,0.25,74,n1877
275.8125,0.25,76,n1878
275.72916,0.33333334,78,n1866
275.0625,0.33333334,80,n1863
275.39584,0.33333334,82,n1864
275.39584,0.33333334,86,n1865
276.3125,0.25,66,n1882
276.8125,0.25,66,n1884
277.5625,0.25,66,n1887
276.0625,1.0,68,n1893
276.5625,0.25,68,n1883
277.3125,0.25,64,n1886
277.8125,0.25,64,n1888
278.0625,0.25,64,n1889
277.0625,0.25,66,n1885
277.0625,1.0,70,n1894
278.8125,0.25,62,n1892
278.5625,0.25,64,n1891
278.0625,1.0,72,n1895
279.3125,0.25,60,n1897
279.8125,0.25,60,n1899
279.0625,0.25,62,n1896
279.5625,0.25,62,n1898
279.0625,1.0,74,n1908
280.3125,0.25,58,n1901
280.8125,0.25,58,n1903
280.0625,0.25,60,n1900
280.5625,0.25,60,n1902
280.0625,1.0,70,n1909
281.3125,0.25,56,n1905
281.8125,0.25,56,n1907
281.0625,0.25,58,n1904
281.5625,0.25,58,n1906
281.0625,1.0,72,n1910
282.3125,0.25,54,n1912
282.8125,0.25,54,n1914
282.0625,0.25,56,n1911
282.5625,0.25,56,n1913
282.0625,1.0,68,n1923
283.3125,0.25,52,n1916
283.8125,0.25,52,n1918
283.0625,0.25,54,n1915
283.5625,0.25,54,n1917
283.0625,1.0,70,n1924
284.3125,0.25,50,n1920
284.8125,0.25,50,n1922
284.0625,0.25,52,n1919
284.5625,0.25,52,n1921
284.0625,1.0,72,n1925
285.3125,0.25,48,n1927
285.8125,0.25,48,n1929
285.0625,0.25,50,n1926
285.5625,0.25,50,n1928
285.0625,1.0,74,n1938
286.3125,0.25,46,n1931
286.8125,0.25,46,n1933
286.0625,0.25,48,n1930
286.5625,0.25,48,n1932
286.0625,1.0,70,n1939
287.3125,0.25,44,n1935
287.8125,0.25,44,n1937
287.0625,0.25,46,n1934
287.5625,0.25,46,n1936
287.0625,1.0,72,n1940
288.3125,0.25,42,n1942
288.8125,0.25,42,n1944
288.0625,0.25,44,n1941
288.5625,0.25,44,n1943
288.0625,1.0,68,n1953
289.3125,0.25,40,n1946
289.8125,0.25,40,n1948
289.0625,0.25,42,n1945
289.5625,0.25,42,n1947
289.0625,1.0,70,n1954
290.3125,0.25,38,n1950
290.8125,0.25,38,n1952
290.0625,0.25,40,n1949
290.5625,0.25,40,n1951
290.0625,1.0,72,n1955
291.3125,0.25,36,n1958
292.5625,0.25,36,n1963
291.8125,0.25,36,n1960
291.0625,0.25,38,n1957
291.5625,0.25,38,n1959
292.3125,0.25,34,n1962
292.8125,0.25,34,n1964
292.0625,0.25,36,n1961
293.3125,0.25,34,n1966
293.8125,0.25,34,n1968
293.0625,0.25,36,n1965
293.5625,0.25,36,n1967
294.0625,6.0,33,n1984
294.0625,0.25,45,n1969
294.3125,0.25,48,n1970
294.8125,0.25,48,n1972
296.0625,1.0,48,n1983
294.5625,0.25,57,n1971
295.5625,0.25,57,n1975
295.0625,1.0,47,n1982
295.3125,0.25,50,n1974
295.8125,0.25,50,n1976
296.3125,0.25,52,n1978
296.8125,0.25,52,n1980
296.5625,0.25,57,n1979
297.0625,1.0,50,n1997
297.3125,0.25,53,n1986
297.8125,0.25,53,n1988
297.5625,0.25,57,n1987
298.0625,1.0,47,n1998
298.3125,0.25,50,n1990
298.8125,0.25,50,n1992
298.5625,0.25,57,n1991
299.0625,1.0,48,n1999
299.3125,0.25,52,n1994
299.8125,0.25,52,n1996
299.5625,0.25,57,n1995
300.0625,39.0,33,n2016
300.0625,1.0,45,n2013
300.3125,0.25,48,n2002
300.8125,0.25,48,n2004
300.5625,0.25,57,n2003
301.0625,1.0,47,n2014
301.3125,0.25,50,n2006
301.8125,0.25,50,n2008
301.5625,0.25,57,n2007
302.0625,0.25,48,n2009
302.3125,0.25,52,n2010
302.8125,0.25,52,n2012
302.5625,0.25,57,n2011
303.0625,6.0,45,n2029
303.0625,1.0,50,n2030
303.3125,0.25,53,n2018
303.8125,0.25,53,n2020
304.0625,0.25,52,n2021
304.5625,0.25,57,n2023
305.0625,1.0,53,n2032
305.5625,0.25,57,n2027
306.0625,1.0,55,n2047
306.0625,0.25,55,n2034
306.3125,0.25,58,n2035
306.8125,0.25,58,n2037
306.5625,0.25,64,n2036
307.0625,1.0,52,n2048
307.3125,0.25,55,n2039
307.8125,0.25,55,n2041
307.5625,0.25,61,n2040
308.0625,0.25,53,n2042
308.3125,0.25,57,n2043
308.8125,0.25,57,n2045
308.5625,0.25,62,n2044
309.0625,6.0,45,n2063
309.0625,1.0,55,n2064
309.3125,0.25,58,n2052
309.8125,0.25,58,n2054
309.5625,0.25,64,n2053
310.0625,1.0,58,n2065
310.3125,0.25,62,n2056
310.8125,0.25,62,n2058
310.5625,0.25,67,n2057
311.0625,1.0,57,n2066
311.3125,0.25,60,n2060
311.8125,0.25,60,n2062
311.5625,0.25,65,n2061
312.0625,1.0,55,n2081
312.3125,0.25,58,n2069
312.8125,0.25,58,n2071
312.5625,0.25,64,n2070
313.0625,0.25,52,n2072
313.3125,0.25,55,n2073
313.8125,0.25,55,n2075
313.5625,0.25,61,n2074
314.0625,0.25,53,n2076
314.3125,0.25,57,n2077
314.8125,0.25,57,n2079
314.5625,0.25,62,n2078
315.0625,3.0,45,n2097
315.0625,0.25,55,n2085
315.3125,0.25,58,n2086
315.8125,0.25,58,n2088
315.5625,0.25,64,n2087
316.0625,0.25,58,n2089
316.3125,0.25,62,n2090
316.8125,0.25,62,n2092
316.5625,0.25,67,n2091
317.0625,0.25,57,n2093
317.3125,0.25,60,n2094
317.8125,0.25,60,n2096
317.5625,0.25,65,n2095
318.0625,1.0,56,n2116
318.0625,0.25,62,n2102
318.3125,0.25,65,n2103
318.8125,0.25,65,n2105
318.5625,0.25,71,n2104
319.0625,0.25,59,n2106
319.0625,0.25,65,n2107
319.3125,0.25,68,n2108
319.8125,0.25,68,n2110
319.5625,0.25,74,n2109
320.0625,1.0,60,n2118
320.0625,0.25,64,n2112
320.3125,0.25,67,n2113
320.8125,0.25,67,n2115
320.5625,0.25,72,n2114
321.0625,1.0,61,n2132
321.0625,0.25,67,n2120
321.3125,0.25,70,n2121
321.8125,0.25,70,n2123
321.5625,0.25,76,n2122
322.0625,1.0,64,n2134
322.0625,1.0,70,n2135
322.3125,0.25,73,n2125
322.8125,0.25,73,n2127
322.5625,0.25,79,n2126
323.0625,1.0,65,n2136
323.0625,1.0,69,n2137
323.3125,0.25,72,n2129
323.8125,0.25,72,n2131
323.5625,0.25,77,n2130
324.0625,1.0,56,n2151
324.0625,0.25,62,n2139
324.3125,0.25,65,n2140
324.8125,0.25,65,n2142
324.5625,0.25,71,n2141
325.0625,1.0,59,n2152
325.0625,0.25,65,n2143
325.3125,0.25,68,n2144
325.8125,0.25,68,n2146
325.5625,0.25,74,n2145
326.0625,1.0,60,n2153
326.0625,0.25,64,n2147
326.3125,0.25,67,n2148
326.8125,0.25,67,n2150
326.5625,0.25,72,n2149
327.0625,1.0,61,n2167
327.0625,0.25,67,n2155
327.3125,0.25,70,n2156
327.8125,0.25,70,n2158
327.5625,0.25,76,n2157
328.5625,0.5,61,n2170
328.0625,0.5,64,n2168
328.5625,0.5,67,n2171
328.0625,0.25,69,n2159
329.0625,0.25,69,n2163
328.3125,0.25,73,n2160
328.8125,0.25,73,n2162
328.5625,0.25,79,n2161
329.0625,1.0,64,n2172
329.3125,0.25,70,n2164
329.8125,0.25,70,n2166
329.5625,0.25,76,n2165
330.0625,1.0,59,n2187
330.0625,0.25,65,n2175
330.3125,0.25,68,n2176
330.8125,0.25,68,n2178
330.5625,0.25,74,n2177
331.0625,1.0,62,n2188
331.0625,0.25,67,n2179
331.3125,0.25,71,n2180
331.8125,0.25,71,n2182
331.5625,0.25,76,n2181
332.0625,1.0,59,n2189
332.0625,0.25,65,n2183
332.3125,0.25,69,n2184
332.8125,0.25,69,n2186
332.5625,0.25,74,n2185
333.0625,1.0,56,n2203
333.0625,0.25,62,n2191
333.3125,0.25,65,n2192
333.8125,0.25,65,n2194
333.5625,0.25,71,n2193
334.5625,0.5,56,n2205
334.0625,0.5,59,n2204
334.5625,0.5,62,n2206
334.0625,0.25,64,n2195
334.3125,0.25,68,n2196
334.8125,0.25,68,n2198
334.5625,0.25,74,n2197
335.0625,1.0,59,n2207
335.0625,0.25,64,n2199
335.3125,0.25,65,n2200
335.8125,0.25,65,n2202
335.5625,0.25,71,n2201
336.0625,1.0,54,n2221
336.0625,0.25,60,n2209
336.3125,0.25,63,n2210
336.8125,0.25,63,n2212
336.5625,0.25,69,n2211
337.0625,1.0,57,n2222
337.0625,0.25,62,n2213
337.3125,0.25,66,n2214
337.8125,0.25,66,n2216
338.0625,1.0,54,n2223
338.0625,0.25,60,n2217
338.3125,0.25,63,n2218
338.8125,0.25,63,n2220
338.5625,0.25,69,n2219
339.0625,6.0,33,n2240
339.0625,1.0,53,n2237
339.0625,0.25,60,n2225
339.3125,0.25,63,n2226
339.8125,0.25,63,n2228
339.5625,0.25,69,n2227
340.0625,1.0,57,n2238
340.0625,0.25,62,n2229
340.3125,0.25,65,n2230
340.8125,0.25,65,n2232
341.0625,1.0,53,n2239
341.0625,0.25,60,n2233
341.3125,0.25,63,n2234
341.8125,0.25,63,n2236
341.5625,0.25,69,n2235
342.0625,1.0,54,n2254
342.0625,1.0,60,n2255
344.0625,0.25,60,n2250
342.3125,0.25,63,n2243
342.8125,0.25,63,n2245
342.5625,0.25,69,n2244
343.0625,1.0,57,n2256
343.0625,0.25,62,n2246
343.3125,0.25,66,n2247
343.8125,0.25,66,n2249
344.0625,1.0,54,n2258
344.3125,0.25,63,n2251
344.8125,0.25,63,n2253
344.5625,0.25,69,n2252
345.0625,3.0,33,n2277
345.0625,1.0,53,n2274
345.0625,0.25,60,n2262
345.3125,0.25,63,n2263
345.8125,0.25,63,n2265
345.5625,0.25,69,n2264
346.0625,1.0,57,n2275
346.0625,0.25,62,n2266
346.3125,0.25,65,n2267
346.8125,0.25,65,n2269
347.0625,1.0,53,n2276
347.0625,0.25,60,n2270
347.3125,0.25,63,n2271
347.8125,0.25,63,n2273
347.5625,0.25,69,n2272
348.0625,0.25,53,n2280
348.3125,0.25,55,n2281
348.5625,0.25,57,n2282
348.8125,0.25,59,n2283
349.0625,0.25,52,n2284
349.3125,0.25,53,n2285
349.5625,0.25,55,n2286
349.8125,0.25,57,n2287
350.0625,0.25,50,n2288
350.3125,0.25,52,n2289
350.5625,0.25,53,n2290
350.8125,0.25,55,n2291
351.0625,0.25,53,n2293
351.3125,0.25,55,n2294
351.5625,0.25,57,n2295
351.8125,0.25,59,n2296
352.0625,0.25,52,n2297
352.3125,0.25,53,n2298
352.5625,0.25,55,n2299
352.8125,0.25,57,n2300
353.0625,0.25,50,n2301
353.3125,0.25,52,n2302
353.5625,0.25,53,n2303
353.8125,0.25,55,n2304
355.0625,0.25,52,n2307
356.3125,0.25,52,n2312
355.3125,0.25,53,n2308
356.0625,0.25,50,n2311
356.8125,0.25,55,n2314
357.0625,0.25,48,n2346
357.3125,0.25,50,n2347
358.5625,0.5,29,n2352
358.0625,0.5,31,n2350
358.5625,0.5,41,n2353
358.0625,0.06666667,43,n2316
358.12918,0.06666667,45,n2317
358.19583,0.06666667,47,n2318
358.2625,0.06666667,48,n2319
358.32916,0.06666667,50,n2320
358.39584,0.06666667,52,n2321
