onset_sec,duration_sec,velocity,pitch,id
114.96484,0.3294271,60,66,n787
115.645836,0.4518229,54,66,n796
115.29818,0.3528646,57,67,n791
114.95443,0.3359375,67,69,n786
115.29037,0.34114584,65,69,n790
115.63151,0.46614584,54,69,n795
116.16016,0.3828125,34,33,n803
116.54297,0.32552084,36,33,n809
116.91537,0.3528646,45,33,n816
116.186195,0.34895834,26,45,n804
116.53516,0.33333334,39,45,n807
116.89713,0.35546875,43,45,n814
116.13802,0.39322916,37,57,n802
116.53125,0.3372396,46,57,n806
116.88412,0.34375,43,57,n813
116.89713,0.65494794,50,62,n815
116.53776,0.33072916,47,64,n808
116.126305,0.42578125,49,65,n801
116.87891,0.65755206,50,65,n812
116.55729,0.3111979,43,67,n810
116.11849,0.40104166,58,69,n800
116.51953,0.3450521,61,69,n805
116.864586,0.34375,59,69,n811
117.26823,0.2955729,43,33,n822
117.563805,0.36458334,38,33,n827
117.95182,0.34375,47,33,n834
117.2526,0.3190104,49,45,n821
117.583336,0.3450521,46,45,n828
117.94401,0.3515625,44,45,n833
117.22787,0.3138021,42,57,n819
117.541664,0.34765625,52,57,n825
117.88932,0.40625,53,57,n830
117.90885,0.084635414,51,61,n832
117.552086,0.3763021,55,62,n826
117.22135,0.3502604,58,64,n818
117.89974,0.069010414,52,64,n831
117.53646,0.114583336,59,65,n824
117.229164,0.3424479,54,67,n820
117.208336,0.31770834,66,69,n817
117.52604,0.359375,67,69,n823
117.885414,0.119791664,69,69,n829
118.30338,0.3684896,54,33,n839
118.671875,0.3815104,56,33,n844
119.05338,0.40364584,63,33,n849
118.29557,0.37760416,54,45,n837
118.657555,0.40104166,73,46,n840
119.046875,0.41015625,70,47,n847
118.29818,0.37109375,50,57,n838
118.66927,0.375,63,57,n842
119.04427,0.4127604,68,57,n846
119.05859,0.3984375,58,64,n850
118.66927,0.3893229,61,65,n843
118.27865,0.39453125,64,67,n835
119.052086,0.4049479,64,67,n848
118.657555,0.3841146,72,69,n841
119.041664,0.41145834,73,69,n845
118.27865,0.39453125,76,70,n836
119.48047,0.22265625,31,33,n855
119.703125,1.2070312,71,33,n856
120.77213,1.6940104,50,38,n863
119.45443,0.62369794,69,48,n852
120.04948,0.86067706,73,49,n858
120.765625,2.0559895,54,50,n862
119.46224,0.5911458,63,57,n853
120.05338,0.8463542,67,57,n859
120.89974,1.9101562,69,57,n865
120.907555,0.66796875,61,62,n867
120.05859,0.8515625,66,64,n861
119.46224,0.61588544,70,65,n854
120.90365,0.671875,68,65,n866
120.05729,0.85286456,68,67,n860
119.453125,0.58984375,78,69,n851
120.04297,0.84765625,80,69,n857
120.890625,1.0598959,81,69,n864
121.51693,0.43359375,68,63,n869
121.85677,0.51953125,56,64,n871
122.35677,1.1953125,64,65,n873
121.50521,0.4453125,75,67,n868
121.84896,0.52734375,77,68,n870
122.34635,1.6614584,72,69,n872
122.79297,0.41015625,47,52,n875
123.13281,0.40104166,49,53,n877
123.489586,4.5664062,42,55,n879
123.47396,0.99609375,59,59,n878
123.104164,0.4296875,61,60,n876
122.77344,0.3841146,59,61,n874
123.92969,0.4856771,41,43,n880
124.4375,0.39322916,38,44,n884
124.811195,0.3111979,35,45,n888
124.8099,0.4153646,49,63,n887
124.44922,0.3815104,48,64,n885
124.04297,0.37239584,35,65,n882
124.802086,0.3450521,60,66,n886
124.42969,0.40104166,57,67,n883
123.9974,0.41796875,66,68,n881
125.186195,0.3763021,40,46,n890
125.57552,0.41015625,39,47,n894
125.97396,2.5716145,41,48,n896
125.97396,0.7786458,35,60,n897
125.563805,0.39583334,31,62,n893
125.19662,0.3294271,47,64,n891
125.95443,0.4205729,46,64,n895
125.55078,0.38020834,48,65,n892
125.18099,0.3580729,55,67,n889
126.72656,0.6692708,66,66,n901
126.375,0.3828125,54,67,n899
126.70703,0.68880206,72,69,n900
126.36588,0.38671875,70,70,n898
127.282555,1.6888021,68,70,n903
127.27734,1.34375,72,74,n902
127.73698,0.3515625,44,58,n905
128.07031,0.42578125,39,59,n907
128.45442,3.4101562,45,60,n909
128.4323,0.91276044,49,64,n908
128.0677,0.4440104,47,65,n906
127.70052,0.3359375,57,67,n904
128.87239,0.92057294,45,48,n910
129.41927,0.3736979,37,49,n915
129.8086,0.38671875,40,50,n917
129.83333,0.38802084,30,68,n918
129.38933,0.40364584,58,69,n914
128.98047,0.3359375,47,70,n912
129.79297,0.4283854,54,71,n916
129.38542,0.4075521,58,72,n913
128.97005,0.34895834,61,73,n911
130.21614,0.4388021,34,51,n919
130.70703,0.46484375,36,52,n923
131.21745,0.65234375,35,53,n926
131.23828,0.6328125,24,65,n927
130.70703,0.47395834,29,67,n924
130.22005,0.42447916,45,69,n921
131.1836,0.64973956,51,69,n925
130.65495,0.5234375,55,70,n922
130.21745,0.4466146,57,72,n920
131.8698,0.54817706,34,53,n930
132.41797,0.36979166,33,53,n936
132.78777,0.3515625,44,53,n939
131.86458,0.53255206,31,60,n929
132.39714,0.39453125,33,60,n934
132.8125,0.3268229,25,64,n942
131.8789,0.5390625,27,65,n931
132.41797,0.3736979,28,65,n937
132.82161,0.31770834,24,67,n943
131.83333,0.56640625,57,69,n928
132.39973,0.3919271,44,69,n935
132.78906,0.3502604,47,70,n940
132.38933,0.40234375,45,72,n933
132.80078,0.33854166,44,73,n941
132.76562,0.3736979,68,79,n938
132.36589,0.42578125,73,81,n932
133.15495,0.30208334,42,53,n948
133.47136,0.28125,37,53,n952
133.8125,0.2890625,18,53,n959
133.17058,0.28645834,37,62,n949
133.47266,0.2799479,50,62,n953
133.77995,0.3216146,44,62,n957
133.13542,0.2981771,51,65,n946
133.4336,0.3190104,54,65,n951
133.78386,0.31770834,41,65,n958
133.76433,0.3372396,57,68,n955
133.14062,0.28515625,38,70,n947
133.42578,0.3268229,63,70,n950
133.76433,0.3372396,59,71,n956
133.1211,0.3359375,55,74,n945
133.10677,0.3502604,71,77,n944
133.7448,0.35677084,73,77,n954
134.11328,0.3033854,36,53,n964
134.4375,0.3359375,44,53,n969
134.78255,0.2981771,44,53,n975
134.45964,0.3138021,28,58,n971
134.77473,0.3059896,50,58,n974
134.10156,0.31510416,38,60,n962
134.4388,0.05859375,37,62,n970
134.7513,0.3294271,59,62,n973
134.11328,0.3033854,51,64,n965
134.42058,0.3138021,45,65,n968
134.73438,0.34635416,68,65,n972
134.10027,0.31640625,60,69,n961
134.40105,0.37239584,67,70,n967
134.11198,0.3046875,55,72,n963
134.39323,0.4309896,72,74,n966
134.08594,0.33072916,75,76,n960
135.1263,0.26953125,45,53,n980
135.44531,0.51432294,31,53,n985
135.81902,0.7161458,42,56,n986
135.4362,0.4934896,40,57,n984
135.12239,0.2734375,24,58,n979
135.82942,0.7057292,36,59,n988
135.11198,0.28385416,47,62,n977
135.82552,0.70963544,46,62,n987
135.42188,0.5078125,54,63,n982
135.11589,0.2799479,52,65,n978
135.90755,0.100260414,51,65,n990
135.42188,0.5078125,67,66,n983
135.91277,0.6223958,56,68,n991
135.8763,0.6588542,84,71,n989
135.40105,0.5286458,82,72,n981
135.07942,0.31640625,75,74,n976
136.89453,0.44140625,52,52,n1001
136.55469,0.78125,39,53,n996
136.22005,0.31510416,47,55,n992
136.56902,0.72786456,33,55,n999
136.55598,0.734375,53,58,n997
136.8737,0.4622396,63,60,n1000
136.55989,0.7760417,53,61,n998
136.22266,0.3125,56,67,n993
136.55078,0.78515625,59,67,n995
136.51823,0.8177083,79,70,n994
137.89973,0.5260417,43,48,n1012
137.3138,0.5963542,43,49,n1004
138.36719,0.083333336,42,53,n1016
137.29688,0.60286456,43,55,n1003
137.89973,0.4765625,39,55,n1013
138.35156,0.08203125,43,57,n1014
137.29036,0.60546875,50,58,n1002
137.89583,0.48046875,46,58,n1011
137.8763,0.5,54,60,n1009
138.41016,0.47135416,15,60,n1018
137.3789,0.53125,55,61,n1007
137.89192,0.484375,44,64,n1010
137.3711,0.5390625,56,65,n1006
138.38933,0.49739584,43,65,n1017
138.35286,0.51432294,68,69,n1015
137.85808,0.5182292,63,72,n1008
137.34505,0.5651042,72,73,n1005
138.63802,0.65755206,61,41,n1019
138.72266,0.5729167,58,48,n1020
138.84114,0.4544271,53,53,n1021
139.34245,0.3502604,42,53,n1031
139.70442,0.3450521,35,53,n1038
138.90886,0.38671875,58,57,n1025
139.69661,0.3450521,41,58,n1037
138.88152,0.4140625,56,60,n1023
139.33333,0.359375,36,60,n1030
139.71484,0.3450521,31,61,n1040
139.70442,0.35546875,46,64,n1039
138.88672,0.40885416,63,65,n1024
139.33073,0.36197916,50,65,n1029
139.6836,0.072916664,63,67,n1034
138.86719,0.4283854,77,69,n1022
139.3086,0.3841146,66,69,n1028
139.6888,0.33333334,63,70,n1035
139.29688,0.39583334,69,72,n1027
139.6927,0.3671875,60,73,n1036
139.67058,0.3893229,82,79,n1033
139.29297,0.3997396,84,81,n1026
140.04948,0.3268229,42,53,n1047
140.39192,0.28125,41,53,n1052
140.71484,0.29427084,37,53,n1058
140.04167,0.3346354,44,58,n1046
140.03645,0.3111979,51,62,n1044
140.34766,0.32552084,59,62,n1051
140.69531,0.3138021,54,62,n1057
140.03645,0.0703125,62,65,n1045
140.34375,0.3294271,62,65,n1050
140.69011,0.3190104,52,65,n1056
140.68098,0.328125,64,68,n1055
140.02214,0.3125,62,70,n1043
140.33464,0.33854166,73,70,n1049
140.67448,0.3346354,65,71,n1054
140.01823,0.3580729,63,74,n1042
140.01042,0.3658854,76,77,n1041
140.66277,0.34635416,75,77,n1053
141.04427,0.2721354,42,53,n1064
141.32552,0.26822916,49,53,n1067
141.66145,0.375,46,53,n1074
141.33203,0.26171875,48,58,n1069
141.65495,0.35546875,39,58,n1073
140.99739,0.3190104,47,60,n1060
141.33984,0.25390625,40,62,n1070
141.62761,0.390625,67,62,n1072
141.01302,0.3033854,58,64,n1062
141.32812,0.055989582,47,65,n1068
141.625,0.40625,72,65,n1071
141.01302,0.3033854,63,69,n1063
141.30598,0.2877604,71,70,n1066
141.00781,0.30859375,67,72,n1061
141.29167,0.70703125,79,74,n1065
140.99219,0.32421875,81,76,n1059
142.05339,0.27864584,44,53,n1079
142.34895,0.3815104,49,53,n1083
142.65105,0.76171875,49,56,n1085
142.33855,0.109375,43,57,n1081
142.01042,0.3216146,29,58,n1076
142.66145,0.75130206,45,59,n1086
142.01823,0.3138021,59,62,n1077
142.66145,0.75130206,52,62,n1087
142.33594,0.39453125,62,63,n1080
142.03125,0.30078125,67,65,n1078
142.75261,0.041666668,58,65,n1090
142.35547,0.375,69,66,n1084
142.75,0.66276044,61,68,n1089
142.72266,0.6901042,89,71,n1088
142.33855,0.3919271,88,72,n1082
141.9987,0.33333334,85,74,n1075
143.80208,0.5520833,42,52,n1100
143.41536,0.93880206,42,53,n1095
143.03777,0.375,43,55,n1091
143.4336,0.85026044,38,55,n1098
143.41667,0.88671875,52,58,n1096
143.8086,0.54557294,63,60,n1101
143.43098,0.083333336,48,61,n1097
143.04948,0.36197916,62,67,n1092
143.38933,0.96484375,84,70,n1093
145.04036,0.8046875,30,48,n1111
144.29167,0.71223956,46,49,n1103
145.8125,1.28125,39,53,n1116
144.28386,0.72005206,46,55,n1102
145.03516,0.8098958,34,55,n1110
145.80078,1.2929688,43,57,n1114
144.30339,0.7005208,35,58,n1104
145.03386,0.81119794,38,58,n1109
145.04948,0.7916667,36,60,n1112
145.84114,1.2526041,10,60,n1118
144.41016,0.59375,43,61,n1107
145.0586,0.7864583,29,64,n1113
144.40234,0.6015625,44,65,n1106
145.82161,1.2721354,35,65,n1117
145.80208,1.2916666,46,69,n1115
145.0052,0.83984375,58,72,n1108
144.3737,0.6770833,74,73,n1105
147.11067,0.63671875,33,41,n1120
147.78125,0.41145834,19,41,n1126
148.1927,0.3515625,33,41,n1131
147.125,0.6223958,12,53,n1121
147.78386,0.40885416,12,53,n1127
148.1927,0.3424479,30,53,n1132
148.17448,0.076822914,29,62,n1130
147.73567,0.48046875,27,64,n1123
148.16797,0.4231771,41,65,n1129
148.89323,0.3216146,40,65,n1142
147.73567,0.48046875,37,67,n1124
147.1263,0.62109375,30,69,n1122
147.09505,0.64192706,33,72,n1119
147.73698,0.40885416,40,72,n1125
148.14583,0.3763021,48,72,n1128
148.54427,0.3424479,37,41,n1136
148.89192,0.32291666,30,41,n1141
149.27344,0.36458334,25,41,n1146
148.53516,0.3515625,40,53,n1134
148.88802,0.3268229,36,53,n1139
149.24219,0.40885416,40,53,n1144
149.27473,0.3763021,28,60,n1147
148.88933,0.32552084,39,62,n1140
148.53645,0.3502604,44,64,n1135
149.25911,0.3919271,46,64,n1145
148.54427,0.3424479,43,67,n1137
148.52214,0.3424479,51,72,n1133
148.86458,0.3502604,57,72,n1138
149.23438,0.41666666,53,72,n1143
149.63802,0.34895834,40,41,n1150
149.9987,0.33203125,39,41,n1156
150.33073,0.3203125,43,41,n1162
149.65755,0.3294271,28,53,n1151
149.9948,0.33333334,34,53,n1155
150.32812,0.32291666,45,53,n1161
150.3177,0.33333334,56,64,n1159
150.00261,0.3502604,39,65,n1157
149.66536,0.3216146,37,67,n1152
150.32292,0.328125,57,67,n1160
149.98828,0.36458334,52,69,n1154
149.63281,0.35416666,52,70,n1149
149.6289,0.34375,54,74,n1148
150.67058,0.31640625,40,41,n1167
150.99219,0.33854166,36,41,n1172
151.33073,0.38020834,36,41,n1175
150.66927,0.30989584,42,53,n1166
150.97917,0.35546875,42,53,n1171
151.35027,0.3606771,40,53,n1177
151.33203,0.37890625,47,62,n1176
150.97136,0.36328125,46,64,n1170
150.64844,0.069010414,55,65,n1165
151.32292,0.38802084,59,65,n1174
150.97005,0.36458334,52,67,n1169
150.64323,0.34375,52,69,n1164
151.3138,0.3971354,66,74,n1173
151.73698,0.38671875,34,41,n1180
152.1237,0.30989584,43,41,n1186
152.47786,0.2721354,33,41,n1195
151.73958,0.3893229,38,53,n1181
152.1289,0.3046875,49,53,n1188
152.44922,0.30078125,46,53,n1194
151.75,0.36197916,46,65,n1182
152.11198,0.3216146,68,65,n1185
152.4414,0.30859375,48,65,n1193
152.43489,0.31510416,49,67,n1192
151.73567,0.40104166,58,70,n1179
152.4336,0.31640625,59,70,n1191
152.75,0.66276044,59,70,n1198
151.7552,0.3815104,53,74,n1183
152.7487,0.6640625,56,74,n1197
151.72656,0.375,74,77,n1178
152.10156,0.3190104,72,77,n1184
152.42058,0.3216146,76,77,n1190
152.77864,0.3203125,35,41,n1201
153.09895,0.3138021,46,41,n1206
153.4323,0.044270832,55,41,n1212
152.76172,0.3372396,42,53,n1200
153.09895,0.3138021,52,53,n1207
153.41667,0.4205729,52,53,n1209
152.76042,0.30729166,54,65,n1199
153.0677,0.3450521,61,65,n1204
153.41797,0.4296875,60,65,n1210
153.07942,0.33333334,61,69,n1205
153.42058,0.42708334,60,69,n1211
153.0612,0.3515625,59,72,n1202
152.74219,0.3216146,71,77,n1196
153.0638,0.34114584,69,77,n1203
153.40495,0.44270834,79,77,n1208
153.83723,0.40885416,52,53,n1214
154.2461,0.061197918,33,53,n1224
154.53777,0.32291666,43,53,n1228
153.84245,0.37890625,43,60,n1215
154.22136,0.3294271,44,60,n1221
154.5625,0.3046875,35,60,n1230
154.54948,0.31770834,43,62,n1229
154.22527,0.32552084,53,64,n1223
153.85808,0.39453125,39,65,n1218
154.53255,0.3346354,64,65,n1226
154.21614,0.3346354,67,67,n1220
153.84895,0.40364584,62,69,n1217
153.84505,0.37760416,59,72,n1216
154.22266,0.3125,66,72,n1222
154.53516,0.30859375,67,72,n1227
154.51692,0.3502604,76,77,n1225
154.20312,0.34765625,80,79,n1219
153.82942,0.4231771,81,81,n1213
154.86067,0.30859375,48,53,n1235
155.16927,0.26302084,43,53,n1242
155.46223,0.3424479,45,53,n1247
154.87239,0.2799479,42,60,n1236
155.15234,0.2799479,53,60,n1240
155.45442,0.3502604,48,60,n1246
155.15234,0.2799479,53,62,n1241
154.85547,0.56640625,47,64,n1234
155.42188,0.036458332,66,64,n1244
155.13152,0.30078125,69,65,n1238
154.83203,0.60026044,69,67,n1232
154.84375,0.2955729,64,72,n1233
155.13933,0.29296875,72,72,n1239
155.4323,0.37239584,63,72,n1245
155.41277,0.3919271,81,76,n1243
155.1211,0.3111979,80,77,n1237
154.82422,0.60807294,80,79,n1231
155.82031,0.3658854,38,53,n1252
156.1862,0.31510416,49,53,n1259
156.5013,0.265625,52,53,n1266
155.8177,0.36328125,46,62,n1251
156.18098,0.30729166,51,62,n1256
156.48828,0.27864584,53,62,n1264
156.48698,0.2799479,57,64,n1263
156.19922,0.30989584,48,65,n1260
155.82422,0.6588542,55,67,n1253
156.48308,0.28385416,72,67,n1262
156.1823,0.3268229,69,69,n1257
155.79558,0.09375,67,70,n1250
155.79167,0.3919271,69,74,n1249
156.1836,0.30989584,67,74,n1258
156.49348,0.2734375,65,74,n1265
156.46875,0.2981771,86,79,n1261
156.16797,0.34114584,84,81,n1255
155.78516,0.7239583,81,82,n1248
156.79167,0.27083334,50,53,n1270
157.0625,0.25390625,53,53,n1275
157.3164,0.063802086,61,53,n1280
156.79297,0.265625,35,62,n1271
157.0586,0.24739583,45,62,n1274
157.30598,0.30208334,47,62,n1279
157.07812,0.27083334,53,64,n1278
156.78516,0.55078125,56,65,n1269
157.33594,0.049479168,75,65,n1282
157.06511,0.28385416,76,67,n1276
156.78125,0.5677083,71,69,n1268
156.79297,0.2825521,60,74,n1272
157.07552,0.26302084,68,74,n1277
157.33855,0.38671875,68,74,n1283
157.32812,0.3971354,87,77,n1281
157.05469,0.29427084,84,79,n1273
156.77083,0.578125,84,81,n1267
157.47136,0.25390625,63,53,n1284
157.99219,0.13932292,57,53,n1290
158.3086,0.123697914,67,53,n1296
158.33203,0.3736979,65,58,n1297
158.04948,0.37890625,54,60,n1291
157.60808,0.5234375,64,62,n1285
158.41145,0.29427084,76,67,n1299
158.1289,0.29947916,67,69,n1294
157.7448,0.38671875,62,70,n1289
158.41927,0.28645834,84,70,n1300
158.1211,0.30729166,79,72,n1293
157.73177,0.3997396,74,74,n1288
157.72527,0.40364584,80,77,n1287
158.1289,0.29427084,73,77,n1295
158.42317,0.27864584,50,77,n1301
158.40625,0.29947916,89,82,n1298
158.10938,0.3190104,88,84,n1292
157.71875,0.4127604,87,86,n1286
158.59114,0.114583336,69,53,n1302
158.91016,0.092447914,67,53,n1309
159.38152,0.4231771,48,53,n1321
159.36589,0.4388021,50,57,n1318
158.93489,0.118489586,48,60,n1310
158.64844,0.3359375,65,62,n1303
159.37239,0.43229166,62,65,n1320
159.03255,0.31640625,75,69,n1315
159.35286,0.4518229,92,69,n1317
158.73047,0.2721354,75,70,n1307
159.00781,0.34114584,84,72,n1314
158.71094,0.29166666,88,74,n1306
158.70183,0.30078125,66,77,n1304
159.00652,0.3424479,85,77,n1313
159.36589,0.42708334,73,77,n1319
159.35027,0.4544271,92,81,n1316
158.99739,0.3515625,90,84,n1312
158.70964,0.29296875,92,86,n1305
159.82422,0.40364584,48,53,n1328
160.22786,0.28125,66,53,n1335
160.53255,0.29296875,55,53,n1345
160.52995,0.2955729,52,55,n1344
160.23698,0.2721354,56,57,n1336
159.81902,0.6901042,52,58,n1326
160.51823,0.30729166,63,58,n1343
160.24348,0.265625,52,60,n1337
159.82942,0.6796875,49,62,n1329
159.82161,0.40234375,56,65,n1327
160.22395,0.28515625,71,65,n1334
160.51433,0.3111979,73,65,n1341
159.79297,0.41015625,86,77,n1323
160.20312,0.3059896,92,77,n1330
160.51433,0.30859375,83,77,n1342
160.50911,0.31640625,86,79,n1339
160.21223,0.296875,81,81,n1332
159.80078,0.7083333,75,82,n1325
160.51302,0.30729166,82,82,n1340
160.21223,0.296875,76,84,n1333
159.79688,0.71223956,75,86,n1324
159.78906,0.41666666,90,89,n1322
160.20573,0.2981771,83,89,n1331
160.5039,0.31770834,95,89,n1338
160.85677,0.3059896,51,53,n1353
161.16277,0.2669271,65,53,n1361
161.44792,0.33854166,66,53,n1367
161.13542,0.29427084,67,57,n1358
161.44011,0.34635416,63,57,n1366
160.83723,0.59244794,51,58,n1351
161.14844,0.28125,62,60,n1360
160.83073,0.5989583,64,62,n1350
160.83723,0.3059896,61,65,n1352
161.14323,0.28645834,73,65,n1359
161.4323,0.35416666,75,65,n1364
160.82292,0.3046875,92,77,n1348
161.12761,0.30208334,95,77,n1355
161.42969,0.35677084,93,77,n1363
161.1302,0.29947916,86,81,n1357
161.4336,0.3528646,87,81,n1365
160.82031,0.609375,90,82,n1346
161.12761,0.30208334,82,84,n1356
160.82552,0.6041667,77,86,n1349
160.82161,0.3033854,86,89,n1347
161.125,0.2981771,87,89,n1354
161.42317,0.36328125,94,89,n1362
161.67448,0.111979164,68,41,n1368
162.0677,0.10546875,67,41,n1374
162.39192,0.3984375,76,41,n1380
162.42058,0.5260417,78,46,n1381
162.07942,0.44921875,64,48,n1375
161.7539,0.41927084,70,50,n1369
162.50911,0.4375,87,55,n1382
162.15886,0.36979166,81,57,n1378
161.82422,0.34895834,81,58,n1373
162.51562,0.4309896,98,79,n1383
162.15886,0.36979166,99,81,n1379
161.80208,0.37109375,96,82,n1372
162.51692,0.4296875,97,82,n1385
162.15495,0.055989582,79,84,n1376
161.80078,0.044270832,76,86,n1371
162.51562,0.4309896,96,91,n1384
162.15625,0.08984375,99,93,n1377
161.79948,0.3736979,97,94,n1370
162.79036,0.15625,72,41,n1386
163.32031,0.15104167,72,41,n1392
164.0039,0.13151042,75,41,n1398
163.38672,0.70182294,75,48,n1393
164.08855,4.1236978,79,48,n1399
162.8763,0.59505206,78,50,n1387
163.46745,0.66796875,88,57,n1397
164.16406,4.0481772,89,57,n1401
162.96875,0.5026042,88,58,n1391
163.45573,0.6796875,101,81,n1396
164.16536,1.0273438,107,81,n1402
162.95183,0.51953125,100,82,n1390
163.45442,0.68098956,92,84,n1395
162.94402,0.52734375,82,86,n1388
163.45183,0.68359375,107,93,n1394
164.15886,1.03125,107,93,n1400
162.94922,0.52213544,93,94,n1389
165.01302,1.1705729,68,53,n1405
165.09505,1.1627604,72,60,n1406
165.14973,1.1523438,72,63,n1407
165.20442,1.1536459,90,69,n1410
165.625,2.5872395,99,79,n1412
165.1927,1.1419271,101,81,n1409
164.75652,1.5807291,100,84,n1403
164.76042,1.234375,95,89,n1404
165.6198,2.592448,102,91,n1411
165.19011,3.0221355,106,93,n1408
166.1836,0.875,68,53,n1415
166.25781,0.8776042,69,60,n1416
166.30208,0.88411456,76,63,n1417
166.35808,0.9088542,83,69,n1420
165.9948,0.6536458,99,77,n1413
166.64844,0.9244792,93,77,n1422
166.33464,1.2369791,100,81,n1418
166.33723,1.875,87,84,n1419
165.9948,0.6458333,101,89,n1414
166.64062,1.5716146,100,89,n1421
167.0586,0.953125,63,53,n1425
167.13542,0.97265625,65,60,n1426
167.1862,0.9713542,72,63,n1427
167.26692,0.9453125,79,69,n1430
167.2552,0.6302083,97,74,n1429
166.95183,1.2604166,92,75,n1424
167.57292,0.63932294,96,77,n1432
167.57161,0.640625,97,81,n1431
167.25261,0.62890625,97,86,n1428
166.94402,1.2682291,99,87,n1423
168.01172,0.20052083,60,53,n1435
168.10808,1.3424479,63,60,n1436
168.15755,1.2929688,74,63,n1437
168.23177,0.39583334,85,69,n1440
168.62761,0.8229167,100,69,n1442
168.21875,0.8723958,101,72,n1439
167.88542,0.3268229,98,74,n1434
168.6263,0.82421875,103,81,n1441
168.21745,1.2330729,103,84,n1438
167.88152,0.33072916,96,86,n1433
169.26823,0.18229167,64,41,n1445
169.32552,1.0169271,73,48,n1446
169.39583,0.98567706,71,51,n1447
169.45833,1.0013021,80,57,n1450
169.80208,0.6666667,99,67,n1452
169.45312,0.96875,98,69,n1449
169.09114,0.359375,90,72,n1444
169.08855,0.36197916,95,75,n1443
169.80078,0.66796875,99,79,n1451
169.45052,1.0182291,104,81,n1448
170.2552,0.21354167,69,41,n1455
170.34245,0.85286456,57,48,n1456
170.38152,0.859375,73,51,n1457
170.45964,0.8645833,77,57,n1460
170.13933,0.3294271,94,65,n1454
170.73567,0.58984375,94,65,n1462
170.42188,0.9036458,93,69,n1458
170.42317,0.90234375,90,72,n1459
170.13281,0.3359375,94,77,n1453
170.72917,0.5963542,98,77,n1461
171.11848,0.20703125,63,41,n1465
171.19531,0.9401042,59,48,n1466
171.24089,0.95182294,69,51,n1467
171.32422,0.9817708,72,57,n1469
171.32552,0.625,93,62,n1470
171.03645,0.2890625,93,63,n1464
171.63281,0.67317706,95,65,n1472
171.63152,0.6744792,91,69,n1471
171.32031,0.62369794,97,74,n1468
171.03386,0.29166666,92,75,n1463
172.04297,0.26302084,68,41,n1475
172.13542,1.5286459,61,48,n1476
172.1927,1.4648438,68,51,n1477
172.3138,0.4544271,72,57,n1480
172.76823,0.8854167,98,57,n1482
172.3086,0.9765625,95,60,n1479
171.95052,0.35546875,94,62,n1474
172.76562,0.8854167,106,69,n1481
172.30469,1.359375,99,72,n1478
171.94402,0.36197916,97,74,n1473
173.66667,0.84505206,69,41,n1490
173.66406,0.93359375,79,48,n1489
173.65755,0.98046875,83,51,n1488
173.65234,0.9947917,92,53,n1486
173.65364,0.73046875,95,57,n1487
173.28516,0.37890625,91,60,n1484
174.04427,0.60286456,82,60,n1493
173.27864,0.38541666,98,63,n1483
174.03645,0.61067706,86,63,n1492
174.02605,0.62109375,92,67,n1491
173.65105,0.99609375,99,69,n1485
174.51172,0.13541667,64,41,n1496
174.59766,0.13151042,70,48,n1497
174.63802,0.122395836,74,51,n1498
174.38411,0.26302084,83,57,n1495
174.69402,0.057291668,91,57,n1500
175.05469,0.765625,94,57,n1503
174.69661,0.75911456,90,60,n1501
174.6914,0.75651044,96,63,n1499
174.3698,0.33854166,95,65,n1494
175.04948,0.76692706,103,69,n1502
175.83333,1.2278646,68,41,n1511
175.82683,1.3333334,78,48,n1510
175.82422,1.4505209,78,51,n1509
175.81902,1.5377604,91,53,n1507
175.82031,0.9401042,92,57,n1508
175.45573,0.36979166,90,60,n1505
176.25781,1.0989584,85,60,n1514
175.44792,0.37760416,94,63,n1504
176.2539,1.1028646,86,63,n1513
176.24739,1.109375,93,67,n1512
175.8164,1.5403646,98,69,n1506
178.46223,2.641927,77,40,n1526
177.0612,0.2955729,70,41,n1517
177.16016,1.3164062,77,48,n1518
178.46223,2.6796875,77,49,n1527
177.27473,1.2018229,76,51,n1519
178.45833,2.657552,89,52,n1525
176.76042,0.5963542,85,57,n1516
177.38802,1.0651041,95,57,n1522
178.45312,1.1341146,96,57,n1524
177.38152,0.076822914,94,60,n1521
177.37239,1.1041666,96,63,n1520
176.75,0.6067708,95,65,n1515
178.44922,1.1341146,100,69,n1523
179.58723,0.7734375,75,57,n1534
179.32812,0.71223956,50,61,n1529
180.04036,0.64192706,70,61,n1539
179.29297,1.3776041,64,64,n1528
180.01692,1.0963541,84,68,n1536
179.58333,1.5585938,78,69,n1533
179.5586,0.4622396,86,73,n1531
180.02083,0.65625,85,73,n1538
179.56902,0.44791666,73,76,n1532
180.01692,0.6380208,80,76,n1537
179.55078,1.5911459,97,81,n1530
180.01172,1.1302084,102,83,n1535
181.10417,0.23046875,79,40,n1548
181.08464,2.204427,50,47,n1547
181.11589,0.22395833,76,50,n1550
181.11589,0.25390625,75,52,n1551
181.11589,0.79036456,94,56,n1552
180.36067,0.78125,69,57,n1540
180.6823,0.48177084,74,61,n1546
180.67058,0.47135416,73,64,n1544
180.36589,0.7760417,71,66,n1541
181.11328,0.79036456,91,68,n1549
180.67708,0.46484375,66,73,n1545
180.65495,0.48697916,67,76,n1543
180.64583,0.49609375,93,85,n1542
181.90625,0.63932294,77,56,n1559
181.6289,0.609375,61,59,n1553
182.23828,0.6015625,60,59,n1561
181.6289,1.1979166,65,62,n1554
