xml_id	midi_id	track	channel	pitch	onset
n710-1	n602	1	0	83	49.23854166666678
n752-1	n603	1	0	60	49.53958333333345
n753-1	n606	1	0	64	49.54479166666678
n732-1	n607	1	0	72	49.54479166666678
n733-1	n608	1	0	76	49.54479166666678
n735-1	n609	1	0	84	49.54479166666678
n755-1	n615	1	0	60	49.979166666666785
n758-1	n621	1	0	60	50.166666666666785
n756-1	n616	1	0	64	49.979166666666785
n759-1	n623	1	0	64	50.17812500000012
n736-1	n613	1	0	72	49.967708333333455
n740-1	n617	1	0	72	50.15208333333345
n737-1	n610	1	0	76	49.95625000000012
n741-1	n618	1	0	76	50.15729166666679
n739-1	n612	1	0	84	49.963541666666785
n743-1	n620	1	0	84	50.15729166666679
n764-1	deletion
n765-1	deletion
n761-1	n628	1	0	60	50.35416666666679
n766-1	n635	1	0	63	50.5072916666668
n762-1	n629	1	0	64	50.35416666666679
n748-1	n632	1	0	67	50.480208333333465
n749-1	n633	1	0	71	50.49895833333346
n744-1	n625	1	0	72	50.32395833333346
n750-1	n634	1	0	75	50.50312500000013
n745-1	n626	1	0	76	50.32812500000013
n751-1	n636	1	0	79	50.52083333333347
n747-1	n624	1	0	84	50.31875000000012
n791-1	n640	1	0	58	50.687500000000135
n794-1	n651	1	0	58	50.89062500000015
n792-1	n645	1	0	62	50.69687500000014
n795-1	n652	1	0	62	50.89062500000015
n793-1	n643	1	0	66	50.691666666666805
n796-1	n650	1	0	66	50.88854166666682
n767-1	n639	1	0	70	50.678125000000136
n771-1	n647	1	0	70	50.87500000000015
n768-1	n644	1	0	74	50.691666666666805
n772-1	n648	1	0	74	50.88333333333348
n769-1	n641	1	0	78	50.687500000000135
n773-1	n649	1	0	78	50.88333333333348
n770-1	n642	1	0	82	50.687500000000135
n774-1	n653	1	0	82	50.897916666666816
n797-1	n658	1	0	58	51.07916666666682
n800-1	n668	1	0	58	51.26354166666683
n798-1	n661	1	0	62	51.08437500000016
n801-1	n669	1	0	62	51.26354166666683
n799-1	n655	1	0	66	51.06562500000015
n802-1	n667	1	0	66	51.2520833333335
n775-1	n656	1	0	70	51.06562500000015
n779-1	n663	1	0	70	51.23750000000017
n776-1	n657	1	0	74	51.07500000000015
n780-1	n664	1	0	74	51.246875000000166
n777-1	n659	1	0	78	51.07916666666682
n781-1	n665	1	0	78	51.246875000000166
n778-1	n660	1	0	82	51.07916666666682
n782-1	n666	1	0	82	51.246875000000166
n806-1	n683	1	0	53	51.60416666666684
n807-1	n684	1	0	57	51.60416666666684
n803-1	n673	1	0	58	51.4239583333335
n808-1	n680	1	0	61	51.598958333333506
n804-1	n674	1	0	62	51.42916666666684
n787-1	n681	1	0	65	51.598958333333506
n805-1	n671	1	0	66	51.418750000000166
n788-1	n686	1	0	69	51.61979166666684
n783-1	n672	1	0	70	51.418750000000166
n789-1	n682	1	0	73	51.598958333333506
n784-1	n676	1	0	74	51.43333333333351
n790-1	n685	1	0	77	51.61354166666684
n785-1	n677	1	0	78	51.43333333333351
n786-1	n675	1	0	82	51.42916666666684
n829-1	n692	1	0	56	51.86354166666687
n830-1	n693	1	0	60	51.864583333333535
n831-1	n691	1	0	64	51.85833333333353
n809-1	n689	1	0	68	51.84479166666686
n810-1	n696	1	0	72	51.8906250000002
n815-1	n701	1	0	76	52.27083333333354
n819-1	n711	1	0	76	52.45208333333356
n823-1	n718	1	0	76	52.64583333333357
n811-1	deletion
n812-1	n694	1	0	80	51.88333333333353
n832-1	n702	1	0	56	52.27500000000021
n835-1	n707	1	0	56	52.44166666666689
n833-1	n704	1	0	60	52.28020833333355
n836-1	n709	1	0	60	52.45208333333356
n834-1	n703	1	0	64	52.27500000000021
n837-1	n708	1	0	64	52.44791666666689
n813-1	n698	1	0	68	52.247916666666875
n817-1	n705	1	0	68	52.42812500000022
n814-1	n700	1	0	72	52.26250000000021
n818-1	n710	1	0	72	52.45208333333356
n816-1	n699	1	0	80	52.25729166666687
n820-1	n706	1	0	80	52.43229166666689
n841-1	n722	1	0	51	52.78020833333359
n842-1	n726	1	0	55	52.805208333333596
n838-1	n714	1	0	56	52.60625000000024
n843-1	n723	1	0	59	52.78437500000026
n839-1	n717	1	0	60	52.629166666666904
n825-1	n720	1	0	63	52.76666666666692
n840-1	n716	1	0	64	52.62395833333357
n826-1	n744	1	0	67	53.6093750000003
n821-1	n713	1	0	68	52.600000000000236
n827-1	n721	1	0	71	52.76666666666692
n822-1	n715	1	0	72	52.60625000000024
n828-1	n733	1	0	75	53.00520833333361
n824-1	n712	1	0	80	52.593750000000234
n874-1	n728	1	0	54	52.98020833333361
n875-1	n732	1	0	58	52.98437500000028
n876-1	n729	1	0	62	52.98020833333361
n844-1	n727	1	0	66	52.978125000000276
n845-1	n730	1	0	70	52.98020833333361
n846-1	deletion
n847-1	n731	1	0	78	52.98020833333361
n877-1	n735	1	0	31	53.34791666666696
n878-1	n734	1	0	43	53.34375000000029
n848-1	n736	1	0	53	53.36770833333363
n849-1	n737	1	0	55	53.393750000000296
n899-1	n759	1	0	24	54.13854166666697
n900-1	n760	1	0	36	54.13854166666697
n851-1	deletion
n852-1	deletion
n853-1	deletion
n854-1	deletion
n855-1	deletion
n856-1	deletion
n857-1	deletion
n858-1	deletion
n859-1	n746	1	0	71	53.68229166666697
n860-1	n747	1	0	72	53.7218750000003
n861-1	n748	1	0	74	53.76041666666697
n862-1	n749	1	0	76	53.79479166666697
n863-1	n750	1	0	77	53.82604166666697
n864-1	n751	1	0	79	53.85833333333364
n865-1	n752	1	0	81	53.88958333333364
n866-1	n753	1	0	83	53.92083333333364
n867-1	n754	1	0	84	53.953125000000306
n868-1	n755	1	0	86	53.97604166666697
n869-1	n756	1	0	88	54.0031250000003
n870-1	n757	1	0	89	54.03333333333364
n871-1	n758	1	0	91	54.07291666666697
n872-1	deletion
n873-1	deletion
n881-1	n761	1	0	96	54.13854166666697
n902-1	n766	1	0	60	54.56458333333364
n905-1	n776	1	0	60	54.76979166666698
n903-1	n767	1	0	64	54.56458333333364
n906-1	n772	1	0	64	54.74375000000031
n904-1	n763	1	0	67	54.54895833333364
n907-1	n771	1	0	67	54.73958333333364
n883-1	n768	1	0	72	54.56458333333364
n887-1	n770	1	0	72	54.734375000000306
n884-1	n764	1	0	76	54.56041666666697
n888-1	n775	1	0	76	54.75312500000032
n885-1	n769	1	0	79	54.56458333333364
n889-1	n773	1	0	79	54.74895833333365
n886-1	n765	1	0	84	54.56041666666697
n890-1	n774	1	0	84	54.74895833333365
n911-1	n789	1	0	55	55.11458333333365
n912-1	deletion
n908-1	n780	1	0	60	54.936458333333654
n913-1	n790	1	0	63	55.11458333333365
n909-1	n784	1	0	64	54.963541666666984
n910-1	n781	1	0	67	54.936458333333654
n895-1	n785	1	0	67	55.09375000000031
n896-1	n786	1	0	71	55.09375000000031
n891-1	n777	1	0	72	54.91770833333366
n897-1	n787	1	0	75	55.09791666666698
n892-1	n779	1	0	76	54.927083333333655
n893-1	n782	1	0	79	54.947916666666984
n898-1	n788	1	0	79	55.10312500000032
n894-1	n778	1	0	84	54.91770833333366
n938-1	n795	1	0	58	55.32708333333364
n941-1	n805	1	0	58	55.55833333333366
n939-1	n797	1	0	62	55.33125000000031
n942-1	n806	1	0	62	55.561458333333654
n940-1	n796	1	0	66	55.32708333333364
n943-1	n804	1	0	66	55.556250000000325
n914-1	n792	1	0	70	55.306250000000304
n918-1	n801	1	0	70	55.530208333333654
n915-1	n794	1	0	74	55.31354166666697
n919-1	n802	1	0	74	55.530208333333654
n916-1	n799	1	0	78	55.36250000000032
n920-1	n803	1	0	78	55.54375000000032
n917-1	n793	1	0	82	55.306250000000304
n921-1	n800	1	0	82	55.52500000000032
n944-1	n810	1	0	58	55.73229166666699
n947-1	n819	1	0	58	55.91770833333367
n945-1	n813	1	0	62	55.737500000000324
n948-1	n820	1	0	62	55.92708333333367
n946-1	n811	1	0	66	55.73229166666699
n949-1	n816	1	0	66	55.913541666667
n922-1	n807	1	0	70	55.71875000000032
n926-1	n814	1	0	70	55.904166666666995
n923-1	n808	1	0	74	55.71875000000032
n927-1	n815	1	0	74	55.908333333333665
n924-1	n809	1	0	78	55.72291666666699
n928-1	n817	1	0	78	55.913541666667
n925-1	n812	1	0	82	55.73229166666699
n929-1	n818	1	0	82	55.913541666667
n953-1	n832	1	0	53	56.26562500000035
n954-1	n833	1	0	57	56.26562500000035
n950-1	n823	1	0	58	56.08958333333367
n955-1	n830	1	0	61	56.25625000000035
n951-1	n827	1	0	62	56.102083333333674
n934-1	n828	1	0	65	56.246875000000344
n952-1	n824	1	0	66	56.08958333333367
n935-1	n831	1	0	69	56.25625000000035
n930-1	n821	1	0	70	56.085416666667
n936-1	n829	1	0	73	56.251041666667014
n931-1	n822	1	0	74	56.085416666667
n937-1	n834	1	0	77	56.26979166666702
n932-1	n826	1	0	78	56.09375000000034
n933-1	n825	1	0	82	56.08958333333367
n976-1	n841	1	0	56	56.47604166666704
n977-1	n839	1	0	60	56.47187500000037
n978-1	n840	1	0	64	56.47187500000037
n956-1	n836	1	0	68	56.46041666666703
n957-1	n842	1	0	72	56.47604166666704
n958-1	n838	1	0	76	56.4677083333337
n959-1	n837	1	0	80	56.46250000000036
n979-1	n851	1	0	56	56.91979166666707
n982-1	n854	1	0	56	57.09479166666707
n980-1	n850	1	0	60	56.9156250000004
n983-1	n855	1	0	60	57.09479166666707
n981-1	n848	1	0	64	56.91145833333373
n984-1	n853	1	0	64	57.089583333333735
n960-1	n845	1	0	68	56.898958333333724
n964-1	n852	1	0	68	57.0812500000004
n961-1	n849	1	0	72	56.91145833333373
n965-1	n857	1	0	72	57.09895833333374
n962-1	n847	1	0	76	56.90625000000039
n966-1	n858	1	0	76	57.10625000000041
n963-1	n846	1	0	80	56.898958333333724
n967-1	n856	1	0	80	57.09479166666707
n988-1	n866	1	0	51	57.43229166666707
n989-1	n870	1	0	55	57.44479166666707
n985-1	n859	1	0	56	57.255208333333734
n990-1	n867	1	0	59	57.43229166666707
n986-1	n864	1	0	60	57.27604166666707
n972-1	n868	1	0	63	57.43229166666707
n987-1	n862	1	0	64	57.270833333333734
n973-1	n891	1	0	67	58.25416666666708
n968-1	n861	1	0	68	57.2625000000004
n974-1	n869	1	0	71	57.43645833333374
n969-1	n863	1	0	72	57.270833333333734
n975-1	n878	1	0	75	57.66250000000041
n970-1	n865	1	0	76	57.286458333333734
n971-1	n860	1	0	80	57.259375000000404
n1025-1	n876	1	0	54	57.64062500000041
n1026-1	n875	1	0	58	57.63645833333374
n1027-1	n872	1	0	62	57.625000000000405
n991-1	n873	1	0	66	57.629166666667075
n992-1	n877	1	0	70	57.64062500000041
n993-1	deletion
n994-1	n874	1	0	78	57.629166666667075
n1028-1	n882	1	0	31	58.020833333333755
n1029-1	n881	1	0	43	58.01041666666709
n995-1	deletion
n996-1	n883	1	0	55	58.040625000000425
n1051-1	n908	1	0	24	58.80520833333376
n1052-1	n909	1	0	36	58.80520833333376
n998-1	deletion
n999-1	deletion
n1000-1	deletion
n1001-1	deletion
n1002-1	deletion
n1003-1	deletion
n1004-1	deletion
n1005-1	deletion
n1006-1	deletion
n1007-1	n894	1	0	72	58.35208333333376
n1008-1	n895	1	0	74	58.390625000000426
n1009-1	n896	1	0	76	58.42812500000043
n1010-1	deletion
n1011-1	n898	1	0	79	58.4916666666671
n1037-1	deletion
n1012-1	n899	1	0	81	58.5229166666671
n1013-1	n900	1	0	83	58.548958333333765
n1014-1	n901	1	0	84	58.5729166666671
n1015-1	n902	1	0	86	58.59895833333376
n1016-1	n903	1	0	88	58.62604166666709
n1017-1	deletion
n1018-1	n905	1	0	91	58.67708333333376
n1019-1	n906	1	0	93	58.71145833333376
n1020-1	deletion
n1021-1	deletion
n1022-1	n907	1	0	98	58.79895833333376
n1033-1	deletion
n1064-1	n913	1	0	60	59.223958333333776
n1053-1	n918	1	0	64	59.25208333333378
n1056-1	n924	1	0	64	59.42083333333378
n1059-1	deletion
n1054-1	n919	1	0	68	59.28229166666711
n1057-1	n925	1	0	68	59.42708333333378
n1035-1	n915	1	0	72	59.23125000000044
n1058-1	n921	1	0	72	59.40729166666711
n1061-1	n929	1	0	72	59.5833333333338
n1039-1	deletion
n1055-1	deletion
n1036-1	deletion
n1040-1	deletion
n1041-1	deletion
n1038-1	n917	1	0	84	59.23125000000044
n1042-1	n926	1	0	84	59.43125000000045
n1046-1	deletion
n1062-1	n937	1	0	63	59.77291666666712
n1063-1	n933	1	0	67	59.744791666667126
n1047-1	deletion
n1060-1	n931	1	0	68	59.59479166666713
n1048-1	n934	1	0	71	59.744791666667126
n1043-1	deletion
n1049-1	n935	1	0	75	59.756250000000456
n1044-1	deletion
n1050-1	n938	1	0	79	59.77395833333379
n1045-1	deletion
n1089-1	n942	1	0	62	59.954166666667135
n1092-1	n951	1	0	62	60.150000000000475
n1090-1	n946	1	0	66	59.985416666667135
n1093-1	n952	1	0	66	60.15520833333381
n1091-1	n944	1	0	70	59.95937500000047
n1094-1	n953	1	0	70	60.15520833333381
n1065-1	n940	1	0	74	59.94479166666713
n1069-1	n947	1	0	74	60.136458333333806
n1066-1	n945	1	0	78	59.95937500000047
n1070-1	n948	1	0	78	60.14270833333381
n1067-1	n943	1	0	82	59.954166666667135
n1071-1	n949	1	0	82	60.14791666666714
n1068-1	n941	1	0	86	59.9489583333338
n1072-1	n950	1	0	86	60.14791666666714
n1108-1	n957	1	0	60	60.353125000000475
n1095-1	n960	1	0	62	60.368750000000475
n1098-1	deletion
n1096-1	n961	1	0	66	60.368750000000475
n1099-1	n963	1	0	66	60.523958333333816
n1097-1	n958	1	0	70	60.353125000000475
n1100-1	n964	1	0	70	60.523958333333816
n1073-1	n954	1	0	74	60.33750000000047
n1077-1	n962	1	0	74	60.519791666667146
n1074-1	n955	1	0	78	60.34166666666714
n1078-1	n965	1	0	78	60.52604166666715
n1075-1	n956	1	0	82	60.348958333333805
n1079-1	n967	1	0	82	60.535416666667146
n1076-1	n959	1	0	86	60.353125000000475
n1080-1	n966	1	0	86	60.52604166666715
n1101-1	deletion
n1104-1	n977	1	0	63	60.884375000000496
n1102-1	n968	1	0	66	60.69687500000049
n1105-1	n1007	1	0	67	61.85208333333386
n1103-1	deletion
n1106-1	n975	1	0	71	60.87291666666716
n1081-1	n969	1	0	74	60.70729166666715
n1085-1	n976	1	0	75	60.878125000000495
n1082-1	n971	1	0	78	60.719791666667156
n1086-1	n979	1	0	79	60.897916666667165
n1083-1	n972	1	0	82	60.72187500000049
n1087-1	n974	1	0	83	60.74166666666716
n1084-1	n973	1	0	86	60.73645833333382
n1088-1	n978	1	0	87	60.893750000000495
n1129-1	n981	1	0	64	61.06562500000049
n1130-1	n986	1	0	68	61.08958333333383
n1131-1	n982	1	0	72	61.072916666667155
n1109-1	n983	1	0	76	61.07812500000049
n1110-1	n987	1	0	80	61.08958333333383
n1111-1	n985	1	0	84	61.08437500000049
n1112-1	n984	1	0	88	61.08229166666716
n1144-1	n989	1	0	60	61.475000000000506
n1132-1	n992	1	0	64	61.479166666667176
n1135-1	n999	1	0	64	61.65208333333385
n1133-1	n993	1	0	68	61.479166666667176
n1136-1	n1000	1	0	68	61.65208333333385
n1134-1	n990	1	0	72	61.475000000000506
n1137-1	n997	1	0	72	61.64791666666718
n1113-1	n988	1	0	76	61.4625000000005
n1117-1	n996	1	0	76	61.64166666666718
n1114-1	n994	1	0	80	61.479166666667176
n1118-1	n1001	1	0	80	61.657291666667184
n1115-1	n991	1	0	84	61.475000000000506
n1119-1	n1002	1	0	84	61.66562500000052
n1116-1	n995	1	0	88	61.479166666667176
n1120-1	n998	1	0	88	61.64791666666718
n1141-1	n1012	1	0	63	62.0135416666672
n1138-1	deletion
n1142-1	n1010	1	0	67	62.004166666667196
n1139-1	deletion
n1125-1	n1009	1	0	71	62.000000000000526
n1140-1	n1005	1	0	72	61.83645833333386
n1126-1	n1013	1	0	75	62.01770833333387
n1121-1	n1003	1	0	76	61.83229166666719
n1127-1	n1011	1	0	79	62.00937500000053
n1122-1	n1006	1	0	80	61.83645833333386
n1128-1	n1016	1	0	83	62.043750000000536
n1123-1	n1014	1	0	84	62.032291666667206
n1124-1	n1004	1	0	88	61.83229166666719
n1169-1	n1021	1	0	62	62.214583333333884
n1172-1	n1031	1	0	62	62.4333333333339
n1170-1	n1023	1	0	66	62.230208333333884
n1173-1	n1032	1	0	66	62.43750000000057
n1171-1	n1019	1	0	70	62.210416666667214
n1174-1	n1029	1	0	70	62.4145833333339
n1145-1	n1017	1	0	74	62.19895833333388
n1149-1	n1025	1	0	74	62.401041666667226
n1146-1	n1020	1	0	78	62.210416666667214
n1150-1	n1028	1	0	78	62.41041666666723
n1147-1	n1018	1	0	82	62.20416666666721
n1151-1	n1026	1	0	82	62.405208333333896
n1148-1	n1022	1	0	86	62.214583333333884
n1152-1	n1030	1	0	86	62.4145833333339
n1188-1	n1034	1	0	60	62.58333333333391
n1175-1	n1040	1	0	62	62.59270833333391
n1178-1	deletion
n1176-1	n1039	1	0	66	62.59062500000058
n1179-1	n1043	1	0	66	62.738541666667246
n1177-1	n1037	1	0	70	62.58645833333391
n1180-1	n1042	1	0	70	62.732291666667244
n1153-1	n1033	1	0	74	62.56979166666724
n1157-1	n1044	1	0	74	62.74166666666724
n1154-1	n1035	1	0	78	62.58333333333391
n1158-1	n1045	1	0	78	62.74687500000058
n1155-1	n1038	1	0	82	62.58645833333391
n1159-1	n1046	1	0	82	62.75104166666725
n1156-1	n1036	1	0	86	62.58333333333391
n1160-1	n1047	1	0	86	62.75104166666725
n1181-1	deletion
n1184-1	n1057	1	0	63	63.085416666667264
n1182-1	n1049	1	0	66	62.90104166666726
n1185-1	deletion
n1183-1	deletion
n1186-1	n1056	1	0	71	63.06354166666726
n1161-1	n1052	1	0	74	62.93020833333393
n1165-1	n1058	1	0	75	63.085416666667264
n1162-1	n1051	1	0	78	62.91770833333393
n1166-1	n1061	1	0	79	63.10625000000061
n1163-1	n1053	1	0	82	62.94583333333393
n1167-1	deletion
n1164-1	deletion
n1168-1	n1060	1	0	87	63.10208333333394
n1209-1	n1064	1	0	64	63.293750000000614
n1210-1	n1066	1	0	68	63.30104166666728
n1211-1	n1062	1	0	72	63.289583333333944
n1189-1	n1063	1	0	76	63.289583333333944
n1190-1	n1068	1	0	80	63.31145833333395
n1191-1	n1067	1	0	84	63.30625000000062
n1192-1	n1065	1	0	88	63.293750000000614
n1212-1	deletion
n1215-1	deletion
n1213-1	n1073	1	0	68	63.631250000000634
n1216-1	n1082	1	0	68	63.81562500000065
n1214-1	n1071	1	0	72	63.61458333333397
n1217-1	n1078	1	0	72	63.792708333333984
n1193-1	n1072	1	0	76	63.6260416666673
n1197-1	n1077	1	0	76	63.788541666667314
n1194-1	n1075	1	0	80	63.637500000000635
n1198-1	n1080	1	0	80	63.80625000000065
n1195-1	n1076	1	0	84	63.637500000000635
n1199-1	n1081	1	0	84	63.80625000000065
n1196-1	n1074	1	0	88	63.631250000000634
n1200-1	n1079	1	0	88	63.80208333333398
n1225-1	n1083	1	0	59	63.92604166666732
n1218-1	n1069	1	0	65	63.33854166666729
n1221-1	n1089	1	0	65	63.98541666666733
n1219-1	n1092	1	0	69	64.07395833333399
n1222-1	deletion
n1223-1	n1093	1	0	73	64.08750000000066
n1220-1	deletion
n1201-1	n1087	1	0	77	63.975000000000655
n1205-1	n1094	1	0	77	64.16770833333399
n1202-1	n1090	1	0	81	63.98541666666733
n1206-1	n1095	1	0	81	64.18125000000065
n1203-1	n1091	1	0	85	63.98541666666733
n1207-1	n1096	1	0	85	64.18125000000065
n1204-1	n1088	1	0	89	63.98125000000066
n1208-1	n1097	1	0	89	64.18645833333397
n1261-1	n1098	1	0	58	64.28645833333397
n1246-1	n1104	1	0	66	64.39479166666729
n1247-1	n1105	1	0	70	64.41041666666729
n1248-1	n1103	1	0	74	64.38750000000063
n1226-1	n1099	1	0	78	64.3666666666673
n1227-1	n1101	1	0	82	64.37083333333396
n1231-1	n1110	1	0	82	64.71770833333393
n1235-1	n1119	1	0	82	64.91041666666726
n1239-1	deletion
n1228-1	n1102	1	0	86	64.38020833333397
n1229-1	n1100	1	0	90	64.3666666666673
n1249-1	n1106	1	0	66	64.7093750000006
n1252-1	n1114	1	0	66	64.86041666666726
n1250-1	n1107	1	0	70	64.71354166666727
n1253-1	n1116	1	0	70	64.88750000000059
n1251-1	n1111	1	0	74	64.72291666666726
n1254-1	n1115	1	0	74	64.86458333333393
n1230-1	n1108	1	0	78	64.71354166666727
n1234-1	n1117	1	0	78	64.89687500000059
n1232-1	n1112	1	0	86	64.72708333333392
n1236-1	n1120	1	0	86	64.92916666666726
n1233-1	n1109	1	0	90	64.71354166666727
n1237-1	n1118	1	0	90	64.9062500000006
n1262-1	n1121	1	0	57	65.00416666666723
n1255-1	deletion
n1258-1	deletion
n1256-1	n1128	1	0	71	65.16562500000055
n1259-1	n1135	1	0	71	65.37395833333387
n1257-1	n1127	1	0	75	65.16145833333388
n1260-1	n1131	1	0	75	65.33645833333388
n1238-1	n1123	1	0	79	65.14375000000057
n1242-1	n1133	1	0	79	65.35833333333387
n1270-1	n1150	1	0	82	66.16250000000055
n1243-1	deletion
n1240-1	n1126	1	0	87	65.15729166666722
n1244-1	n1136	1	0	87	65.37395833333387
n1241-1	n1124	1	0	91	65.14791666666723
n1245-1	n1137	1	0	91	65.37395833333387
n1280-1	n1138	1	0	56	65.50208333333387
n1277-1	n1140	1	0	66	65.72708333333385
n1278-1	n1141	1	0	72	65.73854166666719
n1279-1	n1139	1	0	76	65.72291666666719
n1263-1	n1142	1	0	80	65.73854166666719
n1264-1	n1144	1	0	84	65.78229166666719
n1268-1	n1147	1	0	86	65.99583333333386
n1267-1	n1146	1	0	88	65.90312500000053
n1266-1	n1145	1	0	90	65.83020833333386
n1265-1	n1143	1	0	92	65.73854166666719
n1272-1	n1152	1	0	78	66.30312500000055
n1271-1	n1151	1	0	80	66.23958333333388
n1269-1	n1148	1	0	84	66.0635416666672
n1276-1	n1156	1	0	70	66.68437500000054
n1275-1	n1155	1	0	72	66.60729166666721
n1274-1	n1154	1	0	74	66.50208333333387
n1273-1	n1153	1	0	76	66.41666666666721
n1286-1	n1160	1	0	62	67.03020833333389
n1285-1	n1159	1	0	64	66.93437500000056
n1284-1	n1158	1	0	66	66.84791666666722
n1283-1	n1157	1	0	68	66.74583333333388
n1290-1	n1164	1	0	54	67.35208333333384
n1289-1	n1163	1	0	56	67.27812500000051
n1288-1	n1162	1	0	58	67.17083333333386
n1287-1	n1161	1	0	60	67.10625000000054
n1294-1	n1168	1	0	46	67.69270833333383
n1293-1	n1167	1	0	48	67.60729166666717
n1292-1	n1166	1	0	50	67.5125000000005
n1291-1	n1165	1	0	52	67.44375000000049
n1295-1	n1169	1	0	44	67.77604166666715
n1297-1	n1171	1	0	44	67.93020833333382
n1296-1	n1170	1	0	46	67.88645833333382
n1298-1	n1172	1	0	46	68.06250000000048
n1299-1	n1173	1	0	44	68.14687500000048
n1301-1	n1175	1	0	44	68.30625000000046
n1300-1	n1174	1	0	46	68.21979166666713
n1302-1	n1176	1	0	46	68.4114583333338
n1303-1	n1177	1	0	44	68.50416666666712
n1305-1	n1179	1	0	44	68.65833333333379
n1304-1	n1178	1	0	46	68.59791666666712
n1306-1	n1180	1	0	46	68.7510416666671
n1308-1	n1181	1	0	44	68.84166666666711
n1310-1	n1183	1	0	44	69.03958333333375
n1309-1	n1182	1	0	46	68.9322916666671
n1311-1	n1184	1	0	46	69.1156250000004
n1312-1	n1185	1	0	44	69.20208333333375
n1314-1	n1187	1	0	44	69.37291666666708
n1313-1	n1186	1	0	46	69.28229166666708
n1315-1	n1188	1	0	46	69.45104166666708
n1316-1	n1189	1	0	44	69.54375000000041
n1318-1	n1191	1	0	44	69.72291666666707
n1317-1	n1190	1	0	46	69.61354166666707
n1319-1	n1192	1	0	46	69.79062500000042
n1333-1	n1194	1	0	38	69.8906250000004
n1321-1	n1193	1	0	44	69.88645833333374
n1323-1	n1196	1	0	44	70.11875000000039
n1322-1	n1195	1	0	46	70.03020833333373
n1324-1	n1197	1	0	46	70.20937500000039
n1334-1	n1198	1	0	38	70.27395833333372
n1335-1	n1201	1	0	38	70.4489583333337
n1325-1	n1199	1	0	44	70.30312500000038
n1327-1	n1202	1	0	44	70.4739583333337
n1326-1	n1200	1	0	46	70.39375000000037
n1328-1	n1203	1	0	46	70.57187500000038
n1337-1	n1207	1	0	34	70.81770833333371
n1336-1	n1204	1	0	38	70.63229166666704
n1329-1	n1205	1	0	44	70.64791666666704
n1331-1	n1208	1	0	44	70.83645833333371
n1330-1	n1206	1	0	46	70.75104166666705
n1332-1	n1209	1	0	46	70.94062500000035
n1350-1	n1210	1	0	37	71.00312500000035
n1351-1	n1213	1	0	37	71.18541666666701
n1338-1	n1211	1	0	44	71.02604166666701
n1340-1	n1214	1	0	44	71.21145833333368
n1339-1	n1212	1	0	46	71.11145833333367
n1341-1	n1215	1	0	46	71.28437500000035
n1352-1	n1216	1	0	37	71.38125000000035
n1353-1	n1219	1	0	37	71.56041666666701
n1342-1	n1217	1	0	44	71.38645833333368
n1344-1	n1220	1	0	44	71.57187500000035
n1343-1	n1218	1	0	46	71.47916666666701
n1345-1	n1221	1	0	46	71.65833333333369
n1354-1	n1222	1	0	37	71.74895833333369
n1355-1	n1225	1	0	38	71.92395833333369
n1346-1	n1223	1	0	44	71.76354166666702
n1348-1	n1226	1	0	44	71.94479166666702
n1347-1	n1224	1	0	46	71.86145833333369
n1349-1	n1227	1	0	46	72.04375000000033
n1368-1	n1228	1	0	39	72.12604166666699
n1356-1	n1229	1	0	44	72.12604166666699
n1358-1	n1231	1	0	44	72.32083333333365
n1357-1	n1230	1	0	46	72.23125000000033
n1359-1	n1232	1	0	46	72.43437500000033
n1369-1	n1233	1	0	39	72.52500000000033
n1370-1	n1237	1	0	39	72.71041666666699
n1360-1	n1234	1	0	44	72.529166666667
n1362-1	n1236	1	0	44	72.70520833333366
n1361-1	n1235	1	0	46	72.61354166666699
n1363-1	n1238	1	0	46	72.79583333333366
n1372-1	n1242	1	0	35	73.07083333333368
n1371-1	n1240	1	0	39	72.88958333333368
n1364-1	n1239	1	0	44	72.86875000000033
n1366-1	n1243	1	0	44	73.07083333333368
n1365-1	n1241	1	0	46	72.97291666666702
n1367-1	n1244	1	0	46	73.15104166666703
n1385-1	n1246	1	0	38	73.25104166666702
n1386-1	n1249	1	0	38	73.426041666667
n1373-1	n1245	1	0	44	73.24687500000036
n1375-1	n1248	1	0	44	73.422916666667
n1374-1	n1247	1	0	46	73.35416666666701
n1376-1	n1250	1	0	46	73.532291666667
n1387-1	n1251	1	0	38	73.60625000000034
n1388-1	n1255	1	0	38	73.78437500000035
n1377-1	n1252	1	0	44	73.61666666666702
n1379-1	n1254	1	0	44	73.78020833333369
n1378-1	n1253	1	0	46	73.70416666666702
n1380-1	n1256	1	0	46	73.88750000000036
n1389-1	n1257	1	0	38	73.96145833333368
n1390-1	n1261	1	0	39	74.14791666666703
n1383-1	n1260	1	0	45	74.13437500000036
n1381-1	deletion
n1382-1	deletion
n1384-1	deletion
n1403-1	n1262	1	0	40	74.33437500000035
n1391-1	n1263	1	0	46	74.33854166666701
n1393-1	n1265	1	0	46	74.55520833333367
n1392-1	n1264	1	0	48	74.441666666667
n1394-1	n1266	1	0	48	74.629166666667
n1404-1	n1268	1	0	40	74.72083333333366
n1405-1	n1270	1	0	40	74.88958333333366
n1395-1	n1267	1	0	46	74.713541666667
n1397-1	n1271	1	0	46	74.88958333333366
n1396-1	n1269	1	0	48	74.80104166666699
n1398-1	deletion
n1407-1	n1276	1	0	37	75.25833333333362
n1406-1	n1272	1	0	41	75.07500000000032
